TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.VT,TOP.Voltage,TOP.top.FPMult.EnableDenormals,TOP.top.FPMult.ExponentWidth,TOP.top.FPMult.FractionWidth,TOP.top.FPMult.Mult.Designware_MODE,TOP.top.FPMult.Mult.MultP.BoothType,TOP.top.FPMult.Mult.MultP.Designware_MODE,TOP.top.FPMult.Mult.MultP.TreeType,TOP.top.FPMult.Mult.PartialProductSum.AdderType,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
65 , 0.247169811320755 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 1 , OFF , ZM , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2731 , FPMult_unq1 , FPMult , 4156 , 46 , 30 , 2695 , 0 , 2731 , 0 , 2755 , 0 , 0 , 4.08 , 0 , 8.24 , 0.8 , 4202 , hvt , 0.004719 , 4.08 , 2.5070 , 0.0622524 , 0.004475091553 , 3.27 , 2.1652 , 0.0706216 , 0.004719 , 4.08 , 2.5070 , 0.0622524 , 0.004745 , 4.10 , 2.4959 , 0.0617157 , 
65 , 0.247169811320755 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 1 , OFF , ZM , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2615 , FPMult_unq1 , FPMult , 638 , 44 , 30 , 2634 , 0 , 2615 , 0 , 2615 , 0 , 0 , 5.91 , 0 , 20 , 0.8 , 682 , hvt , 0.004581 , 5.91 , 2.4116 , 0.0585309 , 0.00434437915 , 4.24 , 2.0775 , 0.0681558 , 0.004581 , 5.91 , 2.4116 , 0.0585309 , 0.004572 , 5.63 , 2.4315 , 0.0585704 , 
66 , 0.250943396226415 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , Array , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2169 , FPMult_unq1 , FPMult , 616 , 48 , 30 , 2168 , 0 , 2169 , 0 , 2117 , 0 , 0 , 6.12 , 0 , 20 , 0.8 , 664 , hvt , 0.003826 , 6.12 , 2.3062 , 0.0441769 , 0.003619375175 , 4.64 , 1.9796 , 0.0562906 , 0.003826 , 6.12 , 2.3062 , 0.0441769 , 0.003785 , 6.08 , 2.3092 , 0.0441104 , 
67 , 0.254716981132075 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , OS1 , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 6239 , FPMult_unq1 , FPMult , 2159 , 41 , 30 , 5873 , 0 , 6239 , 0 , 6368 , 0 , 0 , 1.57 , 0 , 0.1 , 0.8 , 2200 , hvt , 0.010372 , 1.57 , 5.4753 , 0.1647219 , 0.008087410949 , 1.33 , 3.4167 , 0.1250412 , 0.010372 , 1.57 , 5.4753 , 0.1647219 , 0.010658 , 1.58 , 5.5187 , 0.1676905 , 
67 , 0.254716981132075 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , OS1 , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 5957 , FPMult_unq1 , FPMult , 4143 , 41 , 30 , 5670 , 0 , 5957 , 0 , 6168 , 0 , 0 , 1.61 , 0 , 3.07 , 0.8 , 4184 , hvt , 0.008891 , 1.61 , 4.9250 , 0.1261818 , 0.008284096952 , 1.34 , 3.5769 , 0.1330645 , 0.008891 , 1.61 , 4.9250 , 0.1261818 , 0.008782 , 1.65 , 4.8091 , 0.12218 , 
67 , 0.254716981132075 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , OS1 , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 3378 , FPMult_unq1 , FPMult , 758 , 38 , 30 , 3275 , 0 , 3378 , 0 , 3431 , 0 , 0 , 2.47 , 0 , 4.78738951509295 , 0.8 , 796 , hvt , 0.0049 , 2.47 , 2.5288 , 0.0538045 , 0.00460527488 , 1.91 , 2.0503 , 0.0617242 , 0.0049 , 2.47 , 2.5288 , 0.0538045 , 0.004942 , 2.51 , 2.5994 , 0.0554947 , 
67 , 0.254716981132075 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , OS1 , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 3241 , FPMult_unq1 , FPMult , 716 , 37 , 30 , 3221 , 0 , 3241 , 0 , 3205 , 0 , 0 , 2.80 , 0 , 5.49839570343789 , 0.8 , 753 , hvt , 0.004709 , 2.80 , 2.3835 , 0.0496773 , 0.004595396476 , 2.17 , 2.0770 , 0.0628498 , 0.004709 , 2.80 , 2.3835 , 0.0496773 , 0.004741 , 2.76 , 2.3945 , 0.0497721 , 
67 , 0.254716981132075 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , OS1 , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 3089 , FPMult_unq1 , FPMult , 775 , 38 , 30 , 3064 , 0 , 3089 , 0 , 3043 , 0 , 0 , 3.21 , 0 , 6.3149980205856 , 0.8 , 813 , hvt , 0.004635 , 3.21 , 2.3526 , 0.0472849 , 0.004483735265 , 2.49 , 2.0259 , 0.0605239 , 0.004635 , 3.21 , 2.3526 , 0.0472849 , 0.004604 , 3.16 , 2.3392 , 0.0482821 , 
67 , 0.254716981132075 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , OS1 , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2148 , FPMult_unq1 , FPMult , 602 , 36 , 30 , 2144 , 0 , 2148 , 0 , 2094 , 0 , 0 , 6.18 , 0 , 20 , 0.8 , 638 , hvt , 0.003816 , 6.18 , 2.1500 , 0.0442013 , 0.003613377574 , 4.63 , 1.8089 , 0.0563052 , 0.003816 , 6.18 , 2.1500 , 0.0442013 , 0.003785 , 6.38 , 2.1405 , 0.0441684 , 
68 , 0.258490566037736 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , OS1 , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 6079 , FPMult_unq1 , FPMult , 2105 , 39 , 30 , 5850 , 0 , 6079 , 0 , 6084 , 0 , 0 , 1.69 , 0 , 0.1 , 0.8 , 2144 , hvt , 0.010411 , 1.69 , 5.5880 , 0.1704146 , 0.008534408552 , 1.41 , 3.7560 , 0.138461 , 0.010411 , 1.69 , 5.5880 , 0.1704146 , 0.010171 , 1.67 , 5.3830 , 0.1626634 , 
68 , 0.258490566037736 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , OS1 , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 5959 , FPMult_unq1 , FPMult , 3777 , 39 , 30 , 5867 , 0 , 5959 , 0 , 6086 , 0 , 0 , 1.77 , 0 , 3.26 , 0.8 , 3816 , hvt , 0.008333 , 1.77 , 4.5128 , 0.1156156 , 0.008821411351 , 1.39 , 3.8510 , 0.1443773 , 0.008333 , 1.77 , 4.5128 , 0.1156156 , 0.008301 , 1.76 , 4.4339 , 0.1142281 , 
68 , 0.258490566037736 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , OS1 , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 4822 , FPMult_unq1 , FPMult , 1110 , 38 , 30 , 4703 , 0 , 4822 , 0 , 4858 , 0 , 0 , 2.02 , 0 , 3.78853560676485 , 0.8 , 1148 , hvt , 0.006392 , 2.02 , 3.4786 , 0.0818221 , 0.006604768914 , 1.54 , 3.0740 , 0.1029758 , 0.006392 , 2.02 , 3.4786 , 0.0818221 , 0.006562 , 1.99 , 3.5202 , 0.0852423 , 
68 , 0.258490566037736 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , OS1 , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 4279 , FPMult_unq1 , FPMult , 938 , 37 , 30 , 4158 , 0 , 4279 , 0 , 4374 , 0 , 0 , 2.19 , 0 , 4.17238431503636 , 0.8 , 975 , hvt , 0.005641 , 2.19 , 2.9625 , 0.0669178 , 0.005528199703 , 1.68 , 2.5741 , 0.0816875 , 0.005641 , 2.19 , 2.9625 , 0.0669178 , 0.00581 , 2.19 , 3.0723 , 0.0695259 , 
68 , 0.258490566037736 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , OS1 , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 3493 , FPMult_unq1 , FPMult , 790 , 38 , 30 , 3428 , 0 , 3493 , 0 , 3486 , 0 , 0 , 2.35 , 0 , 4.59512399494837 , 0.8 , 828 , hvt , 0.005154 , 2.35 , 2.7027 , 0.0594861 , 0.004883104876 , 1.84 , 2.2855 , 0.0694135 , 0.005154 , 2.35 , 2.7027 , 0.0594861 , 0.005143 , 2.33 , 2.7247 , 0.0598628 , 
68 , 0.258490566037736 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , OS1 , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2539 , FPMult_unq1 , FPMult , 596 , 39 , 30 , 2518 , 0 , 2539 , 0 , 2482 , 0 , 0 , 3.91 , 0 , 8.19926304626338 , 0.8 , 635 , hvt , 0.004133 , 3.91 , 2.2650 , 0.0445705 , 0.003899145586 , 3.06 , 2.0343 , 0.0593482 , 0.004133 , 3.91 , 2.2650 , 0.0445705 , 0.004102 , 3.87 , 2.2780 , 0.0449287 , 
68 , 0.258490566037736 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , OS1 , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2505 , FPMult_unq1 , FPMult , 609 , 41 , 30 , 2506 , 0 , 2505 , 0 , 2452 , 0 , 0 , 4.38 , 0 , 20 , 0.8 , 650 , hvt , 0.004072 , 4.38 , 2.2484 , 0.0433707 , 0.003853987188 , 2.79 , 1.9948 , 0.0593 , 0.004072 , 4.38 , 2.2484 , 0.0433707 , 0.004041 , 4.50 , 2.2542 , 0.0434016 , 
69 , 0.262264150943396 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , Wallace , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 6165 , FPMult_unq1 , FPMult , 2105 , 39 , 30 , 5705 , 0 , 6165 , 0 , 6319 , 0 , 0 , 1.63 , 0 , 0.1 , 0.8 , 2144 , hvt , 0.010287 , 1.63 , 5.5856 , 0.1644906 , 0.00786973335 , 1.37 , 3.4295 , 0.1219735 , 0.010287 , 1.63 , 5.5856 , 0.1644906 , 0.010636 , 1.58 , 5.7430 , 0.1688602 , 
69 , 0.262264150943396 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 3113 , FPMult_unq1 , FPMult , 3098 , 39 , 30 , 3088 , 0 , 3113 , 0 , 3093 , 0 , 0 , 3.16 , 0 , 6.36 , 0.8 , 3137 , hvt , 0.004656 , 3.16 , 2.3876 , 0.0482161 , 0.004489556469 , 2.51 , 2.0183 , 0.0600753 , 0.004656 , 3.16 , 2.3876 , 0.0482161 , 0.004678 , 3.23 , 2.4441 , 0.0495851 , 
69 , 0.262264150943396 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 3023 , FPMult_unq1 , FPMult , 648 , 38 , 30 , 2996 , 0 , 3023 , 0 , 2978 , 0 , 0 , 3.43 , 0 , 6.89417812130886 , 0.8 , 686 , hvt , 0.004604 , 3.43 , 2.3797 , 0.0476887 , 0.004398004858 , 2.71 , 1.9776 , 0.0589502 , 0.004604 , 3.43 , 2.3797 , 0.0476887 , 0.004582 , 3.40 , 2.4017 , 0.0480591 , 
69 , 0.262264150943396 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2886 , FPMult_unq1 , FPMult , 620 , 37 , 30 , 2871 , 0 , 2886 , 0 , 2853 , 0 , 0 , 3.63 , 0 , 7.39186500285128 , 0.8 , 657 , hvt , 0.004511 , 3.63 , 2.3340 , 0.0468677 , 0.004283697647 , 2.90 , 1.9526 , 0.0583174 , 0.004511 , 3.63 , 2.3340 , 0.0468677 , 0.004491 , 3.63 , 2.3720 , 0.0476125 , 
69 , 0.262264150943396 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2664 , FPMult_unq1 , FPMult , 601 , 35 , 30 , 2658 , 0 , 2664 , 0 , 2637 , 0 , 0 , 4.18 , 0 , 8.49761558637288 , 0.8 , 636 , hvt , 0.004378 , 4.18 , 2.2824 , 0.0476888 , 0.004169919628 , 3.32 , 1.9377 , 0.0592631 , 0.004378 , 4.18 , 2.2824 , 0.0476888 , 0.004338 , 4.22 , 2.2889 , 0.0482533 , 
69 , 0.262264150943396 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2592 , FPMult_unq1 , FPMult , 602 , 38 , 30 , 2581 , 0 , 2592 , 0 , 2565 , 0 , 0 , 4.44 , 0 , 9.11105372610655 , 0.8 , 640 , hvt , 0.004317 , 4.44 , 2.2614 , 0.0479968 , 0.00409812482 , 3.56 , 1.9014 , 0.0588649 , 0.004317 , 4.44 , 2.2614 , 0.0479968 , 0.004317 , 4.51 , 2.2759 , 0.047969 , 
69 , 0.262264150943396 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2411 , FPMult_unq1 , FPMult , 579 , 39 , 30 , 2403 , 0 , 2411 , 0 , 2373 , 0 , 0 , 4.87 , 0 , 9.76877562373147 , 0.8 , 618 , hvt , 0.004266 , 4.87 , 2.2713 , 0.0497253 , 0.004061257205 , 3.82 , 1.9361 , 0.0610931 , 0.004266 , 4.87 , 2.2713 , 0.0497253 , 0.004235 , 4.97 , 2.2817 , 0.0499861 , 
69 , 0.262264150943396 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2190 , FPMult_unq1 , FPMult , 634 , 47 , 30 , 2186 , 0 , 2190 , 0 , 2132 , 0 , 0 , 6.34 , 0 , 20 , 0.8 , 681 , hvt , 0.003857 , 6.34 , 2.1741 , 0.0445172 , 0.003648657575 , 4.57 , 1.8385 , 0.0567477 , 0.003857 , 6.34 , 2.1741 , 0.0445172 , 0.003816 , 6.41 , 2.1979 , 0.0444691 , 
70 , 0.266037735849057 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , Wallace , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 6128 , FPMult_unq1 , FPMult , 2130 , 39 , 30 , 5679 , 0 , 6128 , 0 , 6607 , 0 , 0 , 1.70 , 0 , 0.1 , 0.8 , 2169 , hvt , 0.010269 , 1.70 , 5.2781 , 0.1635155 , 0.00805848135 , 1.44 , 3.5556 , 0.1284784 , 0.010269 , 1.70 , 5.2781 , 0.1635155 , 0.011035 , 1.65 , 5.8357 , 0.173523 , 
70 , 0.266037735849057 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , Wallace , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2576 , FPMult_unq1 , FPMult , 602 , 37 , 30 , 2543 , 0 , 2576 , 0 , 2525 , 0 , 0 , 3.48 , 0 , 7.17817232489258 , 0.8 , 639 , hvt , 0.004164 , 3.48 , 2.3029 , 0.0461247 , 0.003928251586 , 2.83 , 2.0378 , 0.059865 , 0.004164 , 3.48 , 2.3029 , 0.0461247 , 0.004143 , 3.47 , 2.2847 , 0.0459344 , 
70 , 0.266037735849057 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , Wallace , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2568 , FPMult_unq1 , FPMult , 600 , 37 , 30 , 2543 , 0 , 2568 , 0 , 2517 , 0 , 0 , 3.61 , 0 , 7.40444635031806 , 0.8 , 637 , hvt , 0.004164 , 3.61 , 2.2771 , 0.0458239 , 0.003928604386 , 2.92 , 2.0425 , 0.0600556 , 0.004164 , 3.61 , 2.2771 , 0.0458239 , 0.004143 , 3.59 , 2.2700 , 0.0452042 , 
70 , 0.266037735849057 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , Wallace , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2565 , FPMult_unq1 , FPMult , 604 , 38 , 30 , 2536 , 0 , 2565 , 0 , 2506 , 0 , 0 , 3.68 , 0 , 7.6378531014939 , 0.8 , 642 , hvt , 0.004164 , 3.68 , 2.2927 , 0.0457232 , 0.003927545986 , 2.98 , 2.0434 , 0.060221 , 0.004164 , 3.68 , 2.2927 , 0.0457232 , 0.004133 , 3.72 , 2.2592 , 0.0457603 , 
70 , 0.266037735849057 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , Wallace , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2565 , FPMult_unq1 , FPMult , 604 , 37 , 30 , 2541 , 0 , 2565 , 0 , 2518 , 0 , 0 , 3.86 , 0 , 7.87861741985531 , 0.8 , 641 , hvt , 0.004164 , 3.86 , 2.2523 , 0.0449506 , 0.003926311186 , 3.05 , 2.0474 , 0.0601605 , 0.004164 , 3.86 , 2.2523 , 0.0449506 , 0.004133 , 3.86 , 2.2684 , 0.0450905 , 
70 , 0.266037735849057 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , Wallace , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2564 , FPMult_unq1 , FPMult , 591 , 39 , 30 , 2541 , 0 , 2564 , 0 , 2513 , 0 , 0 , 3.87 , 0 , 8.12697123440443 , 0.8 , 630 , hvt , 0.004164 , 3.87 , 2.2498 , 0.0447775 , 0.003926311186 , 3.00 , 2.0283 , 0.0595806 , 0.004164 , 3.87 , 2.2498 , 0.0447775 , 0.004133 , 3.93 , 2.2612 , 0.0452693 , 
70 , 0.266037735849057 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , Wallace , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2553 , FPMult_unq1 , FPMult , 584 , 36 , 30 , 2538 , 0 , 2553 , 0 , 2502 , 0 , 0 , 4.01 , 0 , 8.38315378512821 , 0.8 , 620 , hvt , 0.004153 , 4.01 , 2.2638 , 0.0446891 , 0.003927898786 , 3.03 , 2.0400 , 0.0599819 , 0.004153 , 4.01 , 2.2638 , 0.0446891 , 0.004123 , 4.04 , 2.2629 , 0.0448524 , 
70 , 0.266037735849057 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , Wallace , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2559 , FPMult_unq1 , FPMult , 585 , 37 , 30 , 2542 , 0 , 2559 , 0 , 2507 , 0 , 0 , 4.18 , 0 , 8.64741185345902 , 0.8 , 622 , hvt , 0.004153 , 4.18 , 2.2778 , 0.0449326 , 0.003929839186 , 3.08 , 2.0332 , 0.0599154 , 0.004153 , 4.18 , 2.2778 , 0.0449326 , 0.004123 , 4.22 , 2.2698 , 0.0446148 , 
70 , 0.266037735849057 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , Wallace , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2527 , FPMult_unq1 , FPMult , 626 , 38 , 30 , 2528 , 0 , 2527 , 0 , 2474 , 0 , 0 , 4.31 , 0 , 20 , 0.8 , 664 , hvt , 0.004102 , 4.31 , 2.2428 , 0.0438566 , 0.003884857188 , 2.79 , 1.9999 , 0.059895 , 0.004102 , 4.31 , 2.2428 , 0.0438566 , 0.004072 , 4.59 , 2.2425 , 0.0437051 , 
71 , 0.269811320754717 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , ZM , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 5974 , FPMult_unq1 , FPMult , 2654 , 38 , 30 , 5669 , 0 , 5974 , 0 , 6288 , 0 , 0 , 1.71 , 0 , 0.4 , 0.8 , 2692 , hvt , 0.009996 , 1.71 , 5.3711 , 0.1607159 , 0.007780298544 , 1.40 , 3.3813 , 0.1214667 , 0.009996 , 1.71 , 5.3711 , 0.1607159 , 0.01063 , 1.64 , 5.7747 , 0.1696526 , 
71 , 0.269811320754717 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , ZM , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 5842 , FPMult_unq1 , FPMult , 4338 , 38 , 30 , 5843 , 0 , 5842 , 0 , 5875 , 0 , 0 , 1.77 , 0 , 3.33 , 0.8 , 4376 , hvt , 0.008005 , 1.77 , 4.4414 , 0.1085996 , 0.00854605095 , 1.39 , 3.7802 , 0.1370489 , 0.008005 , 1.77 , 4.4414 , 0.1085996 , 0.00806 , 1.75 , 4.3539 , 0.1095791 , 
71 , 0.269811320754717 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , ZM , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2867 , FPMult_unq1 , FPMult , 637 , 37 , 30 , 2839 , 0 , 2867 , 0 , 2837 , 0 , 0 , 3.74 , 0 , 7.44909301130435 , 0.8 , 674 , hvt , 0.004481 , 3.74 , 2.3262 , 0.0471477 , 0.004269762047 , 2.93 , 1.9336 , 0.0580873 , 0.004481 , 3.74 , 2.3262 , 0.0471477 , 0.00445 , 3.70 , 2.3076 , 0.0462341 , 
71 , 0.269811320754717 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , ZM , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2649 , FPMult_unq1 , FPMult , 608 , 40 , 30 , 2649 , 0 , 2649 , 0 , 2614 , 0 , 0 , 4.20 , 0 , 8.46462936546106 , 0.8 , 648 , hvt , 0.004338 , 4.20 , 2.2530 , 0.0474903 , 0.004127054428 , 3.32 , 1.8880 , 0.0584718 , 0.004338 , 4.20 , 2.2530 , 0.0474903 , 0.004317 , 4.17 , 2.2705 , 0.0477806 , 
71 , 0.269811320754717 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , ZM , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2147 , FPMult_unq1 , FPMult , 591 , 40 , 30 , 2145 , 0 , 2147 , 0 , 2097 , 0 , 0 , 6.06 , 0 , 20 , 0.8 , 631 , hvt , 0.003816 , 6.06 , 2.1430 , 0.0442282 , 0.003613730374 , 4.56 , 1.8073 , 0.0563273 , 0.003816 , 6.06 , 2.1430 , 0.0442282 , 0.003785 , 6.46 , 2.1783 , 0.0440805 , 
72 , 0.273584905660377 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , ZM , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 5939 , FPMult_unq1 , FPMult , 2167 , 39 , 30 , 5650 , 0 , 5939 , 0 , 6218 , 0 , 0 , 1.79 , 0 , 0.1 , 0.8 , 2206 , hvt , 0.009821 , 1.79 , 5.3801 , 0.157823 , 0.00793359015 , 1.50 , 3.4505 , 0.125941 , 0.009821 , 1.79 , 5.3801 , 0.157823 , 0.01028 , 1.73 , 5.5688 , 0.1645218 , 
72 , 0.273584905660377 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , ZM , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 6196 , FPMult_unq1 , FPMult , 3828 , 39 , 30 , 6025 , 0 , 6196 , 0 , 6242 , 0 , 0 , 1.87 , 0 , 3.44 , 0.8 , 3867 , hvt , 0.008574 , 1.87 , 4.6954 , 0.1174735 , 0.009091479756 , 1.45 , 3.9502 , 0.1471995 , 0.008574 , 1.87 , 4.6954 , 0.1174735 , 0.008301 , 1.85 , 4.5629 , 0.1122422 , 
72 , 0.273584905660377 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , ZM , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 4793 , FPMult_unq1 , FPMult , 1112 , 38 , 30 , 4674 , 0 , 4793 , 0 , 4731 , 0 , 0 , 2.09 , 0 , 3.91645924400038 , 0.8 , 1150 , hvt , 0.006286 , 2.09 , 3.4131 , 0.0780459 , 0.006543734506 , 1.59 , 3.0599 , 0.1003285 , 0.006286 , 2.09 , 3.4131 , 0.0780459 , 0.006286 , 2.07 , 3.4128 , 0.0788809 , 
72 , 0.273584905660377 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , ZM , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 4279 , FPMult_unq1 , FPMult , 961 , 39 , 30 , 4152 , 0 , 4279 , 0 , 4369 , 0 , 0 , 2.25 , 0 , 4.28453994690393 , 0.8 , 1000 , hvt , 0.005662 , 2.25 , 3.0097 , 0.0674877 , 0.005502445293 , 1.73 , 2.5824 , 0.0808673 , 0.005662 , 2.25 , 3.0097 , 0.0674877 , 0.0058 , 2.23 , 3.1226 , 0.0699537 , 
72 , 0.273584905660377 , 264 , hvt , 1.0 , YES , 8 , 23 , OFF , 2 , OFF , ZM , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 3640 , FPMult_unq1 , FPMult , 814 , 38 , 30 , 3470 , 0 , 3640 , 0 , 3618 , 0 , 0 , 2.41 , 0 , 4.68721398920134 , 0.8 , 852 , hvt , 0.005239 , 2.41 , 2.7945 , 0.0620648 , 0.004924029677 , 1.87 , 2.2999 , 0.0705856 , 0.005239 , 2.41 , 2.7945 , 0.0620648 , 0.005207 , 2.40 , 2.7947 , 0.060431 , 
