TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.VT,TOP.Voltage,TOP.top_MultiplierP.MultiplierP.BoothType,TOP.top_MultiplierP.MultiplierP.Designware_MODE,TOP.top_MultiplierP.MultiplierP.TreeType,TOP.top_MultiplierP.MultiplierP.Width,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
8 , 0.184782608695652 , 45 , svt , 0.8 , 3 , OFF , Array , 53 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 8916 , MultiplierP_unq1 , MultiplierP , 1171 , 38 , 30 , 8796 , 0 , 8916 , 0 , 6129 , 0 , 0 , 5.76 , 0 , 4.19228085660752 , 0.9 , 1209 , svt , 0.012135 , 5.76 , 4.5938 , 0.2131741 , 0.01142560441 , 4.11 , 3.9045 , 0.282304 , 0.012135 , 5.76 , 4.5938 , 0.2131741 , 0.010624 , 5.95 , 4.9648 , 0.2036638 , 
8 , 0.184782608695652 , 45 , svt , 0.8 , 3 , OFF , Array , 53 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 8912 , MultiplierP_unq1 , MultiplierP , 1146 , 43 , 30 , 8796 , 0 , 8912 , 0 , 6089 , 0 , 0 , 6.15 , 0 , 20 , 0.9 , 1189 , svt , 0.012135 , 6.15 , 4.6176 , 0.2130705 , 0.01142560441 , 4.12 , 3.9051 , 0.2825127 , 0.012135 , 6.15 , 4.6176 , 0.2130705 , 0.010601 , 6.41 , 4.9691 , 0.2042282 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 9496 , MultiplierP_unq1 , MultiplierP , 2787 , 45 , 30 , 9297 , 0 , 9496 , 0 , 7316 , 0 , 0 , 2.30 , 0 , 1.6 , 0.9 , 2832 , svt , 0.012624 , 2.30 , 4.5971 , 0.231649 , 0.01172654287 , 1.84 , 3.6057 , 0.2840063 , 0.012624 , 2.30 , 4.5971 , 0.231649 , 0.011668 , 2.37 , 5.2038 , 0.2408841 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 9299 , MultiplierP_unq1 , MultiplierP , 4391 , 45 , 30 , 9077 , 0 , 9299 , 0 , 7512 , 0 , 0 , 2.33 , 0 , 1.63 , 0.9 , 4436 , svt , 0.012602 , 2.33 , 4.5541 , 0.2320893 , 0.011629875643 , 1.87 , 3.6035 , 0.2861024 , 0.012602 , 2.33 , 4.5541 , 0.2320893 , 0.011757 , 2.37 , 5.2346 , 0.2429751 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 8980 , MultiplierP_unq1 , MultiplierP , 1496 , 42 , 30 , 8763 , 0 , 8980 , 0 , 7105 , 0 , 0 , 2.46 , 0 , 1.73596508712572 , 0.9 , 1538 , svt , 0.012446 , 2.46 , 4.5115 , 0.2327884 , 0.011474996408 , 1.99 , 3.5981 , 0.2845324 , 0.012446 , 2.46 , 4.5115 , 0.2327884 , 0.011468 , 2.53 , 5.1955 , 0.2386027 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 8937 , MultiplierP_unq1 , MultiplierP , 1437 , 46 , 30 , 8754 , 0 , 8937 , 0 , 6716 , 0 , 0 , 2.63 , 0 , 1.84881888571743 , 0.9 , 1483 , svt , 0.012313 , 2.63 , 4.4571 , 0.2250501 , 0.011438834407 , 2.12 , 3.5789 , 0.2820608 , 0.012313 , 2.63 , 4.4571 , 0.2250501 , 0.01109 , 2.68 , 5.1823 , 0.2297093 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 8889 , MultiplierP_unq1 , MultiplierP , 1352 , 45 , 30 , 8749 , 0 , 8889 , 0 , 6459 , 0 , 0 , 2.78 , 0 , 1.96900922578168 , 0.9 , 1397 , svt , 0.012224 , 2.78 , 4.4300 , 0.2203498 , 0.011428250407 , 2.25 , 3.5730 , 0.2802433 , 0.012224 , 2.78 , 4.4300 , 0.2203498 , 0.01089 , 2.81 , 4.9232 , 0.2156736 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 8875 , MultiplierP_unq1 , MultiplierP , 1314 , 46 , 30 , 8747 , 0 , 8875 , 0 , 6466 , 0 , 0 , 2.95 , 0 , 2.09701305042052 , 0.9 , 1360 , svt , 0.01218 , 2.95 , 4.4233 , 0.2171149 , 0.011417842808 , 2.30 , 3.5707 , 0.281116 , 0.01218 , 2.95 , 4.4233 , 0.2171149 , 0.010824 , 3.00 , 4.9407 , 0.2135883 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 8857 , MultiplierP_unq1 , MultiplierP , 1316 , 45 , 30 , 8741 , 0 , 8857 , 0 , 6473 , 0 , 0 , 3.16 , 0 , 2.23333830845217 , 0.9 , 1361 , svt , 0.012113 , 3.16 , 4.4035 , 0.2147955 , 0.011414491208 , 2.31 , 3.5736 , 0.2823145 , 0.012113 , 3.16 , 4.4035 , 0.2147955 , 0.010846 , 3.17 , 4.9069 , 0.2079796 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 53 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 8851 , MultiplierP_unq1 , MultiplierP , 1237 , 43 , 30 , 8738 , 0 , 8851 , 0 , 6178 , 0 , 0 , 3.33 , 0 , 2.37852597006956 , 0.9 , 1280 , svt , 0.012113 , 3.33 , 4.3928 , 0.2136555 , 0.011411845208 , 2.29 , 3.5738 , 0.2825322 , 0.012113 , 3.33 , 4.3928 , 0.2136555 , 0.01069 , 3.36 , 4.6852 , 0.2064107 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 53 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 8853 , MultiplierP_unq1 , MultiplierP , 1231 , 42 , 30 , 8736 , 0 , 8853 , 0 , 6100 , 0 , 0 , 3.42 , 0 , 2.53315217353534 , 0.9 , 1273 , svt , 0.012113 , 3.42 , 4.3745 , 0.2139312 , 0.011410963208 , 2.29 , 3.5736 , 0.2827338 , 0.012113 , 3.42 , 4.3745 , 0.2139312 , 0.010646 , 3.54 , 4.6690 , 0.2061496 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 53 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 8852 , MultiplierP_unq1 , MultiplierP , 1227 , 44 , 30 , 8736 , 0 , 8852 , 0 , 6109 , 0 , 0 , 3.83 , 0 , 2.69783051143189 , 0.9 , 1271 , svt , 0.012113 , 3.83 , 4.3792 , 0.2136781 , 0.011410963208 , 2.29 , 3.5766 , 0.2852538 , 0.012113 , 3.83 , 4.3792 , 0.2136781 , 0.010646 , 3.70 , 4.6636 , 0.20719 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 53 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 8844 , MultiplierP_unq1 , MultiplierP , 1187 , 42 , 30 , 8736 , 0 , 8844 , 0 , 6123 , 0 , 0 , 3.92 , 0 , 2.87321446553883 , 0.9 , 1229 , svt , 0.012113 , 3.92 , 4.3702 , 0.2133232 , 0.011410963208 , 2.29 , 3.5766 , 0.2852538 , 0.012113 , 3.92 , 4.3702 , 0.2133232 , 0.010646 , 4.00 , 4.6836 , 0.2054586 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 53 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 8856 , MultiplierP_unq1 , MultiplierP , 1158 , 46 , 30 , 8736 , 0 , 8856 , 0 , 6053 , 0 , 0 , 4.35 , 0 , 20 , 0.9 , 1204 , svt , 0.012113 , 4.35 , 4.5093 , 0.213274 , 0.011410963208 , 2.29 , 3.5707 , 0.2817839 , 0.012113 , 4.35 , 4.5093 , 0.213274 , 0.010624 , 4.15 , 4.7093 , 0.2061155 , 
10 , 0.228260869565217 , 45 , svt , 0.8 , 3 , OFF , Wallace , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 9216 , MultiplierP_unq1 , MultiplierP , 3100 , 42 , 30 , 8944 , 0 , 9216 , 0 , 7467 , 0 , 0 , 2.30 , 0 , 1.6 , 0.9 , 3142 , svt , 0.012689 , 2.30 , 4.7138 , 0.2443688 , 0.011584011621 , 1.84 , 3.6569 , 0.2897214 , 0.012689 , 2.30 , 4.7138 , 0.2443688 , 0.011899 , 2.30 , 5.3078 , 0.2502025 , 
10 , 0.228260869565217 , 45 , svt , 0.8 , 3 , OFF , Wallace , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 9135 , MultiplierP_unq1 , MultiplierP , 4742 , 42 , 30 , 8854 , 0 , 9135 , 0 , 7662 , 0 , 0 , 2.33 , 0 , 1.63 , 0.9 , 4784 , svt , 0.012599 , 2.33 , 4.6547 , 0.2396929 , 0.011562490811 , 1.87 , 3.6589 , 0.2917816 , 0.012599 , 2.33 , 4.6547 , 0.2396929 , 0.011899 , 2.35 , 5.2953 , 0.2461495 , 
10 , 0.228260869565217 , 45 , svt , 0.8 , 3 , OFF , Wallace , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 9070 , MultiplierP_unq1 , MultiplierP , 1517 , 40 , 30 , 8821 , 0 , 9070 , 0 , 6864 , 0 , 0 , 2.47 , 0 , 1.73011617488998 , 0.9 , 1557 , svt , 0.012486 , 2.47 , 4.5892 , 0.2322372 , 0.011509747208 , 1.98 , 3.6283 , 0.2836805 , 0.012486 , 2.47 , 4.5892 , 0.2322372 , 0.011312 , 2.49 , 5.0000 , 0.2290249 , 
10 , 0.228260869565217 , 45 , svt , 0.8 , 3 , OFF , Wallace , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 9014 , MultiplierP_unq1 , MultiplierP , 1397 , 42 , 30 , 8808 , 0 , 9014 , 0 , 6552 , 0 , 0 , 2.60 , 0 , 1.8251841333024 , 0.9 , 1439 , svt , 0.01235 , 2.60 , 4.5235 , 0.2249518 , 0.011482934408 , 2.09 , 3.6194 , 0.2822709 , 0.01235 , 2.60 , 4.5235 , 0.2249518 , 0.011063 , 2.62 , 4.8937 , 0.2231959 , 
10 , 0.228260869565217 , 45 , svt , 0.8 , 3 , OFF , Wallace , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 8958 , MultiplierP_unq1 , MultiplierP , 1334 , 42 , 30 , 8808 , 0 , 8958 , 0 , 6448 , 0 , 0 , 2.74 , 0 , 1.92547597023111 , 0.9 , 1376 , svt , 0.012283 , 2.74 , 4.5089 , 0.2216687 , 0.011474290808 , 2.19 , 3.6156 , 0.2818203 , 0.012283 , 2.74 , 4.5089 , 0.2216687 , 0.010928 , 2.74 , 4.8131 , 0.2144222 , 
10 , 0.228260869565217 , 45 , svt , 0.8 , 3 , OFF , Wallace , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 8928 , MultiplierP_unq1 , MultiplierP , 1273 , 42 , 30 , 8809 , 0 , 8928 , 0 , 6377 , 0 , 0 , 2.86 , 0 , 2.03127873198708 , 0.9 , 1315 , svt , 0.012237 , 2.86 , 4.4970 , 0.2188925 , 0.011475172808 , 2.21 , 3.6153 , 0.2817896 , 0.012237 , 2.86 , 4.4970 , 0.2188925 , 0.010838 , 2.88 , 4.7100 , 0.2092706 , 
10 , 0.228260869565217 , 45 , svt , 0.8 , 3 , OFF , Wallace , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 8912 , MultiplierP_unq1 , MultiplierP , 1302 , 42 , 30 , 8803 , 0 , 8912 , 0 , 6337 , 0 , 0 , 3.02 , 0 , 2.14289523775662 , 0.9 , 1344 , svt , 0.012192 , 3.02 , 4.4829 , 0.2161936 , 0.011470586408 , 2.20 , 3.6158 , 0.2822204 , 0.012192 , 3.02 , 4.4829 , 0.2161936 , 0.010792 , 3.05 , 4.6878 , 0.2076044 , 
11 , 0.25 , 45 , svt , 0.8 , 3 , OFF , ZM , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 9999 , MultiplierP_unq1 , MultiplierP , 3001 , 51 , 30 , 9854 , 0 , 9999 , 0 , 7780 , 0 , 0 , 2.32 , 0 , 1.6 , 0.9 , 3052 , svt , 0.012935 , 2.32 , 4.6130 , 0.2301231 , 0.012159252123 , 1.84 , 3.7158 , 0.2916684 , 0.012935 , 2.32 , 4.6130 , 0.2301231 , 0.012135 , 2.38 , 5.3727 , 0.2536077 , 
11 , 0.25 , 45 , svt , 0.8 , 3 , OFF , ZM , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 9369 , MultiplierP_unq1 , MultiplierP , 1506 , 45 , 30 , 9215 , 0 , 9369 , 0 , 7131 , 0 , 0 , 2.53 , 0 , 1.76188785453574 , 0.9 , 1551 , svt , 0.012535 , 2.53 , 4.4070 , 0.22192 , 0.011760588055 , 2.02 , 3.6269 , 0.2867051 , 0.012535 , 2.53 , 4.4070 , 0.22192 , 0.011535 , 2.54 , 5.0800 , 0.2352127 , 
11 , 0.25 , 45 , svt , 0.8 , 3 , OFF , ZM , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 9019 , MultiplierP_unq1 , MultiplierP , 1459 , 44 , 30 , 8877 , 0 , 9019 , 0 , 6899 , 0 , 0 , 2.68 , 0 , 1.88136291633973 , 0.9 , 1503 , svt , 0.012335 , 2.68 , 4.3650 , 0.2226186 , 0.011522800821 , 2.16 , 3.5909 , 0.2850107 , 0.012335 , 2.68 , 4.3650 , 0.2226186 , 0.011246 , 2.83 , 4.9693 , 0.2266793 , 
11 , 0.25 , 45 , svt , 0.8 , 3 , OFF , ZM , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 8939 , MultiplierP_unq1 , MultiplierP , 1376 , 44 , 30 , 8802 , 0 , 8939 , 0 , 6510 , 0 , 0 , 2.84 , 0 , 2.0089396801654 , 0.9 , 1420 , svt , 0.012246 , 2.84 , 4.3432 , 0.2216446 , 0.011491048812 , 2.30 , 3.5938 , 0.2852391 , 0.012246 , 2.84 , 4.3432 , 0.2216446 , 0.010935 , 2.92 , 4.9391 , 0.2237217 , 
11 , 0.25 , 45 , svt , 0.8 , 3 , OFF , ZM , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 8876 , MultiplierP_unq1 , MultiplierP , 1307 , 45 , 30 , 8757 , 0 , 8876 , 0 , 6345 , 0 , 0 , 3.04 , 0 , 2.14516752907777 , 0.9 , 1352 , svt , 0.01218 , 3.04 , 4.3382 , 0.218082 , 0.011466176409 , 2.45 , 3.5968 , 0.2861211 , 0.01218 , 3.04 , 4.3382 , 0.218082 , 0.010846 , 3.06 , 4.7013 , 0.2138 , 
11 , 0.25 , 45 , svt , 0.8 , 3 , OFF , ZM , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 8856 , MultiplierP_unq1 , MultiplierP , 1291 , 45 , 30 , 8751 , 0 , 8856 , 0 , 6246 , 0 , 0 , 3.26 , 0 , 2.29063310025853 , 0.9 , 1336 , svt , 0.012135 , 3.26 , 4.3421 , 0.2163345 , 0.011437070407 , 2.60 , 3.5740 , 0.2819424 , 0.012135 , 3.26 , 4.3421 , 0.2163345 , 0.010735 , 3.27 , 4.8949 , 0.2139061 , 
11 , 0.25 , 45 , svt , 0.8 , 3 , OFF , ZM , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 8867 , MultiplierP_unq1 , MultiplierP , 1272 , 44 , 30 , 8748 , 0 , 8867 , 0 , 6209 , 0 , 0 , 3.45 , 0 , 2.44596281123821 , 0.9 , 1316 , svt , 0.012135 , 3.45 , 4.3292 , 0.2149416 , 0.011417137208 , 2.78 , 3.5615 , 0.2790779 , 0.012135 , 3.45 , 4.3292 , 0.2149416 , 0.010713 , 3.47 , 4.6710 , 0.2071538 , 
11 , 0.25 , 45 , svt , 0.8 , 3 , OFF , ZM , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 8866 , MultiplierP_unq1 , MultiplierP , 1259 , 45 , 30 , 8744 , 0 , 8866 , 0 , 6111 , 0 , 0 , 3.65 , 0 , 2.61182555743436 , 0.9 , 1304 , svt , 0.012113 , 3.65 , 4.3149 , 0.2145882 , 0.011415726008 , 2.79 , 3.5620 , 0.2794053 , 0.012113 , 3.65 , 4.3149 , 0.2145882 , 0.010646 , 3.73 , 4.6699 , 0.2081325 , 
11 , 0.25 , 45 , svt , 0.8 , 3 , OFF , ZM , 53 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 8851 , MultiplierP_unq1 , MultiplierP , 1253 , 46 , 30 , 8736 , 0 , 8851 , 0 , 6142 , 0 , 0 , 3.95 , 0 , 2.7889355926119 , 0.9 , 1299 , svt , 0.012113 , 3.95 , 4.3028 , 0.2143614 , 0.011410963208 , 2.80 , 3.5669 , 0.282403 , 0.012113 , 3.95 , 4.3028 , 0.2143614 , 0.010624 , 3.96 , 4.6458 , 0.2069885 , 
11 , 0.25 , 45 , svt , 0.8 , 3 , OFF , ZM , 53 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 8852 , MultiplierP_unq1 , MultiplierP , 1200 , 42 , 30 , 8736 , 0 , 8852 , 0 , 6137 , 0 , 0 , 4.17 , 0 , 2.97805560466991 , 0.9 , 1242 , svt , 0.012113 , 4.17 , 4.3197 , 0.2134858 , 0.011410963208 , 2.80 , 3.5671 , 0.2825443 , 0.012113 , 4.17 , 4.3197 , 0.2134858 , 0.010646 , 4.17 , 4.8255 , 0.2085305 , 
11 , 0.25 , 45 , svt , 0.8 , 3 , OFF , ZM , 53 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 8852 , MultiplierP_unq1 , MultiplierP , 1275 , 49 , 30 , 8736 , 0 , 8852 , 0 , 6055 , 0 , 0 , 4.52 , 0 , 20 , 0.9 , 1324 , svt , 0.012113 , 4.52 , 4.3839 , 0.2133434 , 0.011410963208 , 2.82 , 3.5714 , 0.2850617 , 0.012113 , 4.52 , 4.3839 , 0.2133434 , 0.010624 , 4.80 , 4.7138 , 0.2062698 , 
