TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.VT,TOP.Voltage,TOP.top_MultiplierP.MultiplierP.BoothType,TOP.top_MultiplierP.MultiplierP.Designware_MODE,TOP.top_MultiplierP.MultiplierP.TreeType,TOP.top_MultiplierP.MultiplierP.Width,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
7 , 0.0551470588235294 , 135 , hvt , 0.8 , 2 , OFF , ZM , 32 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 2651 , MultiplierP_unq1 , MultiplierP , 705 , 37 , 30 , 2662 , 0 , 2651 , 0 , 2775 , 0 , 0 , 2.32 , 1 , 2.3053818961201 , 0.8 , 742 , hvt , 0.004732 , 2.32 , 1.7008 , 0.0307519 , 0.004658547634 , 1.84 , 1.5137 , 0.0393983 , 0.004732 , 2.32 , 1.7008 , 0.0307519 , 0.004839 , 2.34 , 1.8890 , 0.0328419 , 
7 , 0.0551470588235294 , 135 , hvt , 0.8 , 2 , OFF , ZM , 32 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 2267 , MultiplierP_unq1 , MultiplierP , 664 , 37 , 30 , 2256 , 0 , 2267 , 0 , 2359 , 0 , 0 , 2.49 , 1 , 2.47513744107999 , 0.8 , 701 , hvt , 0.004504 , 2.49 , 1.6468 , 0.0303878 , 0.004344555594 , 1.98 , 1.4519 , 0.0379583 , 0.004504 , 2.49 , 1.6468 , 0.0303878 , 0.004571 , 2.51 , 1.8082 , 0.0317818 , 
7 , 0.0551470588235294 , 135 , hvt , 0.8 , 2 , OFF , ZM , 32 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 2048 , MultiplierP_unq1 , MultiplierP , 650 , 35 , 30 , 2048 , 0 , 2048 , 0 , 2190 , 0 , 0 , 2.66 , 1 , 2.65739284347916 , 0.8 , 685 , hvt , 0.00437 , 2.66 , 1.6215 , 0.0305815 , 0.004189676373 , 2.13 , 1.4196 , 0.0376079 , 0.00437 , 2.66 , 1.6215 , 0.0305815 , 0.004437 , 2.67 , 1.7571 , 0.0308636 , 
7 , 0.0551470588235294 , 135 , hvt , 0.8 , 2 , OFF , ZM , 32 , 1 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1953 , MultiplierP_unq1 , MultiplierP , 633 , 36 , 30 , 1956 , 0 , 1953 , 0 , 2031 , 0 , 0 , 2.85 , 1 , 2.85306852353742 , 0.8 , 669 , hvt , 0.004316 , 2.85 , 1.6084 , 0.0300761 , 0.004077485961 , 2.28 , 1.3855 , 0.0365825 , 0.004316 , 2.85 , 1.6084 , 0.0300761 , 0.004316 , 2.89 , 1.7245 , 0.0303789 , 
7 , 0.0551470588235294 , 135 , hvt , 0.8 , 2 , OFF , ZM , 32 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 1907 , MultiplierP_unq1 , MultiplierP , 625 , 37 , 30 , 1908 , 0 , 1907 , 0 , 1955 , 0 , 0 , 3.06 , 1 , 3.06315267611799 , 0.8 , 662 , hvt , 0.004236 , 3.06 , 1.5948 , 0.0297048 , 0.004016275154 , 2.45 , 1.3673 , 0.0360954 , 0.004236 , 3.06 , 1.5948 , 0.0297048 , 0.004263 , 3.09 , 1.7099 , 0.030246 , 
7 , 0.0551470588235294 , 135 , hvt , 0.8 , 2 , OFF , ZM , 32 , 1 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1901 , MultiplierP_unq1 , MultiplierP , 613 , 36 , 30 , 1896 , 0 , 1901 , 0 , 1892 , 0 , 0 , 3.28 , 1 , 3.28870626127664 , 0.8 , 649 , hvt , 0.004223 , 3.28 , 1.5922 , 0.0294772 , 0.003994225154 , 2.63 , 1.3608 , 0.0358587 , 0.004223 , 3.28 , 1.5922 , 0.0294772 , 0.004209 , 3.31 , 1.6969 , 0.0298039 , 
7 , 0.0551470588235294 , 135 , hvt , 0.8 , 2 , OFF , ZM , 32 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 1898 , MultiplierP_unq1 , MultiplierP , 578 , 35 , 30 , 1889 , 0 , 1898 , 0 , 1865 , 0 , 0 , 3.53 , 1 , 3.53086836228714 , 0.8 , 613 , hvt , 0.004203 , 3.53 , 1.5870 , 0.0292808 , 0.003988227554 , 2.82 , 1.3609 , 0.0358656 , 0.004203 , 3.53 , 1.5870 , 0.0292808 , 0.00419 , 3.55 , 1.6822 , 0.0293412 , 
7 , 0.0551470588235294 , 135 , hvt , 0.8 , 2 , OFF , ZM , 32 , 1 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1896 , MultiplierP_unq1 , MultiplierP , 576 , 35 , 30 , 1889 , 0 , 1896 , 0 , 1853 , 0 , 0 , 3.73 , 1 , 3.790861938202 , 0.8 , 611 , hvt , 0.004216 , 3.73 , 1.5901 , 0.0292677 , 0.003985052354 , 2.90 , 1.3591 , 0.035818 , 0.004216 , 3.73 , 1.5901 , 0.0292677 , 0.00419 , 3.81 , 1.6770 , 0.0292866 , 
7 , 0.0551470588235294 , 135 , hvt , 0.8 , 2 , OFF , ZM , 32 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1897 , MultiplierP_unq1 , MultiplierP , 552 , 37 , 30 , 1889 , 0 , 1897 , 0 , 1839 , 0 , 0 , 4.07 , 1 , 20 , 0.8 , 589 , hvt , 0.004203 , 4.07 , 1.6024 , 0.0292497 , 0.003985052354 , 2.90 , 1.3591 , 0.035818 , 0.004203 , 4.07 , 1.6024 , 0.0292497 , 0.004177 , 4.22 , 1.6899 , 0.0291464 , 
8 , 0.0625 , 135 , hvt , 0.8 , 3 , OFF , Array , 32 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 3321 , MultiplierP_unq1 , MultiplierP , 589 , 34 , 30 , 3284 , 0 , 3321 , 0 , 2359 , 0 , 0 , 4.81 , 1 , 5.02258266979613 , 0.8 , 623 , hvt , 0.004402 , 4.81 , 1.4527 , 0.0223531 , 0.004147516809 , 3.79 , 1.2306 , 0.0290862 , 0.004402 , 4.81 , 1.4527 , 0.0223531 , 0.003866 , 5.01 , 1.5535 , 0.0217214 , 
8 , 0.0625 , 135 , hvt , 0.8 , 3 , OFF , Array , 32 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 3320 , MultiplierP_unq1 , MultiplierP , 563 , 34 , 30 , 3284 , 0 , 3320 , 0 , 2351 , 0 , 0 , 5.16 , 1 , 5.30343878543519 , 0.8 , 597 , hvt , 0.004402 , 5.16 , 1.4548 , 0.0222495 , 0.004147516809 , 3.79 , 1.2351 , 0.0298752 , 0.004402 , 5.16 , 1.4548 , 0.0222495 , 0.003866 , 5.30 , 1.5424 , 0.0214096 , 
8 , 0.0625 , 135 , hvt , 0.8 , 3 , OFF , Array , 32 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 3322 , MultiplierP_unq1 , MultiplierP , 580 , 35 , 30 , 3284 , 0 , 3322 , 0 , 2344 , 0 , 0 , 5.60 , 1 , 20 , 0.8 , 615 , hvt , 0.004402 , 5.60 , 1.4636 , 0.0221898 , 0.004147516809 , 3.79 , 1.2373 , 0.0303593 , 0.004402 , 5.60 , 1.4636 , 0.0221898 , 0.003852 , 6.28 , 1.5681 , 0.0212455 , 
9 , 0.0698529411764706 , 135 , hvt , 0.8 , 3 , OFF , OS1 , 32 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 4375 , MultiplierP_unq1 , MultiplierP , 871 , 34 , 30 , 4290 , 0 , 4375 , 0 , 3614 , 0 , 0 , 2.41 , 1 , 2.36354666681929 , 0.8 , 905 , hvt , 0.005352 , 2.41 , 1.6114 , 0.0286562 , 0.005024048485 , 1.89 , 1.3202 , 0.0356857 , 0.005352 , 2.41 , 1.6114 , 0.0286562 , 0.005049 , 2.60 , 1.8547 , 0.0312185 , 
9 , 0.0698529411764706 , 135 , hvt , 0.8 , 3 , OFF , OS1 , 32 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 3795 , MultiplierP_unq1 , MultiplierP , 736 , 34 , 30 , 3752 , 0 , 3795 , 0 , 2991 , 0 , 0 , 2.61 , 1 , 2.56939736605586 , 0.8 , 770 , hvt , 0.004774 , 2.61 , 1.5204 , 0.0259653 , 0.004546710055 , 2.06 , 1.2400 , 0.0327707 , 0.004774 , 2.61 , 1.5204 , 0.0259653 , 0.004416 , 2.76 , 1.6965 , 0.0264097 , 
9 , 0.0698529411764706 , 135 , hvt , 0.8 , 3 , OFF , OS1 , 32 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 3516 , MultiplierP_unq1 , MultiplierP , 677 , 36 , 30 , 3475 , 0 , 3516 , 0 , 2684 , 0 , 0 , 2.81 , 1 , 2.7931764231163 , 0.8 , 713 , hvt , 0.004554 , 2.81 , 1.4413 , 0.0237587 , 0.004294987235 , 2.23 , 1.1902 , 0.0307615 , 0.004554 , 2.81 , 1.4413 , 0.0237587 , 0.004114 , 2.88 , 1.6101 , 0.0246073 , 
9 , 0.0698529411764706 , 135 , hvt , 0.8 , 3 , OFF , OS1 , 32 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 3324 , MultiplierP_unq1 , MultiplierP , 653 , 36 , 30 , 3257 , 0 , 3324 , 0 , 2550 , 0 , 0 , 3.04 , 1 , 3.0364452901378 , 0.8 , 689 , hvt , 0.004471 , 3.04 , 1.4198 , 0.0238848 , 0.004171154408 , 2.43 , 1.1794 , 0.030979 , 0.004471 , 3.04 , 1.4198 , 0.0238848 , 0.004045 , 3.07 , 1.5517 , 0.0237095 , 
9 , 0.0698529411764706 , 135 , hvt , 0.8 , 3 , OFF , OS1 , 32 , 1 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 3294 , MultiplierP_unq1 , MultiplierP , 627 , 36 , 30 , 3254 , 0 , 3294 , 0 , 2495 , 0 , 0 , 3.29 , 1 , 3.30090141234738 , 0.8 , 663 , hvt , 0.004416 , 3.29 , 1.4052 , 0.0230924 , 0.004146282008 , 2.63 , 1.1626 , 0.0295863 , 0.004416 , 3.29 , 1.4052 , 0.0230924 , 0.003962 , 3.32 , 1.5337 , 0.0226641 , 
9 , 0.0698529411764706 , 135 , hvt , 0.8 , 3 , OFF , OS1 , 32 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 3291 , MultiplierP_unq1 , MultiplierP , 602 , 36 , 30 , 3252 , 0 , 3291 , 0 , 2450 , 0 , 0 , 3.62 , 1 , 3.58839007224217 , 0.8 , 638 , hvt , 0.004389 , 3.62 , 1.3971 , 0.022552 , 0.004140284407 , 2.77 , 1.1600 , 0.0293989 , 0.004389 , 3.62 , 1.3971 , 0.022552 , 0.003921 , 3.62 , 1.5025 , 0.0219745 , 
9 , 0.0698529411764706 , 135 , hvt , 0.8 , 3 , OFF , OS1 , 32 , 1 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 3293 , MultiplierP_unq1 , MultiplierP , 587 , 35 , 30 , 3252 , 0 , 3293 , 0 , 2470 , 0 , 0 , 3.84 , 1 , 3.90091726532638 , 0.8 , 622 , hvt , 0.004402 , 3.84 , 1.3984 , 0.0224012 , 0.004140284407 , 2.77 , 1.1627 , 0.02988 , 0.004402 , 3.84 , 1.3984 , 0.0224012 , 0.003935 , 3.91 , 1.5041 , 0.0217468 , 
9 , 0.0698529411764706 , 135 , hvt , 0.8 , 3 , OFF , OS1 , 32 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 3294 , MultiplierP_unq1 , MultiplierP , 577 , 34 , 30 , 3252 , 0 , 3294 , 0 , 2348 , 0 , 0 , 4.00 , 1 , 4.24066369724771 , 0.8 , 611 , hvt , 0.004402 , 4.00 , 1.4001 , 0.0224037 , 0.004140284407 , 2.77 , 1.1652 , 0.0304594 , 0.004402 , 4.00 , 1.4001 , 0.0224037 , 0.003866 , 4.23 , 1.4759 , 0.0215563 , 
9 , 0.0698529411764706 , 135 , hvt , 0.8 , 3 , OFF , OS1 , 32 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 3294 , MultiplierP_unq1 , MultiplierP , 571 , 35 , 30 , 3252 , 0 , 3294 , 0 , 2311 , 0 , 0 , 4.61 , 1 , 20 , 0.8 , 606 , hvt , 0.004402 , 4.61 , 1.4179 , 0.0222217 , 0.004140284407 , 2.77 , 1.1656 , 0.0304586 , 0.004402 , 4.61 , 1.4179 , 0.0222217 , 0.003852 , 5.02 , 1.5000 , 0.0212816 , 
10 , 0.0772058823529412 , 135 , hvt , 0.8 , 3 , OFF , Wallace , 32 , 1 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 3338 , MultiplierP_unq1 , MultiplierP , 2752 , 34 , 30 , 3291 , 0 , 3338 , 0 , 2414 , 0 , 0 , 4.02 , 1 , 4.04 , 0.8 , 2786 , hvt , 0.004486 , 4.02 , 1.3978 , 0.02248 , 0.004168155608 , 2.67 , 1.1676 , 0.0306313 , 0.004486 , 4.02 , 1.3978 , 0.02248 , 0.003957 , 4.05 , 1.5241 , 0.022118 , 
10 , 0.0772058823529412 , 135 , hvt , 0.8 , 3 , OFF , Wallace , 32 , 1 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 3337 , MultiplierP_unq1 , MultiplierP , 590 , 34 , 30 , 3291 , 0 , 3337 , 0 , 2400 , 0 , 0 , 4.03 , 1 , 4.09362589891917 , 0.8 , 624 , hvt , 0.004486 , 4.03 , 1.3976 , 0.0224744 , 0.004168155608 , 2.67 , 1.1676 , 0.0306313 , 0.004486 , 4.03 , 1.3976 , 0.0224744 , 0.003957 , 4.10 , 1.5019 , 0.0220438 , 
10 , 0.0772058823529412 , 135 , hvt , 0.8 , 3 , OFF , Wallace , 32 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 3338 , MultiplierP_unq1 , MultiplierP , 588 , 35 , 30 , 3291 , 0 , 3338 , 0 , 2404 , 0 , 0 , 4.08 , 1 , 4.1686002488313 , 0.8 , 623 , hvt , 0.004486 , 4.08 , 1.3981 , 0.0224359 , 0.004168155608 , 2.67 , 1.1676 , 0.0306313 , 0.004486 , 4.08 , 1.3981 , 0.0224359 , 0.003943 , 4.16 , 1.5057 , 0.0220148 , 
10 , 0.0772058823529412 , 135 , hvt , 0.8 , 3 , OFF , Wallace , 32 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 3339 , MultiplierP_unq1 , MultiplierP , 579 , 35 , 30 , 3291 , 0 , 3339 , 0 , 2362 , 0 , 0 , 4.32 , 1 , 4.32269354093441 , 0.8 , 614 , hvt , 0.004486 , 4.32 , 1.3964 , 0.0223828 , 0.004168155608 , 2.67 , 1.1676 , 0.0306313 , 0.004486 , 4.32 , 1.3964 , 0.0223828 , 0.003929 , 4.33 , 1.4741 , 0.0216582 , 
11 , 0.0845588235294118 , 135 , hvt , 0.8 , 3 , OFF , ZM , 32 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 3294 , MultiplierP_unq1 , MultiplierP , 3032 , 33 , 30 , 3253 , 0 , 3294 , 0 , 2372 , 0 , 0 , 3.93 , 1 , 3.92 , 0.8 , 3065 , hvt , 0.004389 , 3.93 , 1.3831 , 0.0226951 , 0.004145929208 , 3.13 , 1.1565 , 0.0295813 , 0.004389 , 3.93 , 1.3831 , 0.0226951 , 0.003893 , 3.93 , 1.4608 , 0.0217495 , 
11 , 0.0845588235294118 , 135 , hvt , 0.8 , 3 , OFF , ZM , 32 , 1 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 3294 , MultiplierP_unq1 , MultiplierP , 598 , 35 , 30 , 3252 , 0 , 3294 , 0 , 2376 , 0 , 0 , 4.00 , 1 , 4.03217772916696 , 0.8 , 633 , hvt , 0.004402 , 4.00 , 1.3778 , 0.0225294 , 0.004142048407 , 3.22 , 1.1551 , 0.0295229 , 0.004402 , 4.00 , 1.3778 , 0.0225294 , 0.003893 , 4.06 , 1.4638 , 0.0217517 , 
11 , 0.0845588235294118 , 135 , hvt , 0.8 , 3 , OFF , ZM , 32 , 1 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 3292 , MultiplierP_unq1 , MultiplierP , 606 , 36 , 30 , 3252 , 0 , 3292 , 0 , 2371 , 0 , 0 , 4.13 , 1 , 4.13701202025191 , 0.8 , 642 , hvt , 0.004402 , 4.13 , 1.3808 , 0.0224873 , 0.004141166407 , 3.27 , 1.1560 , 0.0297325 , 0.004402 , 4.13 , 1.3808 , 0.0224873 , 0.00388 , 4.16 , 1.4672 , 0.0218677 , 
11 , 0.0845588235294118 , 135 , hvt , 0.8 , 3 , OFF , ZM , 32 , 1 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 3293 , MultiplierP_unq1 , MultiplierP , 597 , 35 , 30 , 3252 , 0 , 3293 , 0 , 2350 , 0 , 0 , 4.24 , 1 , 4.24457194232971 , 0.8 , 632 , hvt , 0.004389 , 4.24 , 1.3784 , 0.0224051 , 0.004140284407 , 3.33 , 1.1572 , 0.0300021 , 0.004389 , 4.24 , 1.3784 , 0.0224051 , 0.00388 , 4.26 , 1.4623 , 0.0217492 , 
11 , 0.0845588235294118 , 135 , hvt , 0.8 , 3 , OFF , ZM , 32 , 1 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 3293 , MultiplierP_unq1 , MultiplierP , 577 , 36 , 30 , 3252 , 0 , 3293 , 0 , 2352 , 0 , 0 , 4.34 , 1 , 4.35492836023125 , 0.8 , 613 , hvt , 0.004402 , 4.34 , 1.3861 , 0.0223488 , 0.004140284407 , 3.33 , 1.1572 , 0.0299927 , 0.004402 , 4.34 , 1.3861 , 0.0223488 , 0.00388 , 4.37 , 1.4588 , 0.0216731 , 
11 , 0.0845588235294118 , 135 , hvt , 0.8 , 3 , OFF , ZM , 32 , 1 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 3297 , MultiplierP_unq1 , MultiplierP , 572 , 37 , 30 , 3252 , 0 , 3297 , 0 , 2355 , 0 , 0 , 4.42 , 1 , 4.46815398123207 , 0.8 , 609 , hvt , 0.004402 , 4.42 , 1.3955 , 0.0223055 , 0.004140284407 , 3.33 , 1.1558 , 0.0297147 , 0.004402 , 4.42 , 1.3955 , 0.0223055 , 0.003866 , 4.53 , 1.4562 , 0.0215697 , 
11 , 0.0845588235294118 , 135 , hvt , 0.8 , 3 , OFF , ZM , 32 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 3296 , MultiplierP_unq1 , MultiplierP , 575 , 36 , 30 , 3252 , 0 , 3296 , 0 , 2327 , 0 , 0 , 4.78 , 1 , 4.95126984497398 , 0.8 , 611 , hvt , 0.004402 , 4.78 , 1.3998 , 0.0222148 , 0.004140284407 , 3.33 , 1.1596 , 0.030502 , 0.004402 , 4.78 , 1.3998 , 0.0222148 , 0.003852 , 4.93 , 1.4627 , 0.0212724 , 
11 , 0.0845588235294118 , 135 , hvt , 0.8 , 3 , OFF , ZM , 32 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 3297 , MultiplierP_unq1 , MultiplierP , 569 , 36 , 30 , 3252 , 0 , 3297 , 0 , 2314 , 0 , 0 , 5.08 , 1 , 20 , 0.8 , 605 , hvt , 0.004402 , 5.08 , 1.4090 , 0.0222378 , 0.004140284407 , 3.33 , 1.1604 , 0.0305143 , 0.004402 , 5.08 , 1.4090 , 0.0222378 , 0.003852 , 5.71 , 1.4781 , 0.0212904 , 
