TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.VT,TOP.Voltage,TOP.top.FPMult.EnableDenormals,TOP.top.FPMult.ExponentWidth,TOP.top.FPMult.FractionWidth,TOP.top.FPMult.Mult.Designware_MODE,TOP.top.FPMult.Mult.MultP.BoothType,TOP.top.FPMult.Mult.MultP.Designware_MODE,TOP.top.FPMult.Mult.MultP.TreeType,TOP.top.FPMult.Mult.PartialProductSum.AdderType,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
19 , 0.214285714285714 , 90 , svt , 0.8 , YES , 15 , 112 , OFF , 3 , OFF , OS1 , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 72304 , FPMult_unq1 , FPMult , 51419 , 84 , 30 , 63801 , 0 , 72304 , 0 , 60907 , 0 , 0 , 5.07 , 0 , 3.2 , 0.9 , 51503 , svt , 0.09842 , 5.07 , 43.8668 , 2.1966 , 0.075645966108 , 3.69 , 25.2945 , 1.7784 , 0.09842 , 5.07 , 43.8668 , 2.1966 , 0.086815 , 4.74 , 40.3580 , 1.9354 , 
20 , 0.225274725274725 , 90 , svt , 0.8 , YES , 15 , 112 , OFF , 3 , OFF , Wallace , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 43735 , FPMult_unq1 , FPMult , 7359 , 69 , 30 , 43011 , 0 , 43735 , 0 , 30977 , 0 , 0 , 28.38 , 0 , 20 , 0.9 , 7428 , svt , 0.061694 , 28.38 , 28.7697 , 1.1167 , 0.057716139551 , 23.00 , 20.7089 , 1.3806 , 0.061694 , 28.38 , 28.7697 , 1.1167 , 0.054465 , 28.36 , 28.7180 , 1.0630 , 
21 , 0.236263736263736 , 90 , svt , 0.8 , YES , 15 , 112 , OFF , 3 , OFF , Wallace , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 68785 , FPMult_unq1 , FPMult , 50265 , 74 , 30 , 60310 , 0 , 68785 , 0 , 57339 , 0 , 0 , 4.84 , 0 , 3.2 , 0.9 , 50339 , svt , 0.092633 , 4.84 , 41.4595 , 2.0410 , 0.072341817649 , 3.68 , 24.9405 , 1.7257 , 0.092633 , 4.84 , 41.4595 , 2.0410 , 0.08209 , 4.87 , 39.1908 , 1.8350 , 
21 , 0.236263736263736 , 90 , svt , 0.8 , YES , 15 , 112 , OFF , 3 , OFF , Wallace , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 45185 , FPMult_unq1 , FPMult , 6657 , 74 , 30 , 44560 , 0 , 45185 , 0 , 32290 , 0 , 0 , 14.22 , 0 , 20 , 0.9 , 6731 , svt , 0.062614 , 14.22 , 29.2018 , 1.1108 , 0.058726558785 , 6.94 , 21.4921 , 1.4233 , 0.062614 , 14.22 , 29.2018 , 1.1108 , 0.055386 , 14.73 , 29.3712 , 1.0510 , 
22 , 0.247252747252747 , 90 , svt , 0.8 , YES , 15 , 112 , OFF , 3 , OFF , ZM , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 75327 , FPMult_unq1 , FPMult , 45244 , 82 , 30 , 71802 , 0 , 75327 , 0 , 64971 , 0 , 0 , 4.85 , 0 , 3.2 , 0.9 , 45326 , svt , 0.09779 , 4.85 , 39.0483 , 2.0228 , 0.088312897528 , 3.67 , 28.7144 , 2.1368 , 0.09779 , 4.85 , 39.0483 , 2.0228 , 0.089514 , 4.72 , 38.7304 , 1.9096 , 
22 , 0.247252747252747 , 90 , svt , 0.8 , YES , 15 , 112 , OFF , 3 , OFF , ZM , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 59517 , FPMult_unq1 , FPMult , 15617 , 81 , 30 , 56692 , 0 , 59517 , 0 , 46661 , 0 , 0 , 6.70 , 0 , 4.45387876855941 , 0.9 , 15698 , svt , 0.07296 , 6.70 , 30.9321 , 1.2139 , 0.066157233401 , 5.13 , 22.5142 , 1.4661 , 0.07296 , 6.70 , 30.9321 , 1.2139 , 0.065493 , 6.61 , 30.0629 , 1.1412 , 
22 , 0.247252747252747 , 90 , svt , 0.8 , YES , 15 , 112 , OFF , 3 , OFF , ZM , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 47427 , FPMult_unq1 , FPMult , 8419 , 81 , 30 , 46622 , 0 , 47427 , 0 , 34644 , 0 , 0 , 20.77 , 0 , 14.5744514836197 , 0.9 , 8500 , svt , 0.064998 , 20.77 , 27.2705 , 1.0865 , 0.060907215974 , 16.70 , 20.3457 , 1.3741 , 0.064998 , 20.77 , 27.2705 , 1.0865 , 0.057891 , 20.73 , 27.4610 , 1.0402 , 
22 , 0.247252747252747 , 90 , svt , 0.8 , YES , 15 , 112 , OFF , 3 , OFF , ZM , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 44974 , FPMult_unq1 , FPMult , 6905 , 80 , 30 , 44377 , 0 , 44974 , 0 , 32177 , 0 , 0 , 24.64 , 0 , 17.2640531984822 , 0.9 , 6985 , svt , 0.063874 , 24.64 , 27.5074 , 1.1431 , 0.059973354192 , 20.00 , 20.5471 , 1.4082 , 0.063874 , 24.64 , 27.5074 , 1.1431 , 0.056722 , 24.72 , 27.6699 , 1.0871 , 
22 , 0.247252747252747 , 90 , svt , 0.8 , YES , 15 , 112 , OFF , 3 , OFF , ZM , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 42729 , FPMult_unq1 , FPMult , 6842 , 80 , 30 , 42060 , 0 , 42729 , 0 , 29782 , 0 , 0 , 29.02 , 0 , 40 , 0.9 , 6922 , svt , 0.06059 , 29.02 , 27.5306 , 1.1068 , 0.056766754714 , 23.68 , 20.1794 , 1.3684 , 0.06059 , 29.02 , 27.5306 , 1.1068 , 0.053393 , 29.06 , 27.5341 , 1.0501 , 
24 , 0.269230769230769 , 90 , svt , 0.8 , YES , 15 , 112 , OFF , 4 , OFF , Array , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 58268 , FPMult_unq1 , FPMult , 8753 , 67 , 30 , 57614 , 0 , 58268 , 0 , 32779 , 0 , 0 , 38.22 , 0 , 80 , 0.9 , 8820 , svt , 0.068274 , 38.22 , 30.3466 , 1.0415 , 0.06381781554 , 28.93 , 22.1682 , 1.5425 , 0.068274 , 38.22 , 30.3466 , 1.0415 , 0.054039 , 38.00 , 27.9815 , 0.9332005 , 
25 , 0.28021978021978 , 90 , svt , 0.8 , YES , 15 , 112 , OFF , 4 , OFF , Array , Sklansky , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 61051 , FPMult_unq1 , FPMult , 7641 , 69 , 30 , 60352 , 0 , 61051 , 0 , 35524 , 0 , 0 , 27.05 , 0 , 20 , 0.9 , 7710 , svt , 0.070631 , 27.05 , 31.0276 , 1.0403 , 0.066116131226 , 19.22 , 22.3939 , 1.4356 , 0.070631 , 27.05 , 31.0276 , 1.0403 , 0.056215 , 27.21 , 28.6057 , 0.9299948 , 
26 , 0.291208791208791 , 90 , svt , 0.8 , YES , 15 , 112 , OFF , 4 , OFF , Wallace , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 60741 , FPMult_unq1 , FPMult , 9000 , 68 , 30 , 59976 , 0 , 60741 , 0 , 35542 , 0 , 0 , 28.39 , 0 , 20 , 0.9 , 9068 , svt , 0.071942 , 28.39 , 30.3915 , 1.0959 , 0.067126903376 , 23.03 , 20.5490 , 1.4530 , 0.071942 , 28.39 , 30.3915 , 1.0959 , 0.057684 , 28.47 , 28.3142 , 0.9879855 , 
27 , 0.302197802197802 , 90 , svt , 0.8 , YES , 15 , 112 , OFF , 4 , OFF , Wallace , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 60739 , FPMult_unq1 , FPMult , 9760 , 68 , 30 , 59902 , 0 , 60739 , 0 , 35162 , 0 , 0 , 23.78 , 0 , 320 , 0.9 , 9828 , svt , 0.070492 , 23.78 , 31.2496 , 1.0522 , 0.065761743604 , 15.76 , 22.2715 , 1.5896 , 0.070492 , 23.78 , 31.2496 , 1.0522 , 0.056141 , 22.96 , 28.8820 , 0.9385969 , 
28 , 0.313186813186813 , 90 , svt , 0.8 , YES , 15 , 112 , OFF , NA , ON , NA , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 43229 , FPMult_unq1 , FPMult , 21530 , 36 , 30 , 28864 , 0 , 43229 , 0 , 43218 , 0 , 0 , 4.92 , 0 , 3.2 , 0.9 , 21566 , svt , 0.075449 , 4.92 , 39.5046 , 1.9676 , 0.060297224097 , 3.69 , 26.7982 , 1.8430 , 0.075449 , 4.92 , 39.5046 , 1.9676 , 0.075449 , 4.94 , 39.4870 , 1.9626 , 
30 , 0.335164835164835 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 1 , OFF , Array , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 51561 , FPMult_unq1 , FPMult , 10976 , 71 , 30 , 51058 , 0 , 51561 , 0 , 51643 , 0 , 0 , 20.00 , 1 , 20 , 0.9 , 11047 , svt , 0.08513 , 20.00 , 53.4434 , 2.0800 , 0.081320047636 , 16.00 , 46.8190 , 2.5318 , 0.08513 , 20.00 , 53.4434 , 2.0800 , 0.085331 , 19.99 , 54.2917 , 2.0642 , 
30 , 0.335164835164835 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 1 , OFF , Array , DesignWare , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 0 , 51301 , FPMult_unq1 , FPMult , 22115 , 71 , 30 , 50789 , 0 , 51301 , 0 , 51368 , 0 , 0 , 20.11 , 1 , 20.11 , 0.9 , 22186 , svt , 0.08473 , 20.11 , 53.4715 , 2.0954 , 0.080855586374 , 16.09 , 46.3627 , 2.4843 , 0.08473 , 20.11 , 53.4715 , 2.0954 , 0.08509 , 20.11 , 54.4366 , 2.0753 , 
31 , 0.346153846153846 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 1 , OFF , Array , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 87194 , FPMult_unq1 , FPMult , 45466 , 74 , 30 , 85155 , 0 , 87194 , 0 , 88012 , 0 , 0 , 13.01 , 1 , 0.1 , 0.9 , 45540 , svt , 0.120168 , 13.01 , 77.6315 , 4.2117 , 0.107165472001 , 11.89 , 59.9858 , 3.8009 , 0.120168 , 13.01 , 77.6315 , 4.2117 , 0.121209 , 13.16 , 79.5882 , 4.2565 , 
31 , 0.346153846153846 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 1 , OFF , Array , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 33322 , FPMult_unq1 , FPMult , 6590 , 74 , 30 , 32734 , 0 , 33322 , 0 , 33296 , 0 , 0 , 19.76 , 1 , 20 , 0.9 , 6664 , svt , 0.076922 , 19.76 , 63.7583 , 2.7810 , 0.072710314452 , 16.00 , 55.6569 , 2.9231 , 0.076922 , 19.76 , 63.7583 , 2.7810 , 0.076922 , 19.90 , 64.1549 , 2.7817 , 
31 , 0.346153846153846 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 1 , OFF , Array , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 33256 , FPMult_unq1 , FPMult , 60163 , 74 , 30 , 32792 , 0 , 33256 , 0 , 33296 , 0 , 0 , 21.22 , 1 , 26.04 , 0.9 , 60237 , svt , 0.076842 , 21.22 , 64.2308 , 2.7756 , 0.072512393654 , 17.14 , 55.6207 , 2.9242 , 0.076842 , 21.22 , 64.2308 , 2.7756 , 0.076882 , 21.26 , 64.6276 , 2.7770 , 
32 , 0.357142857142857 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 1 , OFF , OS1 , DesignWare , 1 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 31353 , FPMult_unq1 , FPMult , 7470 , 84 , 30 , 30584 , 0 , 31353 , 0 , 31269 , 0 , 0 , 19.99 , 1 , 20 , 0.9 , 7554 , svt , 0.07536 , 19.99 , 43.1403 , 2.7754 , 0.070830419592 , 16.00 , 33.6836 , 2.8710 , 0.07536 , 19.99 , 43.1403 , 2.7754 , 0.07528 , 20.01 , 42.7044 , 2.7722 , 
33 , 0.368131868131868 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 1 , OFF , OS1 , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 33198 , FPMult_unq1 , FPMult , 6765 , 88 , 30 , 32746 , 0 , 33198 , 0 , 33285 , 0 , 0 , 13.79 , 1 , 20 , 0.9 , 6853 , svt , 0.076922 , 13.79 , 44.5160 , 2.7668 , 0.072487168454 , 9.96 , 34.9167 , 2.9226 , 0.076922 , 13.79 , 44.5160 , 2.7668 , 0.076962 , 13.40 , 44.2641 , 2.7680 , 
34 , 0.379120879120879 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 99897 , FPMult_unq1 , FPMult , 33816 , 73 , 30 , 96985 , 0 , 99897 , 0 , 105442 , 0 , 0 , 2.44 , 1 , 0.1 , 0.9 , 33889 , svt , 0.152291 , 2.44 , 58.8603 , 5.2911 , 0.136048503124 , 2.04 , 53.8489 , 5.2781 , 0.152291 , 2.44 , 58.8603 , 5.2911 , 0.154715 , 2.38 , 58.2520 , 5.2231 , 
34 , 0.379120879120879 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 32145 , FPMult_unq1 , FPMult , 7137 , 72 , 30 , 31357 , 0 , 32145 , 0 , 32167 , 0 , 0 , 19.33 , 1 , 19.5989175390206 , 0.9 , 7209 , svt , 0.076064 , 19.33 , 47.0003 , 2.7896 , 0.071465106816 , 15.68 , 34.6392 , 2.8920 , 0.076064 , 19.33 , 47.0003 , 2.7896 , 0.076105 , 19.60 , 44.6474 , 2.7840 , 
34 , 0.379120879120879 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 32143 , FPMult_unq1 , FPMult , 6915 , 68 , 30 , 31352 , 0 , 32143 , 0 , 32075 , 0 , 0 , 19.48 , 1 , 19.6368074671952 , 0.9 , 6983 , svt , 0.076024 , 19.48 , 47.1883 , 2.7851 , 0.071460167615 , 15.71 , 34.6048 , 2.8929 , 0.076024 , 19.48 , 47.1883 , 2.7851 , 0.075984 , 19.50 , 44.8336 , 2.7831 , 
34 , 0.379120879120879 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 32208 , FPMult_unq1 , FPMult , 47921 , 73 , 30 , 31361 , 0 , 32208 , 0 , 32141 , 0 , 0 , 19.58 , 1 , 19.6 , 0.9 , 47994 , svt , 0.076064 , 19.58 , 46.9894 , 2.7887 , 0.071465988816 , 15.68 , 34.6439 , 2.8921 , 0.076064 , 19.58 , 46.9894 , 2.7887 , 0.076105 , 19.58 , 45.3707 , 2.7852 , 
34 , 0.379120879120879 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 32116 , FPMult_unq1 , FPMult , 7141 , 72 , 30 , 31357 , 0 , 32116 , 0 , 32130 , 0 , 0 , 19.62 , 1 , 19.6178533555326 , 0.9 , 7213 , svt , 0.075984 , 19.62 , 46.7678 , 2.7865 , 0.071465988815 , 15.69 , 34.6040 , 2.8904 , 0.075984 , 19.62 , 46.7678 , 2.7865 , 0.076024 , 19.38 , 44.6758 , 2.7875 , 
34 , 0.379120879120879 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 32089 , FPMult_unq1 , FPMult , 7262 , 70 , 30 , 31370 , 0 , 32089 , 0 , 32148 , 0 , 0 , 19.63 , 1 , 19.6557798916845 , 0.9 , 7332 , svt , 0.075984 , 19.63 , 46.7870 , 2.7866 , 0.071475161616 , 15.72 , 34.5742 , 2.8821 , 0.075984 , 19.63 , 46.7870 , 2.7866 , 0.076105 , 19.61 , 44.6476 , 2.7877 , 
34 , 0.379120879120879 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 0 , 32217 , FPMult_unq1 , FPMult , 7331 , 71 , 30 , 31379 , 0 , 32217 , 0 , 32141 , 0 , 0 , 19.68 , 1 , 19.6747706466937 , 0.9 , 7402 , svt , 0.076105 , 19.68 , 46.9372 , 2.7901 , 0.071480100815 , 15.74 , 34.5047 , 2.8863 , 0.076105 , 19.68 , 46.9372 , 2.7901 , 0.075984 , 19.60 , 44.6386 , 2.7818 , 
34 , 0.379120879120879 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 32188 , FPMult_unq1 , FPMult , 7078 , 72 , 30 , 31384 , 0 , 32188 , 0 , 32166 , 0 , 0 , 19.73 , 1 , 19.73185307203 , 0.9 , 7150 , svt , 0.076024 , 19.73 , 46.9370 , 2.7870 , 0.071474808816 , 15.78 , 34.5575 , 2.8793 , 0.076024 , 19.73 , 46.9370 , 2.7870 , 0.076024 , 19.72 , 44.6903 , 2.7842 , 
34 , 0.379120879120879 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 0 , 32167 , FPMult_unq1 , FPMult , 7147 , 71 , 30 , 31387 , 0 , 32167 , 0 , 32268 , 0 , 0 , 19.77 , 1 , 19.7509173263935 , 0.9 , 7218 , svt , 0.076024 , 19.77 , 46.6812 , 2.7890 , 0.071477454814 , 15.80 , 34.6187 , 2.8912 , 0.076024 , 19.77 , 46.6812 , 2.7890 , 0.076226 , 19.65 , 45.3028 , 2.7875 , 
34 , 0.379120879120879 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 32175 , FPMult_unq1 , FPMult , 7947 , 73 , 30 , 31365 , 0 , 32175 , 0 , 32078 , 0 , 0 , 19.77 , 1 , 20 , 0.9 , 8020 , svt , 0.076024 , 19.77 , 47.0492 , 2.7836 , 0.071449760013 , 16.00 , 34.5781 , 2.8877 , 0.076024 , 19.77 , 47.0492 , 2.7836 , 0.075903 , 19.83 , 44.0603 , 2.7780 , 
35 , 0.39010989010989 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 1 , OFF , Wallace , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 33328 , FPMult_unq1 , FPMult , 6569 , 74 , 30 , 32845 , 0 , 33328 , 0 , 33374 , 0 , 0 , 9.47 , 1 , 20 , 0.9 , 6643 , svt , 0.076913 , 9.47 , 47.7254 , 2.7684 , 0.072444479646 , 5.19 , 35.3568 , 2.9302 , 0.076913 , 9.47 , 47.7254 , 2.7684 , 0.076913 , 10.08 , 45.4778 , 2.7645 , 
36 , 0.401098901098901 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 1 , OFF , ZM , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 33422 , FPMult_unq1 , FPMult , 7144 , 84 , 30 , 32831 , 0 , 33422 , 0 , 33331 , 0 , 0 , 19.82 , 1 , 20 , 0.9 , 7228 , svt , 0.078684 , 19.82 , 44.0846 , 2.7930 , 0.074358419701 , 16.00 , 36.1022 , 2.9881 , 0.078684 , 19.82 , 44.0846 , 2.7930 , 0.078604 , 19.88 , 43.9405 , 2.7914 , 
37 , 0.412087912087912 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 1 , OFF , ZM , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 32775 , FPMult_unq1 , FPMult , 7241 , 86 , 30 , 32328 , 0 , 32775 , 0 , 32837 , 0 , 0 , 18.41 , 1 , 40 , 0.9 , 7327 , svt , 0.076321 , 18.41 , 44.1571 , 2.7626 , 0.07193133204 , 15.78 , 35.7044 , 2.9200 , 0.076321 , 18.41 , 44.1571 , 2.7626 , 0.076401 , 18.90 , 44.2465 , 2.7637 , 
38 , 0.423076923076923 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 2 , OFF , Array , DesignWare , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 0 , 26907 , FPMult_unq1 , FPMult , 6299 , 75 , 30 , 26225 , 0 , 26907 , 0 , 26401 , 0 , 0 , 20.02 , 1 , 20 , 0.9 , 6374 , svt , 0.058687 , 20.02 , 43.0874 , 1.8428 , 0.055096069733 , 15.99 , 35.1520 , 2.1958 , 0.058687 , 20.02 , 43.0874 , 1.8428 , 0.058419 , 19.79 , 43.0201 , 1.8410 , 
39 , 0.434065934065934 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 2 , OFF , Array , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 61557 , FPMult_unq1 , FPMult , 41686 , 79 , 30 , 58929 , 0 , 61557 , 0 , 63731 , 0 , 0 , 6.85 , 1 , 0.4 , 0.9 , 41765 , svt , 0.095818 , 6.85 , 64.4507 , 3.6090 , 0.082230449134 , 5.92 , 46.1022 , 3.0425 , 0.095818 , 6.85 , 64.4507 , 3.6090 , 0.0968 , 6.78 , 65.8905 , 3.6139 , 
39 , 0.434065934065934 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 2 , OFF , Array , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 29057 , FPMult_unq1 , FPMult , 5684 , 76 , 30 , 28482 , 0 , 29057 , 0 , 28631 , 0 , 0 , 12.57 , 1 , 12.9805195849674 , 0.9 , 5760 , svt , 0.060472 , 12.57 , 42.5480 , 1.8398 , 0.05688458939 , 10.03 , 36.2751 , 2.2459 , 0.060472 , 12.57 , 42.5480 , 1.8398 , 0.060338 , 12.30 , 42.9501 , 1.8368 , 
39 , 0.434065934065934 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 2 , OFF , Array , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 28984 , FPMult_unq1 , FPMult , 5614 , 74 , 30 , 28463 , 0 , 28984 , 0 , 28512 , 0 , 0 , 12.58 , 1 , 13.4330577416823 , 0.9 , 5688 , svt , 0.060383 , 12.58 , 42.7706 , 1.8334 , 0.056829905389 , 10.20 , 36.2695 , 2.2459 , 0.060383 , 12.58 , 42.7706 , 1.8334 , 0.060249 , 13.03 , 43.2255 , 1.8336 , 
39 , 0.434065934065934 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 2 , OFF , Array , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 29094 , FPMult_unq1 , FPMult , 5896 , 78 , 30 , 28479 , 0 , 29094 , 0 , 28557 , 0 , 0 , 12.68 , 1 , 13.0548697820863 , 0.9 , 5974 , svt , 0.060427 , 12.68 , 42.6815 , 1.8401 , 0.056880708588 , 10.02 , 36.2836 , 2.2458 , 0.060427 , 12.68 , 42.6815 , 1.8401 , 0.060338 , 12.78 , 43.2341 , 1.8353 , 
39 , 0.434065934065934 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 2 , OFF , Array , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 29090 , FPMult_unq1 , FPMult , 7573 , 78 , 30 , 28476 , 0 , 29090 , 0 , 28614 , 0 , 0 , 12.69 , 1 , 12.8330870986348 , 0.9 , 7651 , svt , 0.060472 , 12.69 , 42.6271 , 1.8401 , 0.056874358189 , 10.03 , 36.2888 , 2.2462 , 0.060472 , 12.69 , 42.6271 , 1.8401 , 0.060338 , 12.73 , 43.0754 , 1.8370 , 
39 , 0.434065934065934 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 2 , OFF , Array , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 29118 , FPMult_unq1 , FPMult , 5893 , 77 , 30 , 28490 , 0 , 29118 , 0 , 28554 , 0 , 0 , 12.75 , 1 , 13.129645844424 , 0.9 , 5970 , svt , 0.060427 , 12.75 , 42.6978 , 1.8401 , 0.056890234189 , 10.01 , 36.3005 , 2.2489 , 0.060427 , 12.75 , 42.6978 , 1.8401 , 0.060294 , 12.65 , 42.8442 , 1.8342 , 
39 , 0.434065934065934 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 2 , OFF , Array , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 29089 , FPMult_unq1 , FPMult , 6048 , 79 , 30 , 28475 , 0 , 29089 , 0 , 28547 , 0 , 0 , 12.76 , 1 , 13.2804853358598 , 0.9 , 6127 , svt , 0.060383 , 12.76 , 42.4840 , 1.8380 , 0.056836961391 , 10.00 , 36.2768 , 2.2459 , 0.060383 , 12.76 , 42.4840 , 1.8380 , 0.060204 , 12.94 , 43.0170 , 1.8318 , 
39 , 0.434065934065934 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 2 , OFF , Array , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 29028 , FPMult_unq1 , FPMult , 51650 , 79 , 30 , 28472 , 0 , 29028 , 0 , 28583 , 0 , 0 , 12.76 , 1 , 13.72 , 0.9 , 51729 , svt , 0.060383 , 12.76 , 42.7140 , 1.8341 , 0.056837490589 , 10.06 , 36.2701 , 2.2455 , 0.060383 , 12.76 , 42.7140 , 1.8341 , 0.060249 , 12.88 , 43.3299 , 1.8327 , 
39 , 0.434065934065934 , 90 , svt , 0.9 , YES , 15 , 112 , OFF , 2 , OFF , Array , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 29062 , FPMult_unq1 , FPMult , 5643 , 74 , 30 , 28472 , 0 , 29062 , 0 , 28584 , 0 , 0 , 12.90 , 1 , 13.3565536855197 , 0.9 , 5717 , svt , 0.060383 , 12.90 , 42.5758 , 1.8371 , 0.056842606191 , 9.94 , 36.3278 , 2.2499 , 0.060383 , 12.90 , 42.5758 , 1.8371 , 0.060249 , 12.70 , 43.2209 , 1.8341 , 
