TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.top_FPMult.FPMult.EnableDenormals,TOP.top_FPMult.FPMult.ExponentWidth,TOP.top_FPMult.FPMult.FractionWidth,TOP.top_FPMult.FPMult.Mult.Designware_MODE,TOP.top_FPMult.FPMult.Mult.MultP.Designware_MODE,TOP.top_FPMult.FPMult.Mult.PartialProductSum.AdderType,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
1 , 0.375 , 3 , YES , 5 , 10 , OFF , OFF , Sklansky , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 886 , FPMult_unq1 , FPMult , 395 , 35 , 30 , 886 , 0 , 886 , 0 , 865 , 0 , 0 , 3.42 , 1 , 20 , 0.9 , 430 , svt , 0.001222 , 3.42 , 0.4143217 , 0.0242408 , 0.001154714404 , 1.86 , 0.3641255 , 0.0356012 , 0.001222 , 3.42 , 0.4143217 , 0.0242408 , 0.001211 , 3.63 , 0.4157481 , 0.0241088 , 
1 , 0.375 , 3 , YES , 5 , 10 , OFF , OFF , Sklansky , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1059 , FPMult_unq1 , FPMult , 406 , 35 , 30 , 1062 , 0 , 1059 , 0 , 944 , 0 , 0 , 4.15 , 1 , 20 , 0.9 , 441 , svt , 0.001269 , 4.15 , 0.390737 , 0.0210103 , 0.001198638011 , 2.80 , 0.3511302 , 0.0335988 , 0.001269 , 4.15 , 0.390737 , 0.0210103 , 0.001204 , 4.18 , 0.3798136 , 0.0202628 , 
1 , 0.375 , 3 , YES , 5 , 10 , OFF , OFF , Sklansky , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1067 , FPMult_unq1 , FPMult , 405 , 35 , 30 , 1070 , 0 , 1067 , 0 , 952 , 0 , 0 , 4.74 , 0 , 20 , 0.9 , 440 , svt , 0.001269 , 4.74 , 0.3154474 , 0.0154146 , 0.001199520011 , 2.73 , 0.2814806 , 0.024483 , 0.001269 , 4.74 , 0.3154474 , 0.0154146 , 0.001204 , 5.13 , 0.3101982 , 0.0148887 , 
1 , 0.375 , 3 , YES , 5 , 10 , OFF , OFF , Sklansky , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1069 , FPMult_unq1 , FPMult , 387 , 36 , 30 , 1072 , 0 , 1069 , 0 , 955 , 0 , 0 , 4.74 , 0 , 20 , 0.9 , 423 , svt , 0.001269 , 4.74 , 0.3162187 , 0.0154776 , 0.001202518811 , 2.70 , 0.2807992 , 0.0245453 , 0.001269 , 4.74 , 0.3162187 , 0.0154776 , 0.001204 , 4.87 , 0.3117171 , 0.0149541 , 
1 , 0.375 , 3 , YES , 5 , 10 , OFF , OFF , Sklansky , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 907 , FPMult_unq1 , FPMult , 381 , 36 , 30 , 915 , 0 , 907 , 0 , 907 , 0 , 0 , 4.76 , 0 , 20 , 0.9 , 417 , svt , 0.001314 , 4.76 , 0.3444028 , 0.0226424 , 0.001247324397 , 2.77 , 0.3042959 , 0.0295897 , 0.001314 , 4.76 , 0.3444028 , 0.0226424 , 0.001314 , 4.72 , 0.3422878 , 0.0225613 , 
1 , 0.375 , 3 , YES , 5 , 10 , OFF , OFF , Sklansky , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1267 , FPMult_unq1 , FPMult , 408 , 36 , 30 , 1291 , 0 , 1267 , 0 , 1114 , 0 , 0 , 4.76 , 0 , 20 , 0.9 , 444 , svt , 0.001432 , 4.76 , 0.2441413 , 0.0169129 , 0.001374508811 , 3.14 , 0.2906176 , 0.0266371 , 0.001432 , 4.76 , 0.2441413 , 0.0169129 , 0.001345 , 4.84 , 0.2423397 , 0.0161534 , 
1 , 0.375 , 3 , YES , 5 , 10 , OFF , OFF , Sklansky , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1059 , FPMult_unq1 , FPMult , 380 , 34 , 30 , 1062 , 0 , 1059 , 0 , 944 , 0 , 0 , 4.80 , 0 , 20 , 0.9 , 414 , svt , 0.001263 , 4.80 , 0.3128689 , 0.0154419 , 0.001198638011 , 2.70 , 0.2782123 , 0.0245158 , 0.001263 , 4.80 , 0.3128689 , 0.0154419 , 0.001204 , 5.02 , 0.3063559 , 0.0149251 , 
1 , 0.375 , 3 , YES , 5 , 10 , OFF , OFF , Sklansky , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1257 , FPMult_unq1 , FPMult , 414 , 34 , 30 , 1282 , 0 , 1257 , 0 , 1104 , 0 , 0 , 4.83 , 0 , 20 , 0.9 , 448 , svt , 0.001426 , 4.83 , 0.2414368 , 0.0169911 , 0.00137239201 , 3.08 , 0.2888022 , 0.0266055 , 0.001426 , 4.83 , 0.2414368 , 0.0169911 , 0.001345 , 4.94 , 0.236359 , 0.0161419 , 
1 , 0.375 , 3 , YES , 5 , 10 , OFF , OFF , Sklansky , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 887 , FPMult_unq1 , FPMult , 377 , 35 , 30 , 887 , 0 , 887 , 0 , 866 , 0 , 0 , 4.89 , 0 , 20 , 0.9 , 412 , svt , 0.001222 , 4.89 , 0.3238927 , 0.0177316 , 0.001154890804 , 2.69 , 0.2897846 , 0.0261763 , 0.001222 , 4.89 , 0.3238927 , 0.0177316 , 0.001211 , 5.04 , 0.323105 , 0.0176097 , 
1 , 0.375 , 3 , YES , 5 , 10 , OFF , OFF , Sklansky , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 900 , FPMult_unq1 , FPMult , 393 , 37 , 30 , 908 , 0 , 900 , 0 , 900 , 0 , 0 , 4.92 , 0 , 20 , 0.9 , 430 , svt , 0.001302 , 4.92 , 0.3359327 , 0.0225292 , 0.001237798797 , 3.00 , 0.2952671 , 0.0290203 , 0.001302 , 4.92 , 0.3359327 , 0.0225292 , 0.001302 , 4.88 , 0.3334311 , 0.0224693 , 
1 , 0.375 , 3 , YES , 5 , 10 , OFF , OFF , Sklansky , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 886 , FPMult_unq1 , FPMult , 395 , 35 , 30 , 886 , 0 , 886 , 0 , 865 , 0 , 0 , 4.93 , 0 , 20 , 0.9 , 430 , svt , 0.001222 , 4.93 , 0.3286304 , 0.0178274 , 0.001154714404 , 2.68 , 0.2893788 , 0.0260772 , 0.001222 , 4.93 , 0.3286304 , 0.0178274 , 0.001211 , 5.23 , 0.3297478 , 0.0177302 , 
1 , 0.375 , 3 , YES , 5 , 10 , OFF , OFF , Sklansky , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 885 , FPMult_unq1 , FPMult , 382 , 36 , 30 , 893 , 0 , 885 , 0 , 885 , 0 , 0 , 4.94 , 0 , 20 , 0.9 , 418 , svt , 0.001302 , 4.94 , 0.3395939 , 0.0225658 , 0.001234447197 , 3.07 , 0.2990783 , 0.0291593 , 0.001302 , 4.94 , 0.3395939 , 0.0225658 , 0.001298 , 4.66 , 0.3364135 , 0.0224745 , 
1 , 0.375 , 3 , YES , 5 , 10 , OFF , OFF , Sklansky , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 888 , FPMult_unq1 , FPMult , 455 , 37 , 30 , 888 , 0 , 888 , 0 , 867 , 0 , 0 , 4.98 , 0 , 20 , 0.9 , 492 , svt , 0.001217 , 4.98 , 0.3329803 , 0.0177188 , 0.001153303204 , 2.90 , 0.2980692 , 0.026079 , 0.001217 , 4.98 , 0.3329803 , 0.0177188 , 0.001206 , 5.06 , 0.3329514 , 0.0175728 , 
1 , 0.375 , 3 , YES , 5 , 10 , OFF , OFF , Sklansky , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1059 , FPMult_unq1 , FPMult , 406 , 35 , 30 , 1062 , 0 , 1059 , 0 , 944 , 0 , 0 , 5.93 , 0 , 20 , 0.9 , 441 , svt , 0.001269 , 5.93 , 0.3097219 , 0.0154693 , 0.001198638011 , 3.96 , 0.2789688 , 0.0246136 , 0.001269 , 5.93 , 0.3097219 , 0.0154693 , 0.001204 , 5.95 , 0.3011402 , 0.0149206 , 
2 , 0.625 , 3 , YES , 5 , 10 , OFF , ON , DesignWare , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1694 , FPMult_unq1 , FPMult , 960 , 34 , 30 , 1646 , 0 , 1694 , 0 , 1695 , 0 , 0 , 0.85 , 0 , 1.07 , 0.9 , 994 , svt , 0.002518 , 0.85 , 1.0117 , 0.1178914 , 0.002605957231 , 0.70 , 0.8768653 , 0.1410779 , 0.002518 , 0.85 , 1.0117 , 0.1178914 , 0.002518 , 0.85 , 1.0065 , 0.1176898 , 
2 , 0.625 , 3 , YES , 5 , 10 , OFF , ON , DesignWare , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1389 , FPMult_unq1 , FPMult , 348 , 33 , 30 , 1289 , 0 , 1389 , 0 , 1390 , 0 , 0 , 0.96 , 0 , 1.23433495563935 , 0.9 , 381 , svt , 0.001907 , 0.96 , 0.7405648 , 0.0792095 , 0.001852729227 , 0.77 , 0.6439771 , 0.0936852 , 0.001907 , 0.96 , 0.7405648 , 0.0792095 , 0.001907 , 0.96 , 0.7465572 , 0.0792425 , 
2 , 0.625 , 3 , YES , 5 , 10 , OFF , ON , DesignWare , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1157 , FPMult_unq1 , FPMult , 314 , 33 , 30 , 1114 , 0 , 1157 , 0 , 1158 , 0 , 0 , 1.09 , 0 , 1.39778236946165 , 0.9 , 347 , svt , 0.001597 , 1.09 , 0.6086819 , 0.0596581 , 0.001500634823 , 0.86 , 0.5281548 , 0.0714411 , 0.001597 , 1.09 , 0.6086819 , 0.0596581 , 0.001597 , 1.08 , 0.6076374 , 0.0598955 , 
2 , 0.625 , 3 , YES , 5 , 10 , OFF , ON , DesignWare , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1098 , FPMult_unq1 , FPMult , 313 , 34 , 30 , 1053 , 0 , 1098 , 0 , 1098 , 0 , 0 , 1.25 , 0 , 1.58287306330542 , 0.9 , 347 , svt , 0.001428 , 1.25 , 0.5732044 , 0.0518348 , 0.00136110242 , 0.98 , 0.4988602 , 0.0627746 , 0.001428 , 1.25 , 0.5732044 , 0.0518348 , 0.001428 , 1.25 , 0.5767758 , 0.05154 , 
2 , 0.625 , 3 , YES , 5 , 10 , OFF , ON , DesignWare , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 928 , FPMult_unq1 , FPMult , 289 , 34 , 30 , 926 , 0 , 928 , 0 , 927 , 0 , 0 , 1.38 , 0 , 1.79247298383287 , 0.9 , 323 , svt , 0.001407 , 1.38 , 0.5208362 , 0.0447791 , 0.001315591219 , 1.10 , 0.465312 , 0.0571989 , 0.001407 , 1.38 , 0.5208362 , 0.0447791 , 0.001407 , 1.38 , 0.5209086 , 0.044853 , 
2 , 0.625 , 3 , YES , 5 , 10 , OFF , ON , DesignWare , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 849 , FPMult_unq1 , FPMult , 284 , 33 , 30 , 857 , 0 , 849 , 0 , 850 , 0 , 0 , 1.55 , 0 , 2.02982757888447 , 0.9 , 317 , svt , 0.001324 , 1.55 , 0.5015435 , 0.0426659 , 0.001251205216 , 1.24 , 0.447144 , 0.0552886 , 0.001324 , 1.55 , 0.5015435 , 0.0426659 , 0.001324 , 1.54 , 0.504128 , 0.0429707 , 
2 , 0.625 , 3 , YES , 5 , 10 , OFF , ON , DesignWare , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 789 , FPMult_unq1 , FPMult , 293 , 33 , 30 , 791 , 0 , 789 , 0 , 788 , 0 , 0 , 1.76 , 0 , 2.29861205003477 , 0.9 , 326 , svt , 0.001299 , 1.76 , 0.5000128 , 0.0426755 , 0.001218218413 , 1.39 , 0.4410251 , 0.055124 , 0.001299 , 1.76 , 0.5000128 , 0.0426755 , 0.001299 , 1.76 , 0.4996593 , 0.0428927 , 
2 , 0.625 , 3 , YES , 5 , 10 , OFF , ON , DesignWare , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 661 , FPMult_unq1 , FPMult , 285 , 33 , 30 , 662 , 0 , 661 , 0 , 664 , 0 , 0 , 2.00 , 0 , 2.60298825946031 , 0.9 , 318 , svt , 0.001054 , 2.00 , 0.4658668 , 0.0356587 , 0.00098872201 , 1.59 , 0.3807769 , 0.0415661 , 0.001054 , 2.00 , 0.4658668 , 0.0356587 , 0.001054 , 1.98 , 0.4647836 , 0.0357643 , 
2 , 0.625 , 3 , YES , 5 , 10 , OFF , ON , DesignWare , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 663 , FPMult_unq1 , FPMult , 281 , 33 , 30 , 663 , 0 , 663 , 0 , 663 , 0 , 0 , 2.26 , 0 , 2.9476691722667 , 0.9 , 314 , svt , 0.001018 , 2.26 , 0.4449279 , 0.0324064 , 0.000963673209 , 1.80 , 0.3652714 , 0.038732 , 0.001018 , 2.26 , 0.4449279 , 0.0324064 , 0.001018 , 2.28 , 0.4457946 , 0.0322384 , 
2 , 0.625 , 3 , YES , 5 , 10 , OFF , ON , DesignWare , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 664 , FPMult_unq1 , FPMult , 260 , 32 , 30 , 666 , 0 , 664 , 0 , 664 , 0 , 0 , 2.55 , 0 , 3.33799183210027 , 0.9 , 292 , svt , 0.001014 , 2.55 , 0.4365917 , 0.0307023 , 0.000959263209 , 1.98 , 0.3703581 , 0.0384422 , 0.001014 , 2.55 , 0.4365917 , 0.0307023 , 0.001014 , 2.49 , 0.4386644 , 0.0308501 , 
2 , 0.625 , 3 , YES , 5 , 10 , OFF , ON , DesignWare , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 697 , FPMult_unq1 , FPMult , 301 , 35 , 30 , 705 , 0 , 697 , 0 , 699 , 0 , 0 , 2.88 , 0 , 20 , 0.9 , 336 , svt , 0.00105 , 2.88 , 0.4365564 , 0.0289157 , 0.000973022411 , 1.75 , 0.3506382 , 0.0370154 , 0.00105 , 2.88 , 0.4365564 , 0.0289157 , 0.00105 , 2.89 , 0.4369583 , 0.0290061 , 
2 , 0.625 , 3 , YES , 5 , 10 , OFF , ON , DesignWare , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 664 , FPMult_unq1 , FPMult , 260 , 32 , 30 , 666 , 0 , 664 , 0 , 664 , 0 , 0 , 3.33 , 1 , 3.33799183210027 , 0.9 , 292 , svt , 0.001014 , 3.33 , 0.3532433 , 0.0228381 , 0.000959263209 , 2.61 , 0.2996712 , 0.0285487 , 0.001014 , 3.33 , 0.3532433 , 0.0228381 , 0.001014 , 3.27 , 0.3549343 , 0.0229475 , 
2 , 0.625 , 3 , YES , 5 , 10 , OFF , ON , DesignWare , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 697 , FPMult_unq1 , FPMult , 301 , 35 , 30 , 705 , 0 , 697 , 0 , 699 , 0 , 0 , 3.78 , 1 , 20 , 0.9 , 336 , svt , 0.00105 , 3.78 , 0.3530526 , 0.0215149 , 0.000973022411 , 2.29 , 0.2840183 , 0.0274843 , 0.00105 , 3.78 , 0.3530526 , 0.0215149 , 0.00105 , 3.78 , 0.3533963 , 0.0215816 , 
2 , 0.625 , 3 , YES , 5 , 10 , OFF , ON , DesignWare , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 697 , FPMult_unq1 , FPMult , 301 , 35 , 30 , 705 , 0 , 697 , 0 , 699 , 0 , 0 , 5.45 , 0 , 20 , 0.9 , 336 , svt , 0.00105 , 5.45 , 0.2800182 , 0.0157765 , 0.000973022411 , 3.26 , 0.2259001 , 0.020108 , 0.00105 , 5.45 , 0.2800182 , 0.0157765 , 0.00105 , 5.44 , 0.2802997 , 0.0158249 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2881 , FPMult_unq1 , FPMult , 2299 , 34 , 30 , 2661 , 0 , 2881 , 0 , 2686 , 0 , 0 , 0.92 , 0 , 1.17 , 0.9 , 2333 , svt , 0.004444 , 0.92 , 1.6021 , 0.2018114 , 0.003877448454 , 0.74 , 1.0890 , 0.1921949 , 0.004444 , 0.92 , 1.6021 , 0.2018114 , 0.003753 , 0.94 , 1.3446 , 0.1603709 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2671 , FPMult_unq1 , FPMult , 2215 , 37 , 30 , 2584 , 0 , 2671 , 0 , 2494 , 0 , 0 , 0.94 , 0 , 1.18 , 0.9 , 2252 , svt , 0.003858 , 0.94 , 1.4783 , 0.1708374 , 0.003769315251 , 0.74 , 1.1399 , 0.1926096 , 0.003858 , 0.94 , 1.4783 , 0.1708374 , 0.003438 , 0.93 , 1.3537 , 0.1484542 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2899 , FPMult_unq1 , FPMult , 2354 , 36 , 30 , 2678 , 0 , 2899 , 0 , 2687 , 0 , 0 , 0.94 , 0 , 1.19 , 0.9 , 2390 , svt , 0.004249 , 0.94 , 1.5382 , 0.1855361 , 0.003656419252 , 0.74 , 1.0395 , 0.176114 , 0.004249 , 0.94 , 1.5382 , 0.1855361 , 0.003726 , 0.94 , 1.3334 , 0.1554109 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2105 , FPMult_unq1 , FPMult , 1664 , 34 , 30 , 2032 , 0 , 2105 , 0 , 2238 , 0 , 0 , 0.96 , 0 , 1.2 , 0.9 , 1698 , svt , 0.002973 , 0.96 , 1.2572 , 0.1403853 , 0.002826280847 , 0.74 , 0.9398304 , 0.1430244 , 0.002973 , 0.96 , 1.2572 , 0.1403853 , 0.003111 , 0.96 , 1.2763 , 0.1432569 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2451 , FPMult_unq1 , FPMult , 2000 , 37 , 30 , 2422 , 0 , 2451 , 0 , 2429 , 0 , 0 , 0.96 , 0 , 1.22 , 0.9 , 2037 , svt , 0.003341 , 0.96 , 1.2520 , 0.141657 , 0.003305736051 , 0.76 , 1.0041 , 0.1613622 , 0.003341 , 0.96 , 1.2520 , 0.141657 , 0.003125 , 0.96 , 1.1930 , 0.1311648 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2386 , FPMult_unq1 , FPMult , 1998 , 35 , 30 , 2271 , 0 , 2386 , 0 , 2248 , 0 , 0 , 0.97 , 0 , 1.21 , 0.9 , 2033 , svt , 0.003219 , 0.97 , 1.2260 , 0.1364035 , 0.003074652046 , 0.75 , 0.9480141 , 0.146393 , 0.003219 , 0.97 , 1.2260 , 0.1364035 , 0.002933 , 0.96 , 1.1623 , 0.124101 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2075 , FPMult_unq1 , FPMult , 1677 , 34 , 30 , 1942 , 0 , 2075 , 0 , 2102 , 0 , 0 , 0.98 , 0 , 1.24 , 0.9 , 1711 , svt , 0.002823 , 0.98 , 1.1654 , 0.1243961 , 0.002551802447 , 0.79 , 0.8388551 , 0.1258776 , 0.002823 , 0.98 , 1.1654 , 0.1243961 , 0.00288 , 0.97 , 1.1250 , 0.1277928 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1981 , FPMult_unq1 , FPMult , 1535 , 35 , 30 , 1912 , 0 , 1981 , 0 , 1971 , 0 , 0 , 1.01 , 0 , 1.27 , 0.9 , 1570 , svt , 0.002455 , 1.01 , 1.0252 , 0.1013734 , 0.002467483241 , 0.79 , 0.8891877 , 0.118143 , 0.002455 , 1.01 , 1.0252 , 0.1013734 , 0.002511 , 1.00 , 1.0528 , 0.1043628 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2388 , FPMult_unq1 , FPMult , 690 , 34 , 30 , 2139 , 0 , 2388 , 0 , 2170 , 0 , 0 , 1.05 , 0 , 1.34702745460976 , 0.9 , 724 , svt , 0.002895 , 1.05 , 1.0704 , 0.1156456 , 0.002715501643 , 0.83 , 0.8553873 , 0.1276637 , 0.002895 , 1.05 , 1.0704 , 0.1156456 , 0.00266 , 1.07 , 1.0013 , 0.1064336 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2119 , FPMult_unq1 , FPMult , 641 , 33 , 30 , 1950 , 0 , 2119 , 0 , 1911 , 0 , 0 , 1.06 , 0 , 1.3368564101744 , 0.9 , 674 , svt , 0.002518 , 1.06 , 0.9805522 , 0.0986814 , 0.00241085884 , 0.83 , 0.8207781 , 0.113394 , 0.002518 , 1.06 , 0.9805522 , 0.0986814 , 0.002369 , 1.06 , 0.9496917 , 0.0956245 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2389 , FPMult_unq1 , FPMult , 656 , 35 , 30 , 2154 , 0 , 2389 , 0 , 2162 , 0 , 0 , 1.07 , 0 , 1.35183233722951 , 0.9 , 691 , svt , 0.002883 , 1.07 , 1.0751 , 0.1160064 , 0.002764188047 , 0.84 , 0.8520348 , 0.1320631 , 0.002883 , 1.07 , 1.0751 , 0.1160064 , 0.002686 , 1.07 , 0.9613008 , 0.1056179 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1902 , FPMult_unq1 , FPMult , 566 , 33 , 30 , 1818 , 0 , 1902 , 0 , 1791 , 0 , 0 , 1.10 , 0 , 1.39810210342961 , 0.9 , 599 , svt , 0.002264 , 1.10 , 0.8829313 , 0.0872855 , 0.002231812839 , 0.86 , 0.7613376 , 0.1018652 , 0.002264 , 1.10 , 0.8829313 , 0.0872855 , 0.0022 , 1.10 , 0.8790981 , 0.0859987 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1679 , FPMult_unq1 , FPMult , 530 , 33 , 30 , 1575 , 0 , 1679 , 0 , 1719 , 0 , 0 , 1.14 , 0 , 1.41984093448851 , 0.9 , 563 , svt , 0.002113 , 1.14 , 0.839838 , 0.0846766 , 0.002022249638 , 0.88 , 0.6832167 , 0.0944416 , 0.002113 , 1.14 , 0.839838 , 0.0846766 , 0.002138 , 1.12 , 0.8658641 , 0.0853727 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2076 , FPMult_unq1 , FPMult , 1617 , 35 , 30 , 1999 , 0 , 2076 , 0 , 1928 , 0 , 0 , 1.16 , 0 , 1.48 , 0.9 , 1652 , svt , 0.002483 , 1.16 , 0.9649861 , 0.092366 , 0.002514229243 , 0.92 , 0.8470607 , 0.1146364 , 0.002483 , 1.16 , 0.9649861 , 0.092366 , 0.002345 , 1.15 , 0.9277822 , 0.0860286 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1702 , FPMult_unq1 , FPMult , 530 , 33 , 30 , 1614 , 0 , 1702 , 0 , 1670 , 0 , 0 , 1.18 , 0 , 1.5018361860709 , 0.9 , 563 , svt , 0.001979 , 1.18 , 0.8163166 , 0.071817 , 0.001916233235 , 0.93 , 0.6889994 , 0.0858441 , 0.001979 , 1.18 , 0.8163166 , 0.071817 , 0.001985 , 1.18 , 0.7982692 , 0.0748928 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1637 , FPMult_unq1 , FPMult , 513 , 34 , 30 , 1521 , 0 , 1637 , 0 , 1576 , 0 , 0 , 1.20 , 0 , 1.53555669376396 , 0.9 , 547 , svt , 0.00192 , 1.20 , 0.7718629 , 0.0686218 , 0.001741950036 , 0.94 , 0.6165857 , 0.07389 , 0.00192 , 1.20 , 0.7718629 , 0.0686218 , 0.001845 , 1.20 , 0.7385432 , 0.0646988 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1840 , FPMult_unq1 , FPMult , 541 , 34 , 30 , 1749 , 0 , 1840 , 0 , 1745 , 0 , 0 , 1.21 , 0 , 1.5228755566495 , 0.9 , 575 , svt , 0.002248 , 1.21 , 0.8540252 , 0.0830004 , 0.00200072884 , 0.94 , 0.6446124 , 0.0882369 , 0.002248 , 1.21 , 0.8540252 , 0.0830004 , 0.002127 , 1.20 , 0.7963068 , 0.0783703 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1500 , FPMult_unq1 , FPMult , 460 , 33 , 30 , 1412 , 0 , 1500 , 0 , 1495 , 0 , 0 , 1.22 , 0 , 1.57495959316345 , 0.9 , 493 , svt , 0.001882 , 1.22 , 0.7139538 , 0.0669623 , 0.001776877236 , 0.97 , 0.6058524 , 0.0800937 , 0.001882 , 1.22 , 0.7139538 , 0.0669623 , 0.001841 , 1.23 , 0.7212501 , 0.0649919 , 
0 , 0.125 , 3 , YES , 5 , 10 , OFF , OFF , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1613 , FPMult_unq1 , FPMult , 513 , 34 , 30 , 1534 , 0 , 1613 , 0 , 1483 , 0 , 0 , 1.22 , 0 , 1.56375159329145 , 0.9 , 547 , svt , 0.001932 , 1.22 , 0.7678378 , 0.0679818 , 0.001760119238 , 0.96 , 0.6064753 , 0.0753572 , 0.001932 , 1.22 , 0.7678378 , 0.0679818 , 0.001822 , 1.23 , 0.7395027 , 0.0633963 , 
