TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.VT,TOP.Voltage,TOP.top_MultiplierP.MultiplierP.BoothType,TOP.top_MultiplierP.MultiplierP.Designware_MODE,TOP.top_MultiplierP.MultiplierP.TreeType,TOP.top_MultiplierP.MultiplierP.Width,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
5 , 0.119565217391304 , 45 , svt , 0.8 , 2 , OFF , OS1 , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 21872 , MultiplierP_unq1 , MultiplierP , 6994 , 84 , 30 , 21593 , 0 , 21872 , 0 , 25019 , 0 , 0 , 2.94 , 0 , 2.06235336188031 , 0.9 , 7078 , svt , 0.053421 , 2.94 , 25.4728 , 1.3580 , 0.048904253347 , 2.38 , 19.9884 , 1.4954 , 0.053421 , 2.94 , 25.4728 , 1.3580 , 0.054358 , 3.09 , 27.4214 , 1.3512 , 
5 , 0.119565217391304 , 45 , svt , 0.8 , 2 , OFF , OS1 , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 21770 , MultiplierP_unq1 , MultiplierP , 6272 , 84 , 30 , 21512 , 0 , 21770 , 0 , 23497 , 0 , 0 , 3.13 , 0 , 2.19099451158891 , 0.9 , 6356 , svt , 0.052751 , 3.13 , 24.9634 , 1.3139 , 0.048771071343 , 2.50 , 19.9398 , 1.4907 , 0.052751 , 3.13 , 24.9634 , 1.3139 , 0.053287 , 3.20 , 26.7251 , 1.3202 , 
5 , 0.119565217391304 , 45 , svt , 0.8 , 2 , OFF , OS1 , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 21742 , MultiplierP_unq1 , MultiplierP , 5864 , 83 , 30 , 21498 , 0 , 21742 , 0 , 22657 , 0 , 0 , 3.32 , 0 , 2.3276597689525 , 0.9 , 5947 , svt , 0.052305 , 3.32 , 24.7698 , 1.2876 , 0.048755900942 , 2.56 , 19.9338 , 1.4905 , 0.052305 , 3.32 , 24.7698 , 1.2876 , 0.052573 , 3.33 , 26.3113 , 1.3022 , 
5 , 0.119565217391304 , 45 , svt , 0.8 , 2 , OFF , OS1 , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 21705 , MultiplierP_unq1 , MultiplierP , 5330 , 84 , 30 , 21494 , 0 , 21705 , 0 , 22364 , 0 , 0 , 3.48 , 0 , 2.47284964491803 , 0.9 , 5414 , svt , 0.052037 , 3.48 , 24.5750 , 1.2701 , 0.048753078542 , 2.56 , 19.9336 , 1.4912 , 0.052037 , 3.48 , 24.5750 , 1.2701 , 0.052528 , 3.53 , 26.0405 , 1.2900 , 
5 , 0.119565217391304 , 45 , svt , 0.8 , 2 , OFF , OS1 , 113 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 21677 , MultiplierP_unq1 , MultiplierP , 4864 , 85 , 30 , 21494 , 0 , 21677 , 0 , 21721 , 0 , 0 , 4.47 , 0 , 40 , 0.9 , 4949 , svt , 0.051502 , 4.47 , 24.7484 , 1.2379 , 0.048753078542 , 2.56 , 19.9340 , 1.4913 , 0.051502 , 4.47 , 24.7484 , 1.2379 , 0.051769 , 4.62 , 25.8901 , 1.2551 , 
6 , 0.141304347826087 , 45 , svt , 0.8 , 2 , OFF , Wallace , 113 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 22220 , MultiplierP_unq1 , MultiplierP , 4618 , 72 , 30 , 21870 , 0 , 22220 , 0 , 21985 , 0 , 0 , 4.18 , 0 , 20 , 0.9 , 4690 , svt , 0.052089 , 4.18 , 27.0569 , 1.2547 , 0.049054193348 , 2.05 , 20.2135 , 1.4970 , 0.052089 , 4.18 , 27.0569 , 1.2547 , 0.052135 , 4.16 , 26.7140 , 1.2617 , 
6 , 0.141304347826087 , 45 , svt , 0.8 , 2 , OFF , Wallace , 113 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 22201 , MultiplierP_unq1 , MultiplierP , 10443 , 71 , 30 , 21870 , 0 , 22201 , 0 , 21980 , 0 , 0 , 4.25 , 0 , 1000.01 , 0.9 , 10514 , svt , 0.052089 , 4.25 , 26.9398 , 1.2556 , 0.049054193348 , 2.06 , 20.1685 , 1.4868 , 0.052089 , 4.25 , 26.9398 , 1.2556 , 0.052135 , 4.23 , 26.6864 , 1.2602 , 
7 , 0.16304347826087 , 45 , svt , 0.8 , 2 , OFF , ZM , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 21716 , MultiplierP_unq1 , MultiplierP , 8460 , 84 , 30 , 21509 , 0 , 21716 , 0 , 22145 , 0 , 0 , 4.56 , 0 , 3.2 , 0.9 , 8544 , svt , 0.051725 , 4.56 , 24.0890 , 1.2514 , 0.048767896143 , 3.66 , 20.1671 , 1.4904 , 0.051725 , 4.56 , 24.0890 , 1.2514 , 0.052126 , 4.62 , 25.8675 , 1.2815 , 
7 , 0.16304347826087 , 45 , svt , 0.8 , 2 , OFF , ZM , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 21716 , MultiplierP_unq1 , MultiplierP , 4992 , 82 , 30 , 21497 , 0 , 21716 , 0 , 22093 , 0 , 0 , 4.62 , 0 , 3.25972567692382 , 0.9 , 5074 , svt , 0.05168 , 4.62 , 24.0325 , 1.2485 , 0.048763309742 , 3.72 , 20.1719 , 1.4907 , 0.05168 , 4.62 , 24.0325 , 1.2485 , 0.052126 , 4.63 , 25.7233 , 1.2720 , 
7 , 0.16304347826087 , 45 , svt , 0.8 , 2 , OFF , ZM , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 21710 , MultiplierP_unq1 , MultiplierP , 4975 , 80 , 30 , 21500 , 0 , 21710 , 0 , 22049 , 0 , 0 , 4.69 , 0 , 3.32056609024889 , 0.9 , 5055 , svt , 0.05168 , 4.69 , 24.0780 , 1.2480 , 0.048755195343 , 3.79 , 20.1652 , 1.4904 , 0.05168 , 4.69 , 24.0780 , 1.2480 , 0.052126 , 4.74 , 25.6893 , 1.2730 , 
7 , 0.16304347826087 , 45 , svt , 0.8 , 2 , OFF , ZM , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 21704 , MultiplierP_unq1 , MultiplierP , 5060 , 82 , 30 , 21494 , 0 , 21704 , 0 , 21949 , 0 , 0 , 4.78 , 0 , 3.38254204572089 , 0.9 , 5142 , svt , 0.051635 , 4.78 , 24.0333 , 1.2465 , 0.048753078542 , 3.77 , 20.1684 , 1.4909 , 0.051635 , 4.78 , 24.0333 , 1.2465 , 0.051948 , 4.80 , 25.5987 , 1.2688 , 
7 , 0.16304347826087 , 45 , svt , 0.8 , 2 , OFF , ZM , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 21706 , MultiplierP_unq1 , MultiplierP , 5003 , 82 , 30 , 21494 , 0 , 21706 , 0 , 21973 , 0 , 0 , 4.87 , 0 , 3.44567473740963 , 0.9 , 5085 , svt , 0.051591 , 4.87 , 24.0280 , 1.2444 , 0.048753078542 , 3.77 , 20.1681 , 1.4909 , 0.051591 , 4.87 , 24.0280 , 1.2444 , 0.051993 , 4.93 , 25.9049 , 1.2669 , 
7 , 0.16304347826087 , 45 , svt , 0.8 , 2 , OFF , ZM , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 21695 , MultiplierP_unq1 , MultiplierP , 4973 , 82 , 30 , 21494 , 0 , 21695 , 0 , 21928 , 0 , 0 , 4.95 , 0 , 3.50998575495685 , 0.9 , 5055 , svt , 0.051591 , 4.95 , 24.0262 , 1.2431 , 0.048753078542 , 3.77 , 20.1692 , 1.4913 , 0.051591 , 4.95 , 24.0262 , 1.2431 , 0.051903 , 5.01 , 26.0846 , 1.2686 , 
7 , 0.16304347826087 , 45 , svt , 0.8 , 2 , OFF , ZM , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 21677 , MultiplierP_unq1 , MultiplierP , 5059 , 84 , 30 , 21494 , 0 , 21677 , 0 , 21881 , 0 , 0 , 5.05 , 0 , 3.64223114848949 , 0.9 , 5143 , svt , 0.051546 , 5.05 , 24.0033 , 1.2411 , 0.048753078542 , 3.77 , 20.1698 , 1.4915 , 0.051546 , 5.05 , 24.0033 , 1.2411 , 0.051903 , 5.16 , 25.7565 , 1.2594 , 
7 , 0.16304347826087 , 45 , svt , 0.8 , 2 , OFF , ZM , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 21686 , MultiplierP_unq1 , MultiplierP , 5135 , 87 , 30 , 21494 , 0 , 21686 , 0 , 21790 , 0 , 0 , 5.10 , 0 , 3.57549709095928 , 0.9 , 5222 , svt , 0.051546 , 5.10 , 24.0319 , 1.2419 , 0.048753078542 , 3.77 , 20.1698 , 1.4915 , 0.051546 , 5.10 , 24.0319 , 1.2419 , 0.051903 , 5.06 , 25.5989 , 1.2611 , 
7 , 0.16304347826087 , 45 , svt , 0.8 , 2 , OFF , ZM , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 21678 , MultiplierP_unq1 , MultiplierP , 4712 , 83 , 30 , 21494 , 0 , 21678 , 0 , 21768 , 0 , 0 , 5.16 , 0 , 3.71021074875717 , 0.9 , 4795 , svt , 0.051546 , 5.16 , 24.0356 , 1.2407 , 0.048753078542 , 3.77 , 20.1698 , 1.4915 , 0.051546 , 5.16 , 24.0356 , 1.2407 , 0.051859 , 5.27 , 25.7917 , 1.2602 , 
7 , 0.16304347826087 , 45 , svt , 0.8 , 2 , OFF , ZM , 113 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 21688 , MultiplierP_unq1 , MultiplierP , 5018 , 84 , 30 , 21494 , 0 , 21688 , 0 , 21640 , 0 , 0 , 5.48 , 0 , 40 , 0.9 , 5102 , svt , 0.051502 , 5.48 , 24.0537 , 1.2377 , 0.048753078542 , 3.77 , 20.1682 , 1.4912 , 0.051502 , 5.48 , 24.0537 , 1.2377 , 0.051769 , 6.00 , 25.7295 , 1.2574 , 
8 , 0.184782608695652 , 45 , svt , 0.8 , 3 , OFF , Array , 113 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 38615 , MultiplierP_unq1 , MultiplierP , 5387 , 67 , 30 , 38226 , 0 , 38615 , 0 , 25891 , 0 , 0 , 11.13 , 0 , 20 , 0.9 , 5454 , svt , 0.054248 , 11.13 , 23.3909 , 0.9975194 , 0.051168171563 , 8.11 , 19.4795 , 1.2787 , 0.054248 , 11.13 , 23.3909 , 0.9975194 , 0.047321 , 11.93 , 25.3363 , 0.9558658 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 47952 , MultiplierP_unq1 , MultiplierP , 12657 , 78 , 30 , 46970 , 0 , 47952 , 0 , 41222 , 0 , 0 , 2.70 , 0 , 1.85959185255745 , 0.9 , 12735 , svt , 0.063469 , 2.70 , 25.8152 , 1.2420 , 0.056729887832 , 2.14 , 18.3214 , 1.3443 , 0.063469 , 2.70 , 25.8152 , 1.2420 , 0.064099 , 3.11 , 33.1980 , 1.4942 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 42748 , MultiplierP_unq1 , MultiplierP , 10280 , 80 , 30 , 41610 , 0 , 42748 , 0 , 35758 , 0 , 0 , 2.94 , 0 , 2.0341657988812 , 0.9 , 10360 , svt , 0.058296 , 2.94 , 24.3128 , 1.1269 , 0.053061296721 , 2.34 , 17.6798 , 1.3101 , 0.058296 , 2.94 , 24.3128 , 1.1269 , 0.056002 , 3.28 , 29.1636 , 1.2289 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 39967 , MultiplierP_unq1 , MultiplierP , 8254 , 80 , 30 , 38909 , 0 , 39967 , 0 , 33251 , 0 , 0 , 3.18 , 0 , 2.22512832138264 , 0.9 , 8334 , svt , 0.056227 , 3.18 , 23.5950 , 1.1039 , 0.051603526848 , 2.56 , 17.5093 , 1.3128 , 0.056227 , 3.18 , 23.5950 , 1.1039 , 0.053618 , 3.43 , 28.4035 , 1.1572 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 38900 , MultiplierP_unq1 , MultiplierP , 7953 , 78 , 30 , 38059 , 0 , 38900 , 0 , 33393 , 0 , 0 , 3.45 , 0 , 2.43401793961059 , 0.9 , 8031 , svt , 0.055417 , 3.45 , 23.2331 , 1.0772 , 0.051170288356 , 2.80 , 17.4662 , 1.3094 , 0.055417 , 3.45 , 23.2331 , 1.0772 , 0.053033 , 3.70 , 28.1386 , 1.1048 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 38776 , MultiplierP_unq1 , MultiplierP , 7047 , 79 , 30 , 38059 , 0 , 38776 , 0 , 29225 , 0 , 0 , 3.77 , 0 , 2.66251760557559 , 0.9 , 7126 , svt , 0.055057 , 3.77 , 22.8950 , 1.0554 , 0.051143299156 , 3.04 , 17.4585 , 1.3066 , 0.055057 , 3.77 , 22.8950 , 1.0554 , 0.04984 , 3.81 , 26.2940 , 1.0381 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 38620 , MultiplierP_unq1 , MultiplierP , 6529 , 80 , 30 , 38062 , 0 , 38620 , 0 , 28479 , 0 , 0 , 4.11 , 0 , 2.91246826271714 , 0.9 , 6609 , svt , 0.054653 , 4.11 , 23.0530 , 1.0275 , 0.051136243157 , 3.07 , 17.4543 , 1.3058 , 0.054653 , 4.11 , 23.0530 , 1.0275 , 0.049165 , 4.16 , 25.4146 , 0.9988214 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 113 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 38532 , MultiplierP_unq1 , MultiplierP , 6217 , 80 , 30 , 38084 , 0 , 38532 , 0 , 26405 , 0 , 0 , 4.52 , 0 , 3.1858836777535 , 0.9 , 6297 , svt , 0.054518 , 4.52 , 22.9624 , 1.0192 , 0.051132715158 , 3.09 , 17.4508 , 1.3051 , 0.054518 , 4.52 , 22.9624 , 1.0192 , 0.04786 , 4.53 , 24.5537 , 0.9806505 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 113 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 38513 , MultiplierP_unq1 , MultiplierP , 6051 , 79 , 30 , 38086 , 0 , 38513 , 0 , 26797 , 0 , 0 , 4.93 , 0 , 3.48496666490951 , 0.9 , 6130 , svt , 0.054383 , 4.93 , 22.6525 , 1.0100 , 0.051132362358 , 3.09 , 17.4509 , 1.3050 , 0.054383 , 4.93 , 22.6525 , 1.0100 , 0.04795 , 4.93 , 25.1537 , 0.9784634 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 113 , 1 , 1 , 0 , 1 , 0 , 1 , 1 , 0 , 38517 , MultiplierP_unq1 , MultiplierP , 5637 , 75 , 30 , 38087 , 0 , 38517 , 0 , 26265 , 0 , 0 , 5.20 , 0 , 3.81212683323531 , 0.9 , 5712 , svt , 0.054383 , 5.20 , 22.8973 , 1.0095 , 0.051133067958 , 3.09 , 17.4525 , 1.3044 , 0.054383 , 5.20 , 22.8973 , 1.0095 , 0.047725 , 5.39 , 24.8443 , 0.9751152 , 
9 , 0.206521739130435 , 45 , svt , 0.8 , 3 , OFF , OS1 , 113 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 38531 , MultiplierP_unq1 , MultiplierP , 5325 , 81 , 30 , 38085 , 0 , 38531 , 0 , 25790 , 0 , 0 , 5.89 , 0 , 20 , 0.9 , 5406 , svt , 0.054248 , 5.89 , 23.0442 , 1.0035 , 0.051132185958 , 3.06 , 17.4503 , 1.3047 , 0.054248 , 5.89 , 23.0442 , 1.0035 , 0.047411 , 6.85 , 25.2022 , 0.9641697 , 
10 , 0.228260869565217 , 45 , svt , 0.8 , 3 , OFF , Wallace , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 50063 , MultiplierP_unq1 , MultiplierP , 35567 , 67 , 30 , 48509 , 0 , 50063 , 0 , 44720 , 0 , 0 , 2.57 , 0 , 1.69 , 0.9 , 35634 , svt , 0.066758 , 2.57 , 29.8399 , 1.4113 , 0.057962571247 , 1.94 , 19.2300 , 1.3780 , 0.066758 , 2.57 , 29.8399 , 1.4113 , 0.068876 , 3.03 , 36.3524 , 1.6755 , 
10 , 0.228260869565217 , 45 , svt , 0.8 , 3 , OFF , Wallace , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 41823 , MultiplierP_unq1 , MultiplierP , 10028 , 66 , 30 , 40458 , 0 , 41823 , 0 , 39776 , 0 , 0 , 2.91 , 0 , 1.95916125580231 , 0.9 , 10094 , svt , 0.058655 , 2.91 , 27.0110 , 1.2229 , 0.052411262585 , 2.25 , 17.8918 , 1.3270 , 0.058655 , 2.91 , 27.0110 , 1.2229 , 0.060312 , 3.37 , 32.3593 , 1.3465 , 
10 , 0.228260869565217 , 45 , svt , 0.8 , 3 , OFF , Wallace , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 39263 , MultiplierP_unq1 , MultiplierP , 7883 , 63 , 30 , 38329 , 0 , 39263 , 0 , 36724 , 0 , 0 , 3.05 , 0 , 2.13239601457604 , 0.9 , 7946 , svt , 0.056767 , 3.05 , 25.8501 , 1.1843 , 0.051439827559 , 2.44 , 17.7776 , 1.3351 , 0.056767 , 3.05 , 25.8501 , 1.1843 , 0.055478 , 3.30 , 30.1502 , 1.1768 , 
10 , 0.228260869565217 , 45 , svt , 0.8 , 3 , OFF , Wallace , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 39401 , MultiplierP_unq1 , MultiplierP , 8077 , 63 , 30 , 38320 , 0 , 39401 , 0 , 30639 , 0 , 0 , 3.31 , 0 , 2.32094869654701 , 0.9 , 8140 , svt , 0.056215 , 3.31 , 25.3671 , 1.1316 , 0.051388847959 , 2.65 , 17.7009 , 1.3126 , 0.056215 , 3.31 , 25.3671 , 1.1316 , 0.051335 , 3.53 , 27.5975 , 1.1033 , 
10 , 0.228260869565217 , 45 , svt , 0.8 , 3 , OFF , Wallace , 113 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 39054 , MultiplierP_unq1 , MultiplierP , 7065 , 66 , 30 , 38355 , 0 , 39054 , 0 , 28282 , 0 , 0 , 3.57 , 0 , 2.52617375721099 , 0.9 , 7131 , svt , 0.055478 , 3.57 , 24.3934 , 1.0701 , 0.051379851561 , 2.67 , 17.6847 , 1.3119 , 0.055478 , 3.57 , 24.3934 , 1.0701 , 0.049309 , 3.74 , 25.9595 , 1.0282 , 
