TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.VT,TOP.Voltage,TOP.top_Multiplier.Multiplier.Designware_MODE,TOP.top_Multiplier.Multiplier.MultP.BoothType,TOP.top_Multiplier.Multiplier.MultP.Designware_MODE,TOP.top_Multiplier.Multiplier.MultP.TreeType,TOP.top_Multiplier.Multiplier.PartialProductSum.AdderType,TOP.top_Multiplier.Multiplier.UseInc,TOP.top_Multiplier.Multiplier.Width,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
73 , 0.835227272727273 , 87 , svt , 1.0 , OFF , 2 , OFF , ZM , Sklansky , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 8579 , Multiplier_unq1 , Multiplier , 1762 , 53 , 30 , 8504 , 0 , 8579 , 0 , 8435 , 0 , 0 , 2.98 , 0 , 3.93114867272171 , 0.9 , 1815 , svt , 0.01831 , 2.98 , 12.4993 , 0.7637676 , 0.017285083018 , 2.42 , 11.1028 , 0.9514387 , 0.01831 , 2.98 , 12.4993 , 0.7637676 , 0.01821 , 3.04 , 13.0188 , 0.7644538 , 
78 , 0.892045454545455 , 87 , svt , 1.0 , OFF , 3 , OFF , Wallace , Sklansky , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 14111 , Multiplier_unq1 , Multiplier , 1964 , 45 , 30 , 13869 , 0 , 14111 , 0 , 9896 , 0 , 0 , 2.71 , 0 , 3.54697352928777 , 0.9 , 2009 , svt , 0.019206 , 2.71 , 11.4300 , 0.620964 , 0.018073238417 , 1.92 , 9.9904 , 0.8367018 , 0.019206 , 2.71 , 11.4300 , 0.620964 , 0.016924 , 2.70 , 11.8153 , 0.5987785 , 
78 , 0.892045454545455 , 87 , svt , 1.0 , OFF , 3 , OFF , Wallace , Sklansky , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 14099 , Multiplier_unq1 , Multiplier , 1957 , 48 , 30 , 13869 , 0 , 14099 , 0 , 9921 , 0 , 0 , 2.84 , 0 , 3.67079899172874 , 0.9 , 2005 , svt , 0.019233 , 2.84 , 11.4249 , 0.6180238 , 0.018073238417 , 1.92 , 9.9929 , 0.8399611 , 0.019233 , 2.84 , 11.4249 , 0.6180238 , 0.016924 , 2.84 , 11.8088 , 0.599387 , 
79 , 0.903409090909091 , 87 , svt , 1.0 , OFF , 3 , OFF , ZM , DesignWare , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 15837 , Multiplier_unq1 , Multiplier , 7001 , 50 , 30 , 15641 , 0 , 15837 , 0 , 12048 , 0 , 0 , 2.58 , 0 , 3.2 , 0.9 , 7051 , svt , 0.019737 , 2.58 , 11.3791 , 0.5713457 , 0.018514944264 , 1.97 , 9.2228 , 0.755296 , 0.019737 , 2.58 , 11.3791 , 0.5713457 , 0.017752 , 2.55 , 11.8071 , 0.5546362 , 
79 , 0.903409090909091 , 87 , svt , 1.0 , OFF , 3 , OFF , ZM , DesignWare , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 15761 , Multiplier_unq1 , Multiplier , 9280 , 50 , 30 , 15586 , 0 , 15761 , 0 , 11975 , 0 , 0 , 2.67 , 0 , 3.36 , 0.9 , 9330 , svt , 0.019658 , 2.67 , 11.3462 , 0.5596648 , 0.018464670261 , 2.06 , 9.2054 , 0.7513245 , 0.019658 , 2.67 , 11.3462 , 0.5596648 , 0.017726 , 2.62 , 11.7031 , 0.5422739 , 
84 , 0.960227272727273 , 87 , svt , 1.0 , OFF , NA , ON , NA , DesignWare , NO , 64 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 11422 , Multiplier_unq1 , Multiplier , 2935 , 35 , 30 , 10212 , 0 , 11422 , 0 , 11420 , 0 , 0 , 1.21 , 0 , 0.4 , 0.9 , 2970 , svt , 0.026784 , 1.21 , 20.9643 , 1.6463 , 0.021826148488 , 0.94 , 14.7456 , 1.3313 , 0.026784 , 1.21 , 20.9643 , 1.6463 , 0.026784 , 1.20 , 20.9746 , 1.6433 , 
84 , 0.960227272727273 , 87 , svt , 1.0 , OFF , NA , ON , NA , DesignWare , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 12674 , Multiplier_unq1 , Multiplier , 5154 , 35 , 30 , 10215 , 0 , 12674 , 0 , 12674 , 0 , 0 , 1.25 , 0 , 1.56 , 0.9 , 5189 , svt , 0.025249 , 1.25 , 19.1178 , 1.3910 , 0.021466292512 , 0.97 , 14.9091 , 1.3437 , 0.025249 , 1.25 , 19.1178 , 1.3910 , 0.025249 , 1.25 , 19.1142 , 1.3905 , 
84 , 0.960227272727273 , 87 , svt , 1.0 , OFF , NA , ON , NA , DesignWare , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 7114 , Multiplier_unq1 , Multiplier , 837 , 36 , 30 , 6885 , 0 , 7114 , 0 , 7118 , 0 , 0 , 8.98 , 0 , 20 , 0.9 , 873 , svt , 0.014044 , 8.98 , 11.1730 , 0.5647433 , 0.013097347503 , 7.08 , 8.7925 , 0.6338455 , 0.014044 , 8.98 , 11.1730 , 0.5647433 , 0.014044 , 9.00 , 11.1675 , 0.5649054 , 
85 , 0.971590909090909 , 87 , svt , 1.0 , OFF , NA , ON , NA , Sklansky , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 7765 , Multiplier_unq1 , Multiplier , 2320 , 34 , 30 , 7644 , 0 , 7765 , 0 , 7765 , 0 , 0 , 2.46 , 0 , 3.2 , 0.9 , 2354 , svt , 0.017913 , 2.46 , 13.9034 , 0.7892166 , 0.016846199807 , 1.79 , 11.5769 , 0.9429939 , 0.017913 , 2.46 , 13.9034 , 0.7892166 , 0.017913 , 2.49 , 13.8914 , 0.7884995 , 
85 , 0.971590909090909 , 87 , svt , 1.0 , OFF , NA , ON , NA , Sklansky , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 7768 , Multiplier_unq1 , Multiplier , 781 , 35 , 30 , 7647 , 0 , 7768 , 0 , 7769 , 0 , 0 , 2.68 , 0 , 3.46366612915585 , 0.9 , 816 , svt , 0.017894 , 2.68 , 13.7903 , 0.7845076 , 0.016843906606 , 1.91 , 11.5842 , 0.9451818 , 0.017894 , 2.68 , 13.7903 , 0.7845076 , 0.017894 , 2.67 , 13.7946 , 0.7845892 , 
85 , 0.971590909090909 , 87 , svt , 1.0 , OFF , NA , ON , NA , Sklansky , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 7762 , Multiplier_unq1 , Multiplier , 744 , 35 , 30 , 7647 , 0 , 7762 , 0 , 7762 , 0 , 0 , 2.94 , 0 , 3.79651362476628 , 0.9 , 779 , svt , 0.017894 , 2.94 , 13.5734 , 0.7717056 , 0.016842142606 , 1.82 , 11.5716 , 0.9438246 , 0.017894 , 2.94 , 13.5734 , 0.7717056 , 0.017894 , 2.94 , 13.5760 , 0.7717036 , 
85 , 0.971590909090909 , 87 , svt , 1.0 , OFF , NA , ON , NA , Sklansky , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 8509 , Multiplier_unq1 , Multiplier , 779 , 38 , 30 , 8392 , 0 , 8509 , 0 , 8507 , 0 , 0 , 3.02 , 0 , 4.9995599806383 , 0.9 , 817 , svt , 0.018214 , 3.02 , 13.6948 , 0.7043362 , 0.017109741491 , 1.95 , 11.0924 , 0.8478853 , 0.018214 , 3.02 , 13.6948 , 0.7043362 , 0.018214 , 3.01 , 13.6983 , 0.7042567 , 
85 , 0.971590909090909 , 87 , svt , 1.0 , OFF , NA , ON , NA , Sklansky , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 8476 , Multiplier_unq1 , Multiplier , 962 , 41 , 30 , 8374 , 0 , 8476 , 0 , 8477 , 0 , 0 , 3.05 , 0 , 5.48000207772783 , 0.9 , 1003 , svt , 0.018214 , 3.05 , 13.5225 , 0.7044728 , 0.017101097889 , 1.94 , 11.1107 , 0.8495004 , 0.018214 , 3.05 , 13.5225 , 0.7044728 , 0.018214 , 3.04 , 13.5267 , 0.7045366 , 
85 , 0.971590909090909 , 87 , svt , 1.0 , OFF , NA , ON , NA , Sklansky , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 7759 , Multiplier_unq1 , Multiplier , 752 , 35 , 30 , 7648 , 0 , 7759 , 0 , 7758 , 0 , 0 , 3.10 , 0 , 4.1613467249942 , 0.9 , 787 , svt , 0.017894 , 3.10 , 13.7518 , 0.770934 , 0.016839673006 , 1.84 , 11.5731 , 0.9441135 , 0.017894 , 3.10 , 13.7518 , 0.770934 , 0.017894 , 3.11 , 13.7500 , 0.7708522 , 
85 , 0.971590909090909 , 87 , svt , 1.0 , OFF , NA , ON , NA , Sklansky , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 7772 , Multiplier_unq1 , Multiplier , 758 , 35 , 30 , 7657 , 0 , 7772 , 0 , 7771 , 0 , 0 , 3.18 , 0 , 4.56123914653038 , 0.9 , 793 , svt , 0.017894 , 3.18 , 13.9894 , 0.7714445 , 0.016838614606 , 1.84 , 11.5326 , 0.9395338 , 0.017894 , 3.18 , 13.9894 , 0.7714445 , 0.017894 , 3.13 , 13.9821 , 0.7714057 , 
85 , 0.971590909090909 , 87 , svt , 1.0 , OFF , NA , ON , NA , Sklansky , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 6709 , Multiplier_unq1 , Multiplier , 929 , 40 , 30 , 6560 , 0 , 6709 , 0 , 6712 , 0 , 0 , 4.63 , 0 , 6.00661315959796 , 0.9 , 969 , svt , 0.015023 , 4.63 , 11.6766 , 0.5848702 , 0.013977760009 , 3.65 , 9.5976 , 0.647022 , 0.015023 , 4.63 , 11.6766 , 0.5848702 , 0.015023 , 4.63 , 11.6866 , 0.5854338 , 
85 , 0.971590909090909 , 87 , svt , 1.0 , OFF , NA , ON , NA , Sklansky , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 6721 , Multiplier_unq1 , Multiplier , 885 , 41 , 30 , 6488 , 0 , 6721 , 0 , 6721 , 0 , 0 , 5.07 , 0 , 6.58382992146874 , 0.9 , 926 , svt , 0.014989 , 5.07 , 11.6278 , 0.5744172 , 0.013774194402 , 4.00 , 9.4672 , 0.6257861 , 0.014989 , 5.07 , 11.6278 , 0.5744172 , 0.014989 , 5.07 , 11.6202 , 0.5741047 , 
85 , 0.971590909090909 , 87 , svt , 1.0 , OFF , NA , ON , NA , Sklansky , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 6707 , Multiplier_unq1 , Multiplier , 816 , 37 , 30 , 6479 , 0 , 6707 , 0 , 6709 , 0 , 0 , 5.56 , 0 , 7.21651541111205 , 0.9 , 853 , svt , 0.014971 , 5.56 , 11.7044 , 0.569765 , 0.013763257602 , 4.20 , 9.4684 , 0.6232894 , 0.014971 , 5.56 , 11.7044 , 0.569765 , 0.014971 , 5.55 , 11.7089 , 0.5696601 , 
85 , 0.971590909090909 , 87 , svt , 1.0 , OFF , NA , ON , NA , Sklansky , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 8101 , Multiplier_unq1 , Multiplier , 915 , 34 , 30 , 7898 , 0 , 8101 , 0 , 8101 , 0 , 0 , 6.10 , 0 , 20 , 0.9 , 949 , svt , 0.014937 , 6.10 , 11.5716 , 0.5610783 , 0.013943714734 , 4.38 , 9.5178 , 0.669559 , 0.014937 , 6.10 , 11.5716 , 0.5610783 , 0.014937 , 6.10 , 11.5742 , 0.5610933 , 
86 , 0.982954545454545 , 87 , svt , 1.0 , ON , NA , NA , NA , NA , NO , 64 , 1 , 0 , 0 , 1 , 0 , 1 , 1 , 0 , 11753 , Multiplier_unq1 , Multiplier , 2953 , 34 , 30 , 10765 , 0 , 11753 , 0 , 11746 , 0 , 0 , 1.21 , 0 , 0.4 , 0.9 , 2987 , svt , 0.026738 , 1.21 , 21.5994 , 1.6447 , 0.02198667247 , 0.94 , 15.0499 , 1.3552 , 0.026738 , 1.21 , 21.5994 , 1.6447 , 0.026738 , 1.21 , 21.5958 , 1.6439 , 
86 , 0.982954545454545 , 87 , svt , 1.0 , ON , NA , NA , NA , NA , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 7419 , Multiplier_unq1 , Multiplier , 833 , 34 , 30 , 7205 , 0 , 7419 , 0 , 7419 , 0 , 0 , 8.64 , 0 , 14.6664771173268 , 0.9 , 867 , svt , 0.014261 , 8.64 , 11.2148 , 0.5665049 , 0.01325063911 , 7.07 , 8.9446 , 0.6410974 , 0.014261 , 8.64 , 11.2148 , 0.5665049 , 0.014261 , 8.64 , 11.2178 , 0.566505 , 
86 , 0.982954545454545 , 87 , svt , 1.0 , ON , NA , NA , NA , NA , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 7426 , Multiplier_unq1 , Multiplier , 825 , 35 , 30 , 7203 , 0 , 7426 , 0 , 7426 , 0 , 0 , 8.73 , 0 , 15.0141184654082 , 0.9 , 860 , svt , 0.014261 , 8.73 , 11.3054 , 0.5671224 , 0.01325028631 , 7.07 , 8.9334 , 0.6394745 , 0.014261 , 8.73 , 11.3054 , 0.5671224 , 0.014261 , 8.72 , 11.3080 , 0.5671262 , 
86 , 0.982954545454545 , 87 , svt , 1.0 , ON , NA , NA , NA , NA , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 7427 , Multiplier_unq1 , Multiplier , 886 , 35 , 30 , 7234 , 0 , 7427 , 0 , 7429 , 0 , 0 , 9.20 , 0 , 12.4482300063508 , 0.9 , 921 , svt , 0.014244 , 9.20 , 11.1439 , 0.5647361 , 0.013248169514 , 7.66 , 8.9223 , 0.6370704 , 0.014244 , 9.20 , 11.1439 , 0.5647361 , 0.014244 , 9.20 , 11.1470 , 0.5648184 , 
86 , 0.982954545454545 , 87 , svt , 1.0 , ON , NA , NA , NA , NA , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 7436 , Multiplier_unq1 , Multiplier , 4486 , 34 , 30 , 7234 , 0 , 7436 , 0 , 7436 , 0 , 0 , 9.36 , 0 , 12.4 , 0.9 , 4520 , svt , 0.014244 , 9.36 , 11.1752 , 0.5643362 , 0.013248522314 , 7.63 , 8.9177 , 0.6378273 , 0.014244 , 9.36 , 11.1752 , 0.5643362 , 0.014244 , 9.36 , 11.1749 , 0.5642928 , 
86 , 0.982954545454545 , 87 , svt , 1.0 , ON , NA , NA , NA , NA , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 7440 , Multiplier_unq1 , Multiplier , 893 , 36 , 30 , 7241 , 0 , 7440 , 0 , 7439 , 0 , 0 , 9.46 , 0 , 12.7432919647214 , 0.9 , 929 , svt , 0.014244 , 9.46 , 11.2631 , 0.5635253 , 0.013246758315 , 7.84 , 8.9116 , 0.6369021 , 0.014244 , 9.46 , 11.2631 , 0.5635253 , 0.014244 , 9.44 , 11.2614 , 0.5634425 , 
86 , 0.982954545454545 , 87 , svt , 1.0 , ON , NA , NA , NA , NA , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 7458 , Multiplier_unq1 , Multiplier , 854 , 34 , 30 , 7248 , 0 , 7458 , 0 , 7459 , 0 , 0 , 9.82 , 0 , 13.0453478137281 , 0.9 , 888 , svt , 0.014244 , 9.82 , 11.1530 , 0.5619814 , 0.013245699916 , 8.00 , 8.9075 , 0.6371378 , 0.014244 , 9.82 , 11.1530 , 0.5619814 , 0.014244 , 9.80 , 11.1579 , 0.562084 , 
86 , 0.982954545454545 , 87 , svt , 1.0 , ON , NA , NA , NA , NA , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 7450 , Multiplier_unq1 , Multiplier , 859 , 34 , 30 , 7257 , 0 , 7450 , 0 , 7450 , 0 , 0 , 9.98 , 0 , 13.3545633304385 , 0.9 , 893 , svt , 0.014244 , 9.98 , 11.2061 , 0.56197 , 0.013245699917 , 8.18 , 8.9057 , 0.6366381 , 0.014244 , 9.98 , 11.2061 , 0.56197 , 0.014244 , 9.97 , 11.2055 , 0.56197 , 
86 , 0.982954545454545 , 87 , svt , 1.0 , ON , NA , NA , NA , NA , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 7445 , Multiplier_unq1 , Multiplier , 893 , 35 , 30 , 7265 , 0 , 7445 , 0 , 7445 , 0 , 0 , 10.08 , 0 , 13.671108221355 , 0.9 , 928 , svt , 0.014244 , 10.08 , 11.1706 , 0.561584 , 0.013245347118 , 8.36 , 8.8920 , 0.6346972 , 0.014244 , 10.08 , 11.1706 , 0.561584 , 0.014244 , 10.07 , 11.1748 , 0.5615896 , 
86 , 0.982954545454545 , 87 , svt , 1.0 , ON , NA , NA , NA , NA , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 7439 , Multiplier_unq1 , Multiplier , 893 , 35 , 30 , 7269 , 0 , 7439 , 0 , 7438 , 0 , 0 , 10.43 , 0 , 13.9951562155543 , 0.9 , 928 , svt , 0.014244 , 10.43 , 11.1368 , 0.5598039 , 0.013244112319 , 8.53 , 8.8906 , 0.6338991 , 0.014244 , 10.43 , 11.1368 , 0.5598039 , 0.014244 , 10.43 , 11.1341 , 0.5597585 , 
86 , 0.982954545454545 , 87 , svt , 1.0 , ON , NA , NA , NA , NA , NO , 64 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 7456 , Multiplier_unq1 , Multiplier , 866 , 33 , 30 , 7277 , 0 , 7456 , 0 , 7456 , 0 , 0 , 10.92 , 0 , 14.3268851600353 , 0.9 , 899 , svt , 0.014244 , 10.92 , 11.1421 , 0.559163 , 0.013242171921 , 8.72 , 8.8879 , 0.6333724 , 0.014244 , 10.92 , 11.1421 , 0.559163 , 0.014244 , 10.92 , 11.1418 , 0.5590677 , 
0 , 0.00568181818181818 , 87 , svt , 0.8 , OFF , 1 , OFF , Array , DesignWare , NO , 64 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 25048 , Multiplier_unq1 , Multiplier , 11359 , 49 , 30 , 24067 , 0 , 25048 , 0 , 26473 , 0 , 0 , 8.97 , 0 , 0.1 , 0.9 , 11408 , svt , 0.035862 , 8.97 , 16.4996 , 0.9485461 , 0.030709300273 , 8.23 , 12.8219 , 0.8262012 , 0.035862 , 8.97 , 16.4996 , 0.9485461 , 0.037478 , 8.94 , 17.9161 , 1.0050 , 
0 , 0.00568181818181818 , 87 , svt , 0.8 , OFF , 1 , OFF , Array , DesignWare , NO , 64 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 12830 , Multiplier_unq1 , Multiplier , 17789 , 49 , 30 , 12685 , 0 , 12830 , 0 , 12823 , 0 , 0 , 18.00 , 0 , 12.58 , 0.9 , 17838 , svt , 0.023529 , 18.00 , 10.9792 , 0.4726844 , 0.022306309114 , 14.49 , 10.3941 , 0.5531084 , 0.023529 , 18.00 , 10.9792 , 0.4726844 , 0.023597 , 17.99 , 11.3209 , 0.4740482 , 
0 , 0.00568181818181818 , 87 , svt , 0.8 , OFF , 1 , OFF , Array , DesignWare , NO , 64 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 12584 , Multiplier_unq1 , Multiplier , 2538 , 47 , 30 , 12447 , 0 , 12584 , 0 , 12598 , 0 , 0 , 18.02 , 0 , 12.7088869647941 , 0.9 , 2585 , svt , 0.023438 , 18.02 , 11.0640 , 0.4866531 , 0.022277379472 , 14.62 , 10.5141 , 0.5658998 , 0.023438 , 18.02 , 11.0640 , 0.4866531 , 0.023483 , 18.19 , 11.4948 , 0.4953776 , 
0 , 0.00568181818181818 , 87 , svt , 0.8 , OFF , 1 , OFF , Array , DesignWare , NO , 64 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 12334 , Multiplier_unq1 , Multiplier , 2474 , 46 , 30 , 12184 , 0 , 12334 , 0 , 12326 , 0 , 0 , 18.46 , 0 , 12.8493085030957 , 0.9 , 2520 , svt , 0.023347 , 18.46 , 11.1997 , 0.4877788 , 0.022158662248 , 14.78 , 10.6606 , 0.5719833 , 0.023347 , 18.46 , 11.1997 , 0.4877788 , 0.023392 , 18.14 , 11.7354 , 0.5127584 , 
0 , 0.00568181818181818 , 87 , svt , 0.8 , OFF , 1 , OFF , Array , DesignWare , NO , 64 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 12168 , Multiplier_unq1 , Multiplier , 2532 , 46 , 30 , 12024 , 0 , 12168 , 0 , 12182 , 0 , 0 , 18.61 , 0 , 12.9912815705339 , 0.9 , 2578 , svt , 0.023278 , 18.61 , 11.3290 , 0.500924 , 0.022067110642 , 14.95 , 10.6838 , 0.5750831 , 0.023278 , 18.61 , 11.3290 , 0.500924 , 0.023324 , 18.42 , 11.8384 , 0.5109698 , 
0 , 0.00568181818181818 , 87 , svt , 0.8 , OFF , 1 , OFF , Array , DesignWare , NO , 64 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 11911 , Multiplier_unq1 , Multiplier , 2476 , 47 , 30 , 11776 , 0 , 11911 , 0 , 11930 , 0 , 0 , 18.81 , 0 , 13.1348233100818 , 0.9 , 2523 , svt , 0.023165 , 18.81 , 11.4027 , 0.5033625 , 0.021998314614 , 15.10 , 10.7893 , 0.5804218 , 0.023165 , 18.81 , 11.4027 , 0.5033625 , 0.023256 , 18.80 , 11.8497 , 0.5164966 , 
0 , 0.00568181818181818 , 87 , svt , 0.8 , OFF , 1 , OFF , Array , DesignWare , NO , 64 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 11629 , Multiplier_unq1 , Multiplier , 2328 , 47 , 30 , 11485 , 0 , 11629 , 0 , 11651 , 0 , 0 , 18.98 , 0 , 13.2799510541267 , 0.9 , 2375 , svt , 0.023051 , 18.98 , 11.5417 , 0.5189764 , 0.021891063383 , 15.27 , 10.9141 , 0.5897606 , 0.023051 , 18.98 , 11.5417 , 0.5189764 , 0.023165 , 18.96 , 11.9729 , 0.5304241 , 
0 , 0.00568181818181818 , 87 , svt , 0.8 , OFF , 1 , OFF , Array , DesignWare , NO , 64 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 11454 , Multiplier_unq1 , Multiplier , 2298 , 46 , 30 , 11309 , 0 , 11454 , 0 , 11491 , 0 , 0 , 19.21 , 0 , 13.4266823265628 , 0.9 , 2344 , svt , 0.022983 , 19.21 , 11.5818 , 0.5222648 , 0.021765113778 , 15.44 , 10.9063 , 0.5874633 , 0.022983 , 19.21 , 11.5818 , 0.5222648 , 0.023051 , 19.11 , 12.1096 , 0.5421271 , 
0 , 0.00568181818181818 , 87 , svt , 0.8 , OFF , 1 , OFF , Array , DesignWare , NO , 64 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 11132 , Multiplier_unq1 , Multiplier , 2235 , 47 , 30 , 10983 , 0 , 11132 , 0 , 11139 , 0 , 0 , 19.46 , 0 , 13.5750348449073 , 0.9 , 2282 , svt , 0.022869 , 19.46 , 11.7021 , 0.5251528 , 0.021638987741 , 15.59 , 11.0439 , 0.5966468 , 0.022869 , 19.46 , 11.7021 , 0.5251528 , 0.022937 , 19.46 , 12.1942 , 0.545149 , 
0 , 0.00568181818181818 , 87 , svt , 0.8 , OFF , 1 , OFF , Array , DesignWare , NO , 64 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 10942 , Multiplier_unq1 , Multiplier , 2063 , 46 , 30 , 10793 , 0 , 10942 , 0 , 10951 , 0 , 0 , 19.49 , 0 , 13.7250265224398 , 0.9 , 2109 , svt , 0.022801 , 19.49 , 11.8135 , 0.5370866 , 0.021552904522 , 15.75 , 11.0780 , 0.5980208 , 0.022801 , 19.49 , 11.8135 , 0.5370866 , 0.022892 , 19.30 , 12.1928 , 0.5441767 , 
0 , 0.00568181818181818 , 87 , svt , 0.8 , OFF , 1 , OFF , Array , DesignWare , NO , 64 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 10624 , Multiplier_unq1 , Multiplier , 2030 , 46 , 30 , 10479 , 0 , 10624 , 0 , 10631 , 0 , 0 , 19.94 , 0 , 13.876675470365 , 0.9 , 2076 , svt , 0.022687 , 19.94 , 11.9767 , 0.5468298 , 0.02143824449 , 15.93 , 11.2172 , 0.6066907 , 0.022687 , 19.94 , 11.9767 , 0.5468298 , 0.022755 , 19.91 , 12.3135 , 0.5494253 , 
0 , 0.00568181818181818 , 87 , svt , 0.8 , OFF , 1 , OFF , Array , DesignWare , NO , 64 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 8577 , Multiplier_unq1 , Multiplier , 1906 , 47 , 30 , 8448 , 0 , 8577 , 0 , 8580 , 0 , 0 , 19.96 , 0 , 80 , 0.9 , 1953 , svt , 0.021959 , 19.96 , 12.8970 , 0.6176798 , 0.020743757494 , 18.07 , 11.8833 , 0.6494229 , 0.021959 , 19.96 , 12.8970 , 0.6176798 , 0.022004 , 19.27 , 13.2348 , 0.6213084 , 
1 , 0.0170454545454545 , 87 , svt , 0.8 , OFF , 1 , OFF , Array , Sklansky , NO , 64 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 9713 , Multiplier_unq1 , Multiplier , 1855 , 55 , 30 , 9583 , 0 , 9713 , 0 , 9731 , 0 , 0 , 14.51 , 0 , 20 , 0.9 , 1910 , svt , 0.022869 , 14.51 , 13.1106 , 0.6158371 , 0.02162117113 , 12.85 , 12.1002 , 0.6489955 , 0.022869 , 14.51 , 13.1106 , 0.6158371 , 0.022869 , 14.75 , 13.5799 , 0.6165042 , 
2 , 0.0284090909090909 , 87 , svt , 0.8 , OFF , 1 , OFF , OS1 , DesignWare , NO , 64 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 18114 , Multiplier_unq1 , Multiplier , 9419 , 56 , 30 , 17796 , 0 , 18114 , 0 , 18234 , 0 , 0 , 4.61 , 0 , 3.2 , 0.9 , 9475 , svt , 0.026783 , 4.61 , 9.3062 , 0.4620464 , 0.024979651508 , 3.67 , 7.8768 , 0.5544755 , 0.026783 , 4.61 , 9.3062 , 0.4620464 , 0.026692 , 4.62 , 9.4838 , 0.4289241 , 
