design, Vth, Vdd, mapped delay, routed delay, optimized delay, mapped core area, routed core area, optimized core area, mapped dynamic power, routed dynamic power, optimized dynamic power, mapped leakage power, routed leakage power, optimized leakage power
lvt_1000, lvt, 0.8, 1.90, 2.29, 2.14, 59022.558579, 74441, 71005, 23.5064, 36.4786, 32.9129, 3.4741, 4.4749, 4.1264
lvt_1000, lvt, 0.9, 1.39, 1.71, 1.58, 59022.558579, 74441, 71005, 29.6913, 46.2124, 41.6910, 4.7824, 6.1807, 5.6936
lvt_1000, lvt, 1.0, 1.10, 1.38, 1.28, 59022.558579, 74441, 71005, 36.8538, 57.5082, 51.8985, 6.5001, 8.4289, 7.7567
lvt_1100, lvt, 0.8, 1.89, 2.28, 2.11, 58448.200020, 76226, 73816, 23.4781, 36.9580, 33.8517, 3.5021, 4.5826, 4.2821
lvt_1100, lvt, 0.9, 1.38, 1.70, 1.57, 58448.200020, 76226, 73816, 29.6473, 46.8143, 42.8685, 4.8215, 6.3313, 5.9094
lvt_1100, lvt, 1.0, 1.10, 1.36, 1.26, 58448.200020, 76226, 73816, 36.7942, 58.2540, 53.3511, 6.5538, 8.6370, 8.0524
lvt_1200, lvt, 0.8, 1.88, 2.21, 2.10, 56743.117468, 76806, 73281, 23.0449, 36.6712, 32.8542, 3.4408, 4.5818, 4.0958
lvt_1200, lvt, 0.9, 1.38, 1.65, 1.57, 56743.117468, 76806, 73281, 29.0859, 46.4486, 41.6038, 4.7366, 6.3302, 5.6480
lvt_1200, lvt, 1.0, 1.10, 1.33, 1.26, 56743.117468, 76806, 73281, 36.0838, 57.8102, 51.7828, 6.4377, 8.6358, 7.6904
lvt_800, lvt, 0.8, 1.89, 2.27, 2.15, 60562.001617, 73281, 71094, 23.8897, 35.7337, 32.7333, 3.5137, 4.3812, 4.1510
lvt_800, lvt, 0.9, 1.39, 1.69, 1.60, 60562.001617, 73281, 71094, 30.1941, 45.2785, 41.4740, 4.8375, 6.0515, 5.7280
lvt_800, lvt, 1.0, 1.10, 1.37, 1.29, 60562.001617, 73281, 71094, 37.4982, 56.3545, 51.6348, 6.5760, 8.2530, 7.8043
lvt_850, lvt, 0.8, 1.89, 2.30, 2.14, 60144.286352, 72790, 70871, 23.8531, 35.1985, 32.7552, 3.5032, 4.3194, 4.1033
lvt_850, lvt, 0.9, 1.39, 1.72, 1.59, 60144.286352, 72790, 70871, 30.1433, 44.5892, 41.4939, 4.8227, 5.9640, 5.6610
lvt_850, lvt, 1.0, 1.10, 1.39, 1.27, 60144.286352, 72790, 70871, 37.4300, 55.4801, 51.6465, 6.5553, 8.1306, 7.7113
lvt_900, lvt, 0.8, 1.90, 2.28, 2.16, 59570.280697, 72745, 70290, 23.5680, 35.0942, 32.5815, 3.4691, 4.3229, 4.0676
lvt_900, lvt, 0.9, 1.39, 1.70, 1.59, 59570.280697, 72745, 70290, 29.7793, 44.4597, 41.2796, 4.7755, 5.9693, 5.6118
lvt_900, lvt, 1.0, 1.11, 1.37, 1.28, 59570.280697, 72745, 70290, 36.9735, 55.3271, 51.3937, 6.4908, 8.1388, 7.6445
lvt_950, lvt, 0.8, 1.90, 2.25, 2.15, 58921.128606, 73593, 70648, 23.3553, 35.6554, 32.6664, 3.4322, 4.3979, 4.0851
lvt_950, lvt, 0.9, 1.39, 1.68, 1.59, 58921.128606, 73593, 70648, 29.5052, 45.1757, 41.3825, 4.7240, 6.0744, 5.6357
lvt_950, lvt, 1.0, 1.10, 1.35, 1.28, 58921.128606, 73593, 70648, 36.6273, 56.2324, 51.5159, 6.4198, 8.2842, 7.6768
