design, Vth, Vdd, mapped delay, routed delay, optimized delay, mapped core area, routed core area, optimized core area, mapped dynamic power, routed dynamic power, optimized dynamic power, mapped leakage power, routed leakage power, optimized leakage power
lvt_400, lvt, 0.8, 0.71, 0.84, 0.81, 4786.614074, 6073, 5960, 1.1109, 1.5991, 1.5521, 0.2827947, 0.3406255, 0.3359124
lvt_400, lvt, 0.9, 0.52, 0.63, 0.61, 4786.614074, 6073, 5960, 1.4030, 2.0212, 1.9621, 0.3908636, 0.4714684, 0.4648848
lvt_400, lvt, 1.0, 0.42, 0.51, 0.49, 4786.614074, 6073, 5960, 1.7413, 2.5087, 2.4362, 0.5335411, 0.6445215, 0.6354425
lvt_450, lvt, 0.8, 0.71, 0.82, 0.81, 4884.516071, 6141, 6039, 1.1212, 1.6507, 1.5596, 0.2878474, 0.3372337, 0.327283
lvt_450, lvt, 0.9, 0.52, 0.61, 0.61, 4884.516071, 6141, 6039, 1.4159, 2.0862, 1.9711, 0.3978979, 0.4664002, 0.4525747
lvt_450, lvt, 1.0, 0.42, 0.50, 0.49, 4884.516071, 6141, 6039, 1.7572, 2.5883, 2.4465, 0.5432323, 0.6370991, 0.6181446
lvt_500, lvt, 0.8, 0.70, 0.86, 0.85, 5000.234474, 5362, 5080, 1.1450, 1.4876, 1.3319, 0.2884808, 0.260857, 0.2322662
lvt_500, lvt, 0.9, 0.52, 0.64, 0.63, 5000.234474, 5362, 5080, 1.4457, 1.8793, 1.6822, 0.3987092, 0.3593806, 0.3196698
lvt_500, lvt, 1.0, 0.41, 0.52, 0.51, 5000.234474, 5362, 5080, 1.7937, 2.3295, 2.0847, 0.544269, 0.4890127, 0.4345473
lvt_550, lvt, 0.8, 0.75, 0.93, 0.94, 3860.514069, 4254, 4046, 0.9364672, 1.1877, 1.0842, 0.2066096, 0.1847384, 0.1655182
lvt_550, lvt, 0.9, 0.55, 0.69, 0.69, 3860.514069, 4254, 4046, 1.1823, 1.5001, 1.3692, 0.2850762, 0.2539434, 0.2271638
lvt_550, lvt, 1.0, 0.44, 0.56, 0.56, 3860.514069, 4254, 4046, 1.4669, 1.8584, 1.6961, 0.388463, 0.3447648, 0.3079322
lvt_600, lvt, 0.8, 0.82, 1.02, 1.03, 3197.250055, 3434, 3379, 0.8193256, 1.0079, 0.9318676, 0.1672966, 0.1384694, 0.1285988
lvt_600, lvt, 0.9, 0.60, 0.75, 0.76, 3197.250055, 3434, 3379, 1.0348, 1.2730, 1.1767, 0.2305652, 0.1897806, 0.1760654
lvt_600, lvt, 1.0, 0.48, 0.61, 0.61, 3197.250055, 3434, 3379, 1.2847, 1.5771, 1.4573, 0.313801, 0.256893, 0.2380801
lvt_700, lvt, 0.8, 0.95, 1.21, 1.19, 2615.482833, 2777, 2777, 0.6945695, 0.8051038, 0.8002273, 0.1340379, 0.0992777, 0.0974307
lvt_700, lvt, 0.9, 0.70, 0.89, 0.88, 2615.482833, 2777, 2777, 0.8763184, 1.0162, 1.0102, 0.1845094, 0.1355984, 0.1330003
lvt_700, lvt, 1.0, 0.56, 0.71, 0.71, 2615.482833, 2777, 2777, 1.0869, 1.2583, 1.2510, 0.2507966, 0.1829003, 0.1792999
lvt_800, lvt, 0.8, 1.08, 1.35, 1.35, 2471.893209, 2646, 2668, 0.6859236, 0.794455, 0.7743317, 0.133585, 0.097935, 0.0970809
lvt_800, lvt, 0.9, 0.80, 1.00, 1.00, 2471.893209, 2646, 2668, 0.863665, 1.0016, 0.9765457, 0.1838926, 0.1337469, 0.1325422
lvt_800, lvt, 1.0, 0.64, 0.80, 0.80, 2471.893209, 2646, 2668, 1.0699, 1.2400, 1.2097, 0.2499402, 0.1803529, 0.1786822
lvt_900, lvt, 0.8, 1.18, 1.49, 1.52, 2455.488007, 2613, 2602, 0.6752784, 0.7802139, 0.7609218, 0.1277362, 0.0956033, 0.0942927
lvt_900, lvt, 0.9, 0.88, 1.12, 1.13, 2455.488007, 2613, 2602, 0.8498238, 0.9837182, 0.9598443, 0.1755926, 0.1305007, 0.1286694
lvt_900, lvt, 1.0, 0.70, 0.90, 0.90, 2455.488007, 2613, 2602, 1.0521, 1.2185, 1.1899, 0.2383273, 0.1758895, 0.1733633
