design, Vth, Vdd, mapped delay, routed delay, optimized delay, mapped core area, routed core area, optimized core area, mapped dynamic power, routed dynamic power, optimized dynamic power, mapped leakage power, routed leakage power, optimized leakage power
lvt_400, lvt, 0.8, 0.74, 0.85, 0.81, 3339.781253, 4276, 4177, 1.0438, 1.4642, 1.3779, 0.2121129, 0.2608068, 0.2511837
lvt_400, lvt, 0.9, 0.54, 0.64, 0.60, 3339.781253, 4276, 4177, 1.3201, 1.8529, 1.7435, 0.2927796, 0.3606608, 0.3471362
lvt_400, lvt, 1.0, 0.43, 0.52, 0.48, 3339.781253, 4276, 4177, 1.6414, 2.3037, 2.1675, 0.3990568, 0.4925202, 0.4737483
lvt_450, lvt, 0.8, 0.74, 0.86, 0.79, 3209.774450, 4134, 4155, 0.9993648, 1.4447, 1.3940, 0.1988738, 0.2432867, 0.2414748
lvt_450, lvt, 0.9, 0.54, 0.64, 0.59, 3209.774450, 4134, 4155, 1.2628, 1.8275, 1.7625, 0.2744336, 0.3360797, 0.3334559
lvt_450, lvt, 1.0, 0.43, 0.52, 0.48, 3209.774450, 4134, 4155, 1.5680, 2.2708, 2.1886, 0.3739657, 0.4584848, 0.4547433
lvt_500, lvt, 0.8, 0.73, 0.86, 0.86, 3405.578446, 3565, 3281, 1.0628, 1.2345, 1.1161, 0.2153008, 0.1822028, 0.1614081
lvt_500, lvt, 0.9, 0.53, 0.65, 0.64, 3405.578446, 3565, 3281, 1.3428, 1.5597, 1.4099, 0.2972493, 0.2507314, 0.2218502
lvt_500, lvt, 1.0, 0.42, 0.53, 0.51, 3405.578446, 3565, 3281, 1.6674, 1.9341, 1.7478, 0.4052719, 0.3407231, 0.3011187
lvt_550, lvt, 0.8, 0.75, 0.94, 0.94, 2889.784833, 2910, 2889, 0.9235507, 0.9958632, 0.968538, 0.1761033, 0.1364511, 0.1325421
lvt_550, lvt, 0.9, 0.55, 0.69, 0.69, 2889.784833, 2910, 2889, 1.1666, 1.2574, 1.2229, 0.2426695, 0.1872355, 0.1818025
lvt_550, lvt, 1.0, 0.44, 0.55, 0.55, 2889.784833, 2910, 2889, 1.4484, 1.5578, 1.5150, 0.3301886, 0.2536991, 0.2462429
lvt_600, lvt, 0.8, 0.82, 1.02, 1.01, 2600.136016, 2656, 2667, 0.8389521, 0.9186677, 0.8937694, 0.160603, 0.1245614, 0.1216839
lvt_600, lvt, 0.9, 0.60, 0.76, 0.75, 2600.136016, 2656, 2667, 1.0591, 1.1593, 1.1278, 0.2212542, 0.1707983, 0.1667463
lvt_600, lvt, 1.0, 0.48, 0.61, 0.60, 2600.136016, 2656, 2667, 1.3146, 1.4360, 1.3968, 0.3009471, 0.2312444, 0.2256157
lvt_700, lvt, 0.8, 0.95, 1.19, 1.18, 2372.227186, 2476, 2476, 0.7891614, 0.86879, 0.8613576, 0.1515359, 0.1196394, 0.1181559
lvt_700, lvt, 0.9, 0.70, 0.88, 0.87, 2372.227186, 2476, 2476, 0.994096, 1.0948, 1.0857, 0.2086356, 0.1638829, 0.1618236
lvt_700, lvt, 1.0, 0.56, 0.71, 0.70, 2372.227186, 2476, 2476, 1.2314, 1.3549, 1.3440, 0.2835812, 0.2216255, 0.2188049
lvt_800, lvt, 0.8, 1.08, 1.35, 1.35, 2285.791178, 2414, 2414, 0.7631403, 0.8582007, 0.8524182, 0.1456753, 0.1172211, 0.1166235
lvt_800, lvt, 0.9, 0.80, 1.00, 1.00, 2285.791178, 2414, 2414, 0.960251, 1.0814, 1.0744, 0.2004523, 0.160524, 0.1596965
lvt_800, lvt, 1.0, 0.64, 0.80, 0.80, 2285.791178, 2414, 2414, 1.1882, 1.3388, 1.3304, 0.2722935, 0.2170091, 0.2158782
lvt_900, lvt, 0.8, 1.20, 1.42, 1.44, 2273.972376, 2394, 2394, 0.7607844, 0.9006934, 0.9019031, 0.1453511, 0.1428369, 0.1428369
lvt_900, lvt, 0.9, 0.90, 1.06, 1.07, 2273.972376, 2394, 2394, 0.9573002, 1.1353, 1.1370, 0.2000117, 0.1964515, 0.1964515
lvt_900, lvt, 1.0, 0.72, 0.85, 0.86, 2273.972376, 2394, 2394, 1.1847, 1.4063, 1.4088, 0.2717003, 0.2667268, 0.2667268
