design, Vth, Vdd, mapped delay, routed delay, optimized delay, mapped core area, routed core area, optimized core area, mapped dynamic power, routed dynamic power, optimized dynamic power, mapped leakage power, routed leakage power, optimized leakage power
lvt_400, lvt, 0.8, 0.82, 0.95, 0.92, 4175.740867, 5193, 5125, 1.0364, 1.4636, 1.4010, 0.2372228, 0.2947519, 0.2897512
lvt_400, lvt, 0.9, 0.60, 0.70, 0.69, 4175.740867, 5193, 5125, 1.3094, 1.8520, 1.7725, 0.3273965, 0.4077132, 0.400725
lvt_400, lvt, 1.0, 0.48, 0.57, 0.56, 4175.740867, 5193, 5125, 1.6261, 2.3030, 2.2040, 0.4462718, 0.5569672, 0.5473217
lvt_450, lvt, 0.8, 0.80, 0.91, 0.91, 4326.739265, 5351, 5102, 1.0636, 1.4954, 1.4242, 0.2520716, 0.299126, 0.2809754
lvt_450, lvt, 0.9, 0.59, 0.69, 0.68, 4326.739265, 5351, 5102, 1.3436, 1.8909, 1.8012, 0.3481083, 0.4136786, 0.3882953
lvt_450, lvt, 1.0, 0.47, 0.56, 0.54, 4326.739265, 5351, 5102, 1.6686, 2.3490, 2.2379, 0.4747811, 0.5650343, 0.5299725
lvt_500, lvt, 0.8, 0.80, 0.92, 0.90, 4279.287666, 5486, 5294, 1.0594, 1.5160, 1.4421, 0.2456295, 0.2836255, 0.2752562
lvt_500, lvt, 0.9, 0.59, 0.69, 0.67, 4279.287666, 5486, 5294, 1.3381, 1.9166, 1.8233, 0.3390791, 0.3918031, 0.3800531
lvt_500, lvt, 1.0, 0.47, 0.56, 0.54, 4279.287666, 5486, 5294, 1.6616, 2.3797, 2.2640, 0.4622994, 0.5346101, 0.5183067
lvt_550, lvt, 0.8, 0.81, 0.95, 0.96, 4103.416862, 4757, 4177, 0.9995106, 1.3243, 1.1440, 0.227098, 0.2234633, 0.1812314
lvt_550, lvt, 0.9, 0.60, 0.70, 0.70, 4103.416862, 4757, 4177, 1.2622, 1.6739, 1.4451, 0.3132592, 0.307686, 0.2488023
lvt_550, lvt, 1.0, 0.47, 0.57, 0.57, 4103.416862, 4757, 4177, 1.5665, 2.0769, 1.7914, 0.4267875, 0.4184437, 0.3373697
lvt_600, lvt, 0.8, 0.82, 1.02, 1.03, 3822.764459, 3804, 3782, 0.9275083, 1.0426, 1.0128, 0.2042249, 0.1499865, 0.148651
lvt_600, lvt, 0.9, 0.60, 0.75, 0.76, 3822.764459, 3804, 3782, 1.1709, 1.3166, 1.2789, 0.2816721, 0.2055844, 0.2037305
lvt_600, lvt, 1.0, 0.48, 0.60, 0.61, 3822.764459, 3804, 3782, 1.4529, 1.6312, 1.5846, 0.383687, 0.2783279, 0.2757808
lvt_700, lvt, 0.8, 0.96, 1.20, 1.20, 2945.350838, 3051, 3040, 0.7795992, 0.8876745, 0.8597728, 0.153929, 0.1143772, 0.1116466
lvt_700, lvt, 0.9, 0.71, 0.89, 0.88, 2945.350838, 3051, 3040, 0.9838986, 1.1209, 1.0855, 0.211992, 0.1564554, 0.1526284
lvt_700, lvt, 1.0, 0.56, 0.71, 0.70, 2945.350838, 3051, 3040, 1.2208, 1.3889, 1.3447, 0.2883046, 0.2113539, 0.2060627
lvt_800, lvt, 0.8, 1.09, 1.36, 1.38, 2620.245625, 2734, 2734, 0.7073909, 0.786848, 0.7797447, 0.1362332, 0.0948203, 0.0960271
lvt_800, lvt, 0.9, 0.80, 1.00, 1.01, 2620.245625, 2734, 2734, 0.8917917, 0.9926732, 0.9839321, 0.1874367, 0.1293197, 0.1309898
lvt_800, lvt, 1.0, 0.64, 0.80, 0.80, 2620.245625, 2734, 2734, 1.1054, 1.2290, 1.2187, 0.2546413, 0.1741714, 0.1764513
lvt_900, lvt, 0.8, 1.21, 1.52, 1.53, 2487.945611, 2624, 2646, 0.6916504, 0.7851973, 0.7735212, 0.132, 0.0966132, 0.095389
lvt_900, lvt, 0.9, 0.90, 1.13, 1.13, 2487.945611, 2624, 2646, 0.8702646, 0.9898581, 0.9754448, 0.1815273, 0.1318638, 0.1301448
lvt_900, lvt, 1.0, 0.72, 0.90, 0.90, 2487.945611, 2624, 2646, 1.0770, 1.2258, 1.2084, 0.2464802, 0.1777085, 0.1753294
