top_MultiplierP.MultiplierP.BoothType , top_MultiplierP.MultiplierP.Designware_MODE , top_MultiplierP.MultiplierP.ModifiedBooth , top_MultiplierP.MultiplierP.TreeType , top_MultiplierP.MultiplierP.UseMP , TOP_RP , TOP_VT , TOP_Voltage , COST_Avg_Dyn_Power_mW , COST_Avg_Leak_Power_mW , COST_Cell_Area_mmsq , COST_Clk_Period_nS , COST_Comb_Area_mmsq , COST_Core_Area_mmsq , COST_Mapped_Avg_Dyn_Energy_pJ , COST_Mapped_Avg_Dyn_Power_mW , COST_Mapped_Avg_Leak_Power_mW , COST_Mapped_Cell_Area_mmsq , COST_Mapped_Clk_Period_nS , COST_Mapped_Comb_Area_mmsq , COST_Mapped_Core_Area_mmsq , COST_Mapped_Net_Area_mmsq , COST_Mapped_NonComb_Area_mmsq , COST_Mapped__Area_mmsq , COST_Net_Area_mmsq , COST_NonComb_Area_mmsq , COST_Optimized_Avg_Dyn_Energy_pJ , COST_Optimized_Avg_Dyn_Power_mW , COST_Optimized_Avg_Leak_Power_mW , COST_Optimized_Cell_Area_mmsq , COST_Optimized_Clk_Period_nS , COST_Optimized_Comb_Area_mmsq , COST_Optimized_Core_Area_mmsq , COST_Optimized_Net_Area_mmsq , COST_Optimized_NonComb_Area_mmsq , COST_Routed_Avg_Dyn_Energy_pJ , COST_Routed_Avg_Dyn_Power_mW , COST_Routed_Avg_Leak_Power_mW , COST_Routed_Cell_Area_mmsq , COST_Routed_Clk_Period_nS , COST_Routed_Comb_Area_mmsq , COST_Routed_Core_Area_mmsq , COST_Routed_Net_Area_mmsq , COST_Routed_NonComb_Area_mmsq , COST_Routed__Area_mmsq , COST___Area_mmsq , PERF_Clk_Freq_Ghz , PERF_Mapped_Clk_Freq_Ghz , PERF_Optimized_Clk_Freq_Ghz , PERF_Routed_Clk_Freq_Ghz
2, OFF ,0, OS1 ,0, True , svt ,0.9,26.426,0.837,0.019865463,1.3049,0.019865463,0.019865463,19.2096,24.012,0.723,0.017561326,1.2393,0.017561326,0.017561326,0,0,0.017561326,0,0,21.1408,26.426,0.837,0.019865463,1.3049,0.019865463,0.019865463,0,0,,,,,,,,,,,,0.766342248,0.806907125,0.766342248,
2, OFF ,0, OS1 ,0, False , svt ,1,  ,  ,  ,  ,  ,  ,23.7456,29.682,0.974,0.017561326,0.96,0.017561326,0.017561326,0,0,0.017561326,  ,  ,26.1448,32.681,1.13,0.019865463,1.0135,0.019865463,0.019865463,0,0,,,,,,,,,,,,  ,1.041666667,0.986679822,
2, OFF ,0, OS1 ,0, True , svt ,1,32.681,1.13,0.019865463,1.0135,0.019865463,0.019865463,23.7456,29.682,0.974,0.017561326,0.96,0.017561326,0.017561326,0,0,0.017561326,0,0,26.1448,32.681,1.13,0.019865463,1.0135,0.019865463,0.019865463,0,0,,,,,,,,,,,,0.986679822,1.041666667,0.986679822,
2, OFF ,0, OS1 ,0, False , svt ,0.8,  ,  ,  ,  ,  ,  ,15.0688,17.728,0.516,0.01715049,1.811,0.01715049,0.01715049,0,0,0.01715049,  ,  ,16.6464,19.584,0.604,0.019629263,1.8211,0.019629263,0.019629263,0,0,,,,,,,,,,,,  ,0.552181115,0.549118665,
2, OFF ,0, OS1 ,0, True , svt ,0.8,19.584,0.604,0.019629263,1.8211,0.019629263,0.019629263,15.0688,17.728,0.516,0.01715049,1.811,0.01715049,0.01715049,0,0,0.01715049,0,0,16.6464,19.584,0.604,0.019629263,1.8211,0.019629263,0.019629263,0,0,,,,,,,,,,,,0.549118665,0.552181115,0.549118665,
2, OFF ,0, OS1 ,0, False , svt ,0.9,  ,  ,  ,  ,  ,  ,19.0094,22.364,0.706,0.01715049,1.2783,0.01715049,0.01715049,0,0,0.01715049,  ,  ,21.00265,24.709,0.827,0.019629263,1.2888,0.019629263,0.019629263,0,0,,,,,,,,,,,,  ,0.782288978,0.77591558,
2, OFF ,0, OS1 ,0, True , svt ,0.9,24.709,0.827,0.019629263,1.2888,0.019629263,0.019629263,19.0094,22.364,0.706,0.01715049,1.2783,0.01715049,0.01715049,0,0,0.01715049,0,0,21.00265,24.709,0.827,0.019629263,1.2888,0.019629263,0.019629263,0,0,,,,,,,,,,,,0.77591558,0.782288978,0.77591558,
2, OFF ,0, OS1 ,0, False , svt ,1,  ,  ,  ,  ,  ,  ,23.49825,27.645,0.951,0.01715049,0.9934,0.01715049,0.01715049,0,0,0.01715049,  ,  ,25.97855,30.563,1.11,0.019629263,1.0013,0.019629263,0.019629263,0,0,,,,,,,,,,,,  ,1.006643849,0.998701688,
2, OFF ,0, OS1 ,0, True , svt ,1,30.563,1.11,0.019629263,1.0013,0.019629263,0.019629263,23.49825,27.645,0.951,0.01715049,0.9934,0.01715049,0.01715049,0,0,0.01715049,0,0,25.97855,30.563,1.11,0.019629263,1.0013,0.019629263,0.019629263,0,0,,,,,,,,,,,,0.998701688,1.006643849,0.998701688,
2, OFF ,0, OS1 ,0, False , svt ,0.8,  ,  ,  ,  ,  ,  ,15.1389,16.821,0.52,0.017142729,1.8031,0.017142729,0.017142729,0,0,0.017142729,  ,  ,16.5357,18.373,0.593,0.019376305,1.8289,0.019376305,0.019376305,0,0,,,,,,,,,,,,  ,0.55460041,0.546776751,
2, OFF ,0, OS1 ,0, True , svt ,0.8,18.373,0.593,0.019376305,1.8289,0.019376305,0.019376305,15.1389,16.821,0.52,0.017142729,1.8031,0.017142729,0.017142729,0,0,0.017142729,0,0,16.5357,18.373,0.593,0.019376305,1.8289,0.019376305,0.019376305,0,0,,,,,,,,,,,,0.546776751,0.55460041,0.546776751,
2, OFF ,0, OS1 ,0, False , svt ,0.9,  ,  ,  ,  ,  ,  ,19.0989,21.221,0.711,0.017142729,1.2722,0.017142729,0.017142729,0,0,0.017142729,  ,  ,20.8602,23.178,0.812,0.019376305,1.2963,0.019376305,0.019376305,0,0,,,,,,,,,,,,  ,0.786039931,0.771426367,
2, OFF ,0, OS1 ,0, True , svt ,0.9,23.178,0.812,0.019376305,1.2963,0.019376305,0.019376305,19.0989,21.221,0.711,0.017142729,1.2722,0.017142729,0.017142729,0,0,0.017142729,0,0,20.8602,23.178,0.812,0.019376305,1.2963,0.019376305,0.019376305,0,0,,,,,,,,,,,,0.771426367,0.786039931,0.771426367,
2, OFF ,0, OS1 ,0, False , svt ,1,  ,  ,  ,  ,  ,  ,23.6079,26.231,0.958,0.017142729,0.9844,0.017142729,0.017142729,0,0,0.017142729,  ,  ,25.7985,28.665,1.1,0.019376305,1.0065,0.019376305,0.019376305,0,0,,,,,,,,,,,,  ,1.015847217,0.993541977,
2, OFF ,0, OS1 ,0, True , svt ,1,28.665,1.1,0.019376305,1.0065,0.019376305,0.019376305,23.6079,26.231,0.958,0.017142729,0.9844,0.017142729,0.017142729,0,0,0.017142729,0,0,25.7985,28.665,1.1,0.019376305,1.0065,0.019376305,0.019376305,0,0,,,,,,,,,,,,0.993541977,1.015847217,0.993541977,
2, OFF ,0, OS1 ,0, False , svt ,0.8,  ,  ,  ,  ,  ,  ,15.5857,16.406,0.539,0.017566971,1.7116,0.017566971,0.017566971,0,0,0.017566971,  ,  ,16.7713,17.654,0.605,0.01958922,1.8006,0.01958922,0.01958922,0,0,,,,,,,,,,,,  ,0.584248656,0.555370432,
2, OFF ,0, OS1 ,0, True , svt ,0.8,17.654,0.605,0.01958922,1.8006,0.01958922,0.01958922,15.5857,16.406,0.539,0.017566971,1.7116,0.017566971,0.017566971,0,0,0.017566971,0,0,16.7713,17.654,0.605,0.01958922,1.8006,0.01958922,0.01958922,0,0,,,,,,,,,,,,0.555370432,0.584248656,0.555370432,
2, OFF ,0, OS1 ,0, False , svt ,0.9,  ,  ,  ,  ,  ,  ,19.66025,20.695,0.738,0.017566971,1.2036,0.017566971,0.017566971,0,0,0.017566971,  ,  ,21.1584,22.272,0.829,0.01958922,1.2747,0.01958922,0.01958922,0,0,,,,,,,,,,,,  ,0.830840811,0.784498313,
2, OFF ,0, OS1 ,0, True , svt ,0.9,22.272,0.829,0.01958922,1.2747,0.01958922,0.01958922,19.66025,20.695,0.738,0.017566971,1.2036,0.017566971,0.017566971,0,0,0.017566971,0,0,21.1584,22.272,0.829,0.01958922,1.2747,0.01958922,0.01958922,0,0,,,,,,,,,,,,0.784498313,0.830840811,0.784498313,
2, OFF ,0, OS1 ,0, False , svt ,1,  ,  ,  ,  ,  ,  ,24.30195,25.581,0.995,0.017566971,0.9308,0.017566971,0.017566971,0,0,0.017566971,  ,  ,26.1668,27.544,1.12,0.01958922,0.9908,0.01958922,0.01958922,0,0,,,,,,,,,,,,  ,1.07434465,1.009285426,
2, OFF ,0, OS1 ,0, True , svt ,1,27.544,1.12,0.01958922,0.9908,0.01958922,0.01958922,24.30195,25.581,0.995,0.017566971,0.9308,0.017566971,0.017566971,0,0,0.017566971,0,0,26.1668,27.544,1.12,0.01958922,0.9908,0.01958922,0.01958922,0,0,,,,,,,,,,,,1.009285426,1.07434465,1.009285426,
2, OFF ,0, OS1 ,0, False , svt ,0.8,  ,  ,  ,  ,  ,  ,14.791,14.791,0.493,0.016471703,1.7744,0.016471703,0.016471703,0,0,0.016471703,  ,  ,16.661,16.661,0.594,0.019421111,1.8132,0.019421111,0.019421111,0,0,,,,,,,,,,,,  ,0.563570784,0.551511141,
2, OFF ,0, OS1 ,0, True , svt ,0.8,16.661,0.594,0.019421111,1.8132,0.019421111,0.019421111,14.791,14.791,0.493,0.016471703,1.7744,0.016471703,0.016471703,0,0,0.016471703,0,0,16.661,16.661,0.594,0.019421111,1.8132,0.019421111,0.019421111,0,0,,,,,,,,,,,,0.551511141,0.563570784,0.551511141,
2, OFF ,0, OS1 ,0, False , svt ,0.9,  ,  ,  ,  ,  ,  ,18.66,18.66,0.675,0.016471703,1.248,0.016471703,0.016471703,0,0,0.016471703,  ,  ,21.023,21.023,0.813,0.019421111,1.2815,0.019421111,0.019421111,0,0,,,,,,,,,,,,  ,0.801282051,0.780335544,
2, OFF ,0, OS1 ,0, True , svt ,0.9,21.023,0.813,0.019421111,1.2815,0.019421111,0.019421111,18.66,18.66,0.675,0.016471703,1.248,0.016471703,0.016471703,0,0,0.016471703,0,0,21.023,21.023,0.813,0.019421111,1.2815,0.019421111,0.019421111,0,0,,,,,,,,,,,,0.780335544,0.801282051,0.780335544,
2, OFF ,0, OS1 ,0, False , svt ,1,  ,  ,  ,  ,  ,  ,23.066,23.066,0.91,0.016471703,0.9634,0.016471703,0.016471703,0,0,0.016471703,  ,  ,26.007,26.007,1.1,0.019421111,0.9911,0.019421111,0.019421111,0,0,,,,,,,,,,,,  ,1.03799045,1.008979921,
2, OFF ,0, OS1 ,0, True , svt ,1,26.007,1.1,0.019421111,0.9911,0.019421111,0.019421111,23.066,23.066,0.91,0.016471703,0.9634,0.016471703,0.016471703,0,0,0.016471703,0,0,26.007,26.007,1.1,0.019421111,0.9911,0.019421111,0.019421111,0,0,,,,,,,,,,,,1.008979921,1.03799045,1.008979921,
2, OFF ,0, OS1 ,0, False , svt ,0.8,  ,  ,  ,  ,  ,  ,14.1735,12.885,0.483,0.016016415,1.7608,0.016016415,0.016016415,0,0,0.016016415,  ,  ,16.3548,14.868,0.577,0.018831582,1.8149,0.018831582,0.018831582,0,0,,,,,,,,,,,,  ,0.567923671,0.550994545,
2, OFF ,0, OS1 ,0, True , svt ,0.8,14.868,0.577,0.018831582,1.8149,0.018831582,0.018831582,14.1735,12.885,0.483,0.016016415,1.7608,0.016016415,0.016016415,0,0,0.016016415,0,0,16.3548,14.868,0.577,0.018831582,1.8149,0.018831582,0.018831582,0,0,,,,,,,,,,,,0.550994545,0.567923671,0.550994545,
2, OFF ,0, OS1 ,0, False , svt ,0.9,  ,  ,  ,  ,  ,  ,17.8805,16.255,0.661,0.016016415,1.2357,0.016016415,0.016016415,0,0,0.016016415,  ,  ,20.6371,18.761,0.79,0.018831582,1.2838,0.018831582,0.018831582,0,0,,,,,,,,,,,,  ,0.80925791,0.778937529,
2, OFF ,0, OS1 ,0, True , svt ,0.9,18.761,0.79,0.018831582,1.2838,0.018831582,0.018831582,17.8805,16.255,0.661,0.016016415,1.2357,0.016016415,0.016016415,0,0,0.016016415,0,0,20.6371,18.761,0.79,0.018831582,1.2838,0.018831582,0.018831582,0,0,,,,,,,,,,,,0.778937529,0.80925791,0.778937529,
2, OFF ,0, OS1 ,0, False , svt ,1,  ,  ,  ,  ,  ,  ,22.1012,20.092,0.891,0.016016415,0.9575,0.016016415,0.016016415,0,0,0.016016415,  ,  ,25.5288,23.208,1.07,0.018831582,0.9928,0.018831582,0.018831582,0,0,,,,,,,,,,,,  ,1.044386423,1.007252216,
2, OFF ,0, OS1 ,0, True , svt ,1,23.208,1.07,0.018831582,0.9928,0.018831582,0.018831582,22.1012,20.092,0.891,0.016016415,0.9575,0.016016415,0.016016415,0,0,0.016016415,0,0,25.5288,23.208,1.07,0.018831582,0.9928,0.018831582,0.018831582,0,0,,,,,,,,,,,,1.007252216,1.044386423,1.007252216,
2, OFF ,0, OS1 ,0, False , svt ,0.8,  ,  ,  ,  ,  ,  ,15.0192,12.516,0.5,0.015949559,1.7439,0.015949559,0.015949559,0,0,0.015949559,  ,  ,15.6168,13.014,0.547,0.017915713,1.7935,0.017915713,0.017915713,0,0,,,,,,,,,,,,  ,0.573427375,0.557568999,
2, OFF ,0, OS1 ,0, True , svt ,0.8,13.014,0.547,0.017915713,1.7935,0.017915713,0.017915713,15.0192,12.516,0.5,0.015949559,1.7439,0.015949559,0.015949559,0,0,0.015949559,0,0,15.6168,13.014,0.547,0.017915713,1.7935,0.017915713,0.017915713,0,0,,,,,,,,,,,,0.557568999,0.573427375,0.557568999,
2, OFF ,0, OS1 ,0, False , svt ,0.9,  ,  ,  ,  ,  ,  ,18.9516,15.793,0.686,0.015949559,1.2309,0.015949559,0.015949559,0,0,0.015949559,  ,  ,19.7112,16.426,0.75,0.017915713,1.2658,0.017915713,0.017915713,0,0,,,,,,,,,,,,  ,0.812413681,0.79001422,
2, OFF ,0, OS1 ,0, True , svt ,0.9,16.426,0.75,0.017915713,1.2658,0.017915713,0.017915713,18.9516,15.793,0.686,0.015949559,1.2309,0.015949559,0.015949559,0,0,0.015949559,0,0,19.7112,16.426,0.75,0.017915713,1.2658,0.017915713,0.017915713,0,0,,,,,,,,,,,,0.79001422,0.812413681,0.79001422,
2, OFF ,0, OS1 ,0, False , svt ,1,  ,  ,  ,  ,  ,  ,23.4336,19.528,0.925,0.015949559,0.9575,0.015949559,0.015949559,0,0,0.015949559,  ,  ,24.3972,20.331,1.01,0.017915713,0.9838,0.017915713,0.017915713,0,0,,,,,,,,,,,,  ,1.044386423,1.016466762,
2, OFF ,0, OS1 ,0, True , svt ,1,20.331,1.01,0.017915713,0.9838,0.017915713,0.017915713,23.4336,19.528,0.925,0.015949559,0.9575,0.015949559,0.015949559,0,0,0.015949559,0,0,24.3972,20.331,1.01,0.017915713,0.9838,0.017915713,0.017915713,0,0,,,,,,,,,,,,1.016466762,1.044386423,1.016466762,
2, OFF ,0, OS1 ,0, False , svt ,0.8,  ,  ,  ,  ,  ,  ,13.7319,10.563,0.452,0.014349787,1.8479,0.014349787,0.014349787,0,0,0.014349787,  ,  ,13.5642,10.434,0.448,0.015587057,1.8527,0.015587057,0.015587057,0,0,,,,,,,,,,,,  ,0.541154824,0.539752793,
2, OFF ,0, OS1 ,0, True , svt ,0.8,10.434,0.448,0.015587057,1.8527,0.015587057,0.015587057,13.7319,10.563,0.452,0.014349787,1.8479,0.014349787,0.014349787,0,0,0.014349787,0,0,13.5642,10.434,0.448,0.015587057,1.8527,0.015587057,0.015587057,0,0,,,,,,,,,,,,0.539752793,0.541154824,0.539752793,
2, OFF ,0, OS1 ,0, False , svt ,0.9,  ,  ,  ,  ,  ,  ,17.329,13.33,0.619,0.014349787,1.2998,0.014349787,0.014349787,0,0,0.014349787,  ,  ,17.1184,13.168,0.615,0.015587057,1.3082,0.015587057,0.015587057,0,0,,,,,,,,,,,,  ,0.769349131,0.764409112,
2, OFF ,0, OS1 ,0, True , svt ,0.9,13.168,0.615,0.015587057,1.3082,0.015587057,0.015587057,17.329,13.33,0.619,0.014349787,1.2998,0.014349787,0.014349787,0,0,0.014349787,0,0,17.1184,13.168,0.615,0.015587057,1.3082,0.015587057,0.015587057,0,0,,,,,,,,,,,,0.764409112,0.769349131,0.764409112,
2, OFF ,0, OS1 ,0, False , svt ,1,  ,  ,  ,  ,  ,  ,21.4266,16.482,0.835,0.014349787,1.0024,0.014349787,0.014349787,0,0,0.014349787,  ,  ,21.1809,16.293,0.83,0.015587057,1.0102,0.015587057,0.015587057,0,0,,,,,,,,,,,,  ,0.997605746,0.98990299,
2, OFF ,0, OS1 ,0, True , svt ,1,16.293,0.83,0.015587057,1.0102,0.015587057,0.015587057,21.4266,16.482,0.835,0.014349787,1.0024,0.014349787,0.014349787,0,0,0.014349787,0,0,21.1809,16.293,0.83,0.015587057,1.0102,0.015587057,0.015587057,0,0,,,,,,,,,,,,0.98990299,0.997605746,0.98990299,
2, OFF ,0, OS1 ,0, False , svt ,0.8,  ,  ,  ,  ,  ,  ,12.3256,8.804,0.387,0.012658993,2.0049,0.012658993,0.012658993,0,0,0.012658993,  ,  ,11.3498,8.107,0.346,0.012784061,1.9999,0.012784061,0.012784061,0,0,,,,,,,,,,,,  ,0.498777994,0.500025001,
2, OFF ,0, OS1 ,0, True , svt ,0.8,8.107,0.346,0.012784061,1.9999,0.012784061,0.012784061,12.3256,8.804,0.387,0.012658993,2.0049,0.012658993,0.012658993,0,0,0.012658993,0,0,11.3498,8.107,0.346,0.012784061,1.9999,0.012784061,0.012784061,0,0,,,,,,,,,,,,0.500025001,0.498777994,0.500025001,
2, OFF ,0, OS1 ,0, False , svt ,0.9,  ,  ,  ,  ,  ,  ,15.5512,11.108,0.53,0.012658993,1.3995,0.012658993,0.012658993,0,0,0.012658993,  ,  ,14.3192,10.228,0.474,0.012784061,1.4067,0.012784061,0.012784061,0,0,,,,,,,,,,,,  ,0.714540907,0.710883628,
2, OFF ,0, OS1 ,0, True , svt ,0.9,10.228,0.474,0.012784061,1.4067,0.012784061,0.012784061,15.5512,11.108,0.53,0.012658993,1.3995,0.012658993,0.012658993,0,0,0.012658993,0,0,14.3192,10.228,0.474,0.012784061,1.4067,0.012784061,0.012784061,0,0,,,,,,,,,,,,0.710883628,0.714540907,0.710883628,
2, OFF ,0, OS1 ,0, False , svt ,1,  ,  ,  ,  ,  ,  ,19.2318,13.737,0.716,0.012658993,1.0799,0.012658993,0.012658993,0,0,0.012658993,  ,  ,17.7086,12.649,0.639,0.012784061,1.0909,0.012784061,0.012784061,0,0,,,,,,,,,,,,  ,0.926011668,0.916674306,
2, OFF ,0, OS1 ,0, True , svt ,1,12.649,0.639,0.012784061,1.0909,0.012784061,0.012784061,19.2318,13.737,0.716,0.012658993,1.0799,0.012658993,0.012658993,0,0,0.012658993,0,0,17.7086,12.649,0.639,0.012784061,1.0909,0.012784061,0.012784061,0,0,,,,,,,,,,,,0.916674306,0.926011668,0.916674306,
2, OFF ,1, Wallace ,0, False , svt ,0.8,  ,  ,  ,  ,  ,  ,15.9397,22.771,0.543,0.018076414,1.3404,0.018076414,0.018076414,0,0,0.018076414,  ,  ,19.8044,28.292,0.735,0.023918958,1.4021,0.023918958,0.023918958,0,0,,,,,,,,,,,,  ,0.746045956,0.71321589,
2, OFF ,1, Wallace ,0, True , svt ,0.8,28.292,0.735,0.023918958,1.4021,0.023918958,0.023918958,15.9397,22.771,0.543,0.018076414,1.3404,0.018076414,0.018076414,0,0,0.018076414,0,0,19.8044,28.292,0.735,0.023918958,1.4021,0.023918958,0.023918958,0,0,,,,,,,,,,,,0.71321589,0.746045956,0.71321589,
2, OFF ,1, Wallace ,0, False , svt ,0.9,  ,  ,  ,  ,  ,  ,20.1033,28.719,0.743,0.018076414,0.9344,0.018076414,0.018076414,0,0,0.018076414,  ,  ,24.9718,35.674,1.01,0.023918958,0.9881,0.023918958,0.023918958,0,0,,,,,,,,,,,,  ,1.070205479,1.012043315,
2, OFF ,1, Wallace ,0, True , svt ,0.9,35.674,1.01,0.023918958,0.9881,0.023918958,0.023918958,20.1033,28.719,0.743,0.018076414,0.9344,0.018076414,0.018076414,0,0,0.018076414,0,0,24.9718,35.674,1.01,0.023918958,0.9881,0.023918958,0.023918958,0,0,,,,,,,,,,,,1.012043315,1.070205479,1.012043315,
2, OFF ,1, Wallace ,0, False , svt ,1,  ,  ,  ,  ,  ,  ,24.8479,35.497,1,0.018076414,0.7235,0.018076414,0.018076414,0,0,0.018076414,  ,  ,30.8665,44.095,1.36,0.023918958,0.7681,0.023918958,0.023918958,0,0,,,,,,,,,,,,  ,1.382170007,1.301913813,
2, OFF ,1, Wallace ,0, True , svt ,1,44.095,1.36,0.023918958,0.7681,0.023918958,0.023918958,24.8479,35.497,1,0.018076414,0.7235,0.018076414,0.018076414,0,0,0.018076414,0,0,30.8665,44.095,1.36,0.023918958,0.7681,0.023918958,0.023918958,0,0,,,,,,,,,,,,1.301913813,1.382170007,1.301913813,
2, OFF ,1, Wallace ,0, False , svt ,0.8,  ,  ,  ,  ,  ,  ,15.12,20.16,0.513,0.017181537,1.3487,0.017181537,0.017181537,0,0,0.017181537,  ,  ,18.78825,25.051,0.687,0.022503878,1.4054,0.022503878,0.022503878,0,0,,,,,,,,,,,,  ,0.741454734,0.711541198,
2, OFF ,1, Wallace ,0, True , svt ,0.8,25.051,0.687,0.022503878,1.4054,0.022503878,0.022503878,15.12,20.16,0.513,0.017181537,1.3487,0.017181537,0.017181537,0,0,0.017181537,0,0,18.78825,25.051,0.687,0.022503878,1.4054,0.022503878,0.022503878,0,0,,,,,,,,,,,,0.711541198,0.741454734,0.711541198,
2, OFF ,1, Wallace ,0, False , svt ,0.9,  ,  ,  ,  ,  ,  ,19.068,25.424,0.702,0.017181537,0.9442,0.017181537,0.017181537,0,0,0.017181537,  ,  ,23.69175,31.589,0.942,0.022503878,0.993,0.022503878,0.022503878,0,0,,,,,,,,,,,,  ,1.059097649,1.007049345,
2, OFF ,1, Wallace ,0, True , svt ,0.9,31.589,0.942,0.022503878,0.993,0.022503878,0.022503878,19.068,25.424,0.702,0.017181537,0.9442,0.017181537,0.017181537,0,0,0.017181537,0,0,23.69175,31.589,0.942,0.022503878,0.993,0.022503878,0.022503878,0,0,,,,,,,,,,,,1.007049345,1.059097649,1.007049345,
2, OFF ,1, Wallace ,0, False , svt ,1,  ,  ,  ,  ,  ,  ,23.568,31.424,0.947,0.017181537,0.7273,0.017181537,0.017181537,0,0,0.017181537,  ,  ,29.286,39.048,1.27,0.022503878,0.7719,0.022503878,0.022503878,0,0,,,,,,,,,,,,  ,1.374948439,1.295504599,
2, OFF ,1, Wallace ,0, True , svt ,1,39.048,1.27,0.022503878,0.7719,0.022503878,0.022503878,23.568,31.424,0.947,0.017181537,0.7273,0.017181537,0.017181537,0,0,0.017181537,0,0,29.286,39.048,1.27,0.022503878,0.7719,0.022503878,0.022503878,0,0,,,,,,,,,,,,1.295504599,1.374948439,1.295504599,
2, OFF ,1, Wallace ,0, False , svt ,0.8,  ,  ,  ,  ,  ,  ,15.7432,19.679,0.525,0.017379987,1.3589,0.017379987,0.017379987,0,0,0.017379987,  ,  ,19.0232,23.779,0.702,0.02286638,1.4042,0.02286638,0.02286638,0,0,,,,,,,,,,,,  ,0.735889322,0.712149266,
2, OFF ,1, Wallace ,0, True , svt ,0.8,23.779,0.702,0.02286638,1.4042,0.02286638,0.02286638,15.7432,19.679,0.525,0.017379987,1.3589,0.017379987,0.017379987,0,0,0.017379987,0,0,19.0232,23.779,0.702,0.02286638,1.4042,0.02286638,0.02286638,0,0,,,,,,,,,,,,0.712149266,0.735889322,0.712149266,
2, OFF ,1, Wallace ,0, False , svt ,0.9,  ,  ,  ,  ,  ,  ,19.856,24.82,0.719,0.017379987,0.9486,0.017379987,0.017379987,0,0,0.017379987,  ,  ,23.988,29.985,0.962,0.02286638,0.9887,0.02286638,0.02286638,0,0,,,,,,,,,,,,  ,1.054185115,1.011429149,
2, OFF ,1, Wallace ,0, True , svt ,0.9,29.985,0.962,0.02286638,0.9887,0.02286638,0.02286638,19.856,24.82,0.719,0.017379987,0.9486,0.017379987,0.017379987,0,0,0.017379987,0,0,23.988,29.985,0.962,0.02286638,0.9887,0.02286638,0.02286638,0,0,,,,,,,,,,,,1.011429149,1.054185115,1.011429149,
2, OFF ,1, Wallace ,0, False , svt ,1,  ,  ,  ,  ,  ,  ,24.5416,30.677,0.969,0.017379987,0.7317,0.017379987,0.017379987,0,0,0.017379987,  ,  ,29.6504,37.063,1.3,0.02286638,0.774,0.02286638,0.02286638,0,0,,,,,,,,,,,,  ,1.366680333,1.291989664,
2, OFF ,1, Wallace ,0, True , svt ,1,37.063,1.3,0.02286638,0.774,0.02286638,0.02286638,24.5416,30.677,0.969,0.017379987,0.7317,0.017379987,0.017379987,0,0,0.017379987,0,0,29.6504,37.063,1.3,0.02286638,0.774,0.02286638,0.02286638,0,0,,,,,,,,,,,,1.291989664,1.366680333,1.291989664,
2, OFF ,1, Wallace ,0, False , svt ,0.8,  ,  ,  ,  ,  ,  ,15.8423,18.638,0.548,0.017716381,1.3407,0.017716381,0.017716381,0,0,0.017716381,  ,  ,18.82665,22.149,0.704,0.022524693,1.4021,0.022524693,0.022524693,0,0,,,,,,,,,,,,  ,0.745879018,0.71321589,
2, OFF ,1, Wallace ,0, True , svt ,0.8,22.149,0.704,0.022524693,1.4021,0.022524693,0.022524693,15.8423,18.638,0.548,0.017716381,1.3407,0.017716381,0.017716381,0,0,0.017716381,0,0,18.82665,22.149,0.704,0.022524693,1.4021,0.022524693,0.022524693,0,0,,,,,,,,,,,,0.71321589,0.745879018,0.71321589,
2, OFF ,1, Wallace ,0, False , svt ,0.9,  ,  ,  ,  ,  ,  ,19.97925,23.505,0.75,0.017716381,0.9361,0.017716381,0.017716381,0,0,0.017716381,  ,  ,23.7405,27.93,0.966,0.022524693,0.9989,0.022524693,0.022524693,0,0,,,,,,,,,,,,  ,1.068261938,1.001101211,
2, OFF ,1, Wallace ,0, True , svt ,0.9,27.93,0.966,0.022524693,0.9989,0.022524693,0.022524693,19.97925,23.505,0.75,0.017716381,0.9361,0.017716381,0.017716381,0,0,0.017716381,0,0,23.7405,27.93,0.966,0.022524693,0.9989,0.022524693,0.022524693,0,0,,,,,,,,,,,,1.001101211,1.068261938,1.001101211,
2, OFF ,1, Wallace ,0, False , svt ,1,  ,  ,  ,  ,  ,  ,24.6959,29.054,1.01,0.017716381,0.7244,0.017716381,0.017716381,0,0,0.017716381,  ,  ,29.3488,34.528,1.3,0.022524693,0.7811,0.022524693,0.022524693,0,0,,,,,,,,,,,,  ,1.380452789,1.280245807,
2, OFF ,1, Wallace ,0, True , svt ,1,34.528,1.3,0.022524693,0.7811,0.022524693,0.022524693,24.6959,29.054,1.01,0.017716381,0.7244,0.017716381,0.017716381,0,0,0.017716381,0,0,29.3488,34.528,1.3,0.022524693,0.7811,0.022524693,0.022524693,0,0,,,,,,,,,,,,1.280245807,1.380452789,1.280245807,
2, OFF ,1, Wallace ,0, False , svt ,0.8,  ,  ,  ,  ,  ,  ,14.7681,16.409,0.509,0.016389853,1.3451,0.016389853,0.016389853,0,0,0.016389853,  ,  ,17.6103,19.567,0.651,0.020638977,1.4496,0.020638977,0.020638977,0,0,,,,,,,,,,,,  ,0.74343915,0.689845475,
