design, Vth, Vdd, mapped delay, routed delay, optimized delay, mapped core area, routed core area, optimized core area, mapped dynamic power, routed dynamic power, optimized dynamic power, mapped leakage power, routed leakage power, optimized leakage power
lvt_1000, lvt, 0.8, 1.35, 1.68, 1.70, 3190.194025, 3353, 3375, 1.1192, 1.1910, 1.1951, 0.1864651, 0.1413833, 0.1390609
lvt_1000, lvt, 0.9, 1.00, 1.25, 1.26, 3190.194025, 3353, 3375, 1.4115, 1.5032, 1.5084, 0.2569014, 0.1933256, 0.1900656
lvt_1000, lvt, 1.0, 0.80, 1.00, 1.01, 3190.194025, 3353, 3375, 1.7483, 1.8612, 1.8679, 0.3494763, 0.2610368, 0.2565235
lvt_1100, lvt, 0.8, 1.48, 1.84, 1.84, 3044.487593, 3240, 3251, 1.1291, 1.1923, 1.1783, 0.1886187, 0.1448817, 0.1412328
lvt_1100, lvt, 0.9, 1.10, 1.38, 1.37, 3044.487593, 3240, 3251, 1.4218, 1.5030, 1.4856, 0.2599098, 0.1981379, 0.1930155
lvt_1100, lvt, 1.0, 0.88, 1.11, 1.10, 3044.487593, 3240, 3251, 1.7595, 1.8606, 1.8394, 0.3535876, 0.2675423, 0.2604449
lvt_650, lvt, 0.8, 1.05, 1.16, 1.20, 4605.804087, 6107, 5633, 1.4616, 1.9913, 1.9321, 0.2907911, 0.3545768, 0.3375483
lvt_650, lvt, 0.9, 0.78, 0.87, 0.90, 4605.804087, 6107, 5633, 1.8472, 2.5165, 2.4436, 0.4014699, 0.4895744, 0.4668389
lvt_650, lvt, 1.0, 0.62, 0.71, 0.73, 4605.804087, 6107, 5633, 2.2933, 3.1221, 3.0348, 0.5473471, 0.6675745, 0.6375958
lvt_700, lvt, 0.8, 1.05, 1.20, 1.22, 4496.259686, 4786, 4831, 1.4338, 1.6604, 1.6957, 0.2808337, 0.2524327, 0.262265
lvt_700, lvt, 0.9, 0.78, 0.90, 0.92, 4496.259686, 4786, 4831, 1.8120, 2.0980, 2.1436, 0.3875225, 0.3475875, 0.3615287
lvt_700, lvt, 1.0, 0.63, 0.73, 0.74, 4496.259686, 4786, 4831, 2.2494, 2.6013, 2.6593, 0.5280695, 0.4726541, 0.4921354
lvt_750, lvt, 0.8, 1.04, 1.28, 1.29, 4843.414880, 4369, 4335, 1.5357, 1.5151, 1.5270, 0.303884, 0.2152371, 0.213128
lvt_750, lvt, 0.9, 0.77, 0.96, 0.97, 4843.414880, 4369, 4335, 1.9417, 1.9143, 1.9295, 0.419733, 0.2957546, 0.292944
lvt_750, lvt, 1.0, 0.61, 0.78, 0.78, 4843.414880, 4369, 4335, 2.4124, 2.3731, 2.3915, 0.5725404, 0.4013425, 0.3976302
lvt_800, lvt, 0.8, 1.08, 1.37, 1.39, 4009.924879, 3883, 3883, 1.3097, 1.3424, 1.3668, 0.2454732, 0.1813463, 0.182445
lvt_800, lvt, 0.9, 0.80, 1.02, 1.03, 4009.924879, 3883, 3883, 1.6550, 1.6960, 1.7268, 0.3384595, 0.2488477, 0.2503716
lvt_800, lvt, 1.0, 0.64, 0.82, 0.82, 4009.924879, 3883, 3883, 2.0544, 2.1020, 2.1398, 0.4608344, 0.3372281, 0.3393089
lvt_900, lvt, 0.8, 1.22, 1.51, 1.52, 3429.568856, 3488, 3488, 1.1790, 1.2168, 1.2371, 0.2047227, 0.1536139, 0.1477909
lvt_900, lvt, 0.9, 0.90, 1.13, 1.13, 3429.568856, 3488, 3488, 1.4901, 1.5374, 1.5633, 0.2821605, 0.2104353, 0.202253
lvt_900, lvt, 1.0, 0.72, 0.91, 0.92, 3429.568856, 3488, 3488, 1.8500, 1.9056, 1.9377, 0.3840081, 0.2846859, 0.2733425
