design, Vth, Vdd, mapped delay, routed delay, optimized delay, mapped core area, routed core area, optimized core area, mapped dynamic power, routed dynamic power, optimized dynamic power, mapped leakage power, routed leakage power, optimized leakage power
lvt_400, lvt, 0.8, 0.73, 0.82, 0.83, 1582.484417, 1684, 1792, 0.3253322, 0.3802044, 0.3882275, 0.09598, 0.0954235, 0.10277
lvt_400, lvt, 0.9, 0.54, 0.61, 0.62, 1582.484417, 1684, 1792, 0.4102679, 0.4796286, 0.4898842, 0.1326653, 0.131836, 0.1421855
lvt_400, lvt, 1.0, 0.44, 0.50, 0.50, 1582.484417, 1684, 1792, 0.5083335, 0.5939824, 0.6070001, 0.1811517, 0.1799366, 0.194323
lvt_450, lvt, 0.8, 0.72, 0.79, 0.80, 1853.964018, 1948, 1986, 0.3601617, 0.4215162, 0.4182039, 0.1136664, 0.1050628, 0.1092597
lvt_450, lvt, 0.9, 0.53, 0.59, 0.60, 1853.964018, 1948, 1986, 0.4539231, 0.531777, 0.5274825, 0.1573317, 0.1451304, 0.1510258
lvt_450, lvt, 1.0, 0.42, 0.48, 0.49, 1853.964018, 1948, 1986, 0.5619473, 0.6584138, 0.6531257, 0.2151588, 0.1980517, 0.2062189
lvt_500, lvt, 0.8, 0.75, 0.85, 0.85, 1628.172020, 1435, 1529, 0.3340003, 0.3333676, 0.3487265, 0.0958494, 0.0713261, 0.0757684
lvt_500, lvt, 0.9, 0.56, 0.64, 0.64, 1628.172020, 1435, 1529, 0.4212256, 0.4206667, 0.4402957, 0.1323249, 0.0982043, 0.1043952
lvt_500, lvt, 1.0, 0.45, 0.52, 0.52, 1628.172020, 1435, 1529, 0.5218377, 0.5207885, 0.5455687, 0.1804716, 0.1335657, 0.1420862
lvt_550, lvt, 0.8, 0.73, 0.93, 0.93, 1495.519220, 1156, 1218, 0.3155049, 0.2707219, 0.2861796, 0.0856475, 0.0508106, 0.0534264
lvt_550, lvt, 0.9, 0.55, 0.70, 0.69, 1495.519220, 1156, 1218, 0.3979359, 0.3415793, 0.3613409, 0.118283, 0.0697965, 0.0733992
lvt_550, lvt, 1.0, 0.44, 0.57, 0.56, 1495.519220, 1156, 1218, 0.4929973, 0.4226672, 0.4476332, 0.1613709, 0.0947126, 0.0996119
lvt_600, lvt, 0.8, 0.81, 1.02, 1.02, 1134.781216, 954, 1001, 0.2558246, 0.2367279, 0.2387675, 0.0651109, 0.0423487, 0.0423811
lvt_600, lvt, 0.9, 0.60, 0.76, 0.76, 1134.781216, 954, 1001, 0.3230786, 0.2989415, 0.3015146, 0.0898926, 0.0581566, 0.0581406
lvt_600, lvt, 1.0, 0.48, 0.61, 0.62, 1134.781216, 954, 1001, 0.4009841, 0.37031, 0.3734984, 0.1225813, 0.0788883, 0.0787862
lvt_650, lvt, 0.8, 0.88, 1.12, 1.09, 880.765214, 776, 814, 0.2188533, 0.209291, 0.2090168, 0.050473, 0.0330483, 0.0340493
lvt_650, lvt, 0.9, 0.65, 0.83, 0.82, 880.765214, 776, 814, 0.2764526, 0.2643207, 0.2638765, 0.0696815, 0.0452748, 0.0466714
lvt_650, lvt, 1.0, 0.52, 0.67, 0.66, 880.765214, 776, 814, 0.3431388, 0.3273875, 0.3267167, 0.0950102, 0.0612649, 0.0631867
lvt_750, lvt, 0.8, 1.01, 1.28, 1.27, 686.019611, 651, 690, 0.174352, 0.1875689, 0.1797506, 0.0355869, 0.0255985, 0.0253433
lvt_750, lvt, 0.9, 0.75, 0.95, 0.94, 686.019611, 651, 690, 0.2199309, 0.236917, 0.2269735, 0.0489297, 0.034954, 0.0345634
lvt_750, lvt, 1.0, 0.60, 0.76, 0.76, 686.019611, 651, 690, 0.2724375, 0.2934931, 0.2811259, 0.0664383, 0.0471407, 0.0465571
